D, Z, AEdAO, PdD, P_B, n, etaO, etaR, t075dD, tmin075dD, tal07R, cavLim, Vtip, Vtipmax, fitness, iteration, population i
0.5790945356807874,6.0,0.7999213243445076,1.3108423692842326,127.01372246745765,862.9538941969839,0.2569125596376345,0.9917028614116052,0.011,0.01066120316272838,0.4502322276604581,0.21949707716230982,26.16590029426999,39.0,0.0,0,0
0.5898579431427403,6.0,0.9370746537884562,0.5806213059381995,107.9618255065483,1388.307549634949,0.28885891425447613,1.037889343668242,0.011,0.010498834678024685,0.11455149658202296,0.11109606702564602,42.87772551328474,39.0,0.0,0,1
0.7472234335354263,4.0,0.5624767584145065,0.8425475913293987,89.2045801768956,721.859642533489,0.35643798589115394,1.0213225061172484,0.013499999999999998,0.010466794961840083,0.2864669582334548,0.201043083094949,28.242417428043037,39.0,0.0,0,2
0.6240606017133518,4.0,0.38508867609211284,1.1505875296411723,115.72677173696265,884.5374140578942,0.2793708670803784,1.0018389800190288,0.013499999999999998,0.01132601104313951,0.6297834628156223,0.19583798717733977,28.902911639184655,39.0,0.0,0,3
0.7604309155600699,4.0,0.3778978405763742,1.0657268487714933,93.23801625535465,628.7794404154913,0.34588226525565297,1.007206418084036,0.013499999999999998,0.010312132677377236,0.553270103370824,0.22960923168867292,25.035525982397687,39.0,0.0,0,4
0.6118339032158627,7.0,0.44811163790721753,0.595592424685846,104.9988795473997,1225.9827719988184,0.2974382057062874,1.036942420407453,0.009749999999999998,0.01006820907722369,0.2655042080604575,0.12979246448153042,39.275030257481916,39.0,0.0,0,5
0.6567331488508312,7.0,0.44259585793458955,1.3275728165329055,113.27669686955123,705.5829108522072,0.2888491246559835,0.9906446606231267,0.009749999999999998,0.009533918909296946,0.7325202850687546,0.23709123750053646,24.262503665571145,39.0,0.0,0,6
0.7608050010092136,4.0,0.6234145775000155,0.9581370541296806,91.40868328280573,642.4055409460374,0.35044279990466864,1.0140114725951306,0.013499999999999998,0.010450599060360277,0.3116323619727656,0.22452330683140242,25.590646591142683,39.0,0.0,0,7
0.6919854250010253,7.0,0.7145637746801663,0.6137594207101846,93.84115922037032,964.812914997249,0.3337143533588764,1.0357933579089138,0.009749999999999998,0.009488793163745433,0.16361011377496282,0.1542682539890562,34.9573640870917,39.0,0.0,0,8
0.5376856632399987,4.0,0.5424536380410655,0.9230072257460684,122.38838575488028,1276.8244891290492,0.25994568738310403,1.016233434240394,0.013499999999999998,0.012353644190372309,0.37029793235167685,0.14832322821315205,35.94663837962114,39.0,0.0,0,9
0.7766094728805738,5.0,0.3373968994436209,0.8935937076402627,85.55598808663342,650.7698971831285,0.373028851511861,1.0180938392605863,0.012249999999999999,0.00969912822726622,0.507987179839585,0.21657473243394168,26.462371458051543,39.0,0.0,0,10
0.748324633883627,5.0,0.3511750210383949,0.5478589820994426,87.58165279767252,914.8492695185371,0.3565417115448345,1.0399615606510433,0.012249999999999999,0.009780127154159202,0.265349980192835,0.14889451830851355,35.84579442792191,39.0,0.0,0,11
0.7566160145389712,5.0,0.38307997294399554,1.0532889296817212,91.53843141055276,624.3000893242339,0.3520069225665696,1.0079931164664642,0.012249999999999999,0.009810711956787314,0.5628190995542433,0.23246875617210463,24.73247328904773,39.0,0.0,0,12
0.6571112683708447,6.0,0.8709678454099419,1.1776795083508005,107.17142518860314,711.6364539001895,0.30240955579851003,1.000125412365645,0.011,0.010151782176866637,0.3495095752801205,0.2349084953439634,24.48475281156675,39.0,0.0,0,13
0.779478707988255,7.0,0.8827287465009122,0.6210696686408733,86.67626185919401,778.8811175206207,0.3621292758423196,1.0353309847272978,0.009749999999999998,0.00900722152132784,0.12527608136106466,0.1749676867038346,31.788794165343255,39.0,0.0,0,14
0.7939329806782855,3.0,0.5203084083681468,0.8841208161340508,88.48462728278894,644.3787593770721,0.3606162855215486,1.0186929996483542,0.01475,0.01093854916460263,0.30654114179000785,0.2135672044338413,26.786975592218067,39.0,0.0,0,15
