D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.5790945356807874,0.7999213243445076,1.3108423692842326,6.0,127.01372246745764,862.9538941969839,0.0,0.011,0.0106612031627283,0.4502322276604581,0.2194970771623098,26.16590029426999,39.0,1.0511991935433764,0.0
0.5898579431427403,0.9370746537884562,0.5806213059381995,6.0,107.9618255065483,1388.307549634949,0.0,0.011,0.0104988346780246,0.1145514965820229,0.111096067025646,42.87772551328474,39.0,0.13053193657855858,0.0
0.7472234335354263,0.5624767584145065,0.8425475913293987,4.0,89.2045801768956,721.859642533489,0.0,0.0134999999999999,0.01046679496184,0.2864669582334548,0.201043083094949,28.24241742804304,39.0,0.4249033282988485,0.0
0.6240606017133518,0.3850886760921128,1.1505875296411725,4.0,115.72677173696265,884.5374140578942,0.0,0.0134999999999999,0.0113260110431395,0.6297834628156223,0.1958379871773397,28.90291163918465,39.0,2.2158391326057,0.0
0.7604309155600699,0.3778978405763742,1.0657268487714933,4.0,93.23801625535464,628.7794404154913,0.0,0.0134999999999999,0.0103121326773772,0.553270103370824,0.2296092316886729,25.035525982397687,39.0,1.4096161086458532,0.0
0.6118339032158627,0.4481116379072175,0.595592424685846,7.0,104.9988795473997,1225.9827719988184,0.0,0.0097499999999999,0.0100682090772236,0.2655042080604575,0.1297924644815304,39.27503025748192,39.0,1.0842631109057261,0.0
0.6567331488508312,0.4425958579345895,1.3275728165329057,7.0,113.27669686955124,705.5829108522072,0.0,0.0097499999999999,0.0095339189092969,0.7325202850687546,0.2370912375005364,24.262503665571145,39.0,2.089613487158492,0.0
0.7608050010092136,0.6234145775000155,0.9581370541296806,4.0,91.40868328280573,642.4055409460374,0.0,0.0134999999999999,0.0104505990603602,0.3116323619727656,0.2245233068314024,25.590646591142683,39.0,0.38797333056730093,0.0
0.6919854250010253,0.7145637746801663,0.6137594207101846,7.0,93.84115922037032,964.812914997249,0.0,0.0097499999999999,0.0094887931637454,0.1636101137749628,0.1542682539890562,34.9573640870917,39.0,0.060555944235742176,0.0
0.5376856632399987,0.5424536380410655,0.9230072257460684,4.0,122.38838575488028,1276.8244891290492,0.0,0.0134999999999999,0.0123536441903723,0.3702979323516768,0.148323228213152,35.94663837962114,39.0,1.496560631889227,0.0
0.7766094728805738,0.3373968994436209,0.8935937076402627,5.0,85.55598808663342,650.7698971831285,0.0,0.0122499999999999,0.0096991282272662,0.507987179839585,0.2165747324339416,26.462371458051543,39.0,1.3455514599078557,0.0
0.748324633883627,0.3511750210383949,0.5478589820994426,5.0,87.58165279767252,914.8492695185372,0.0,0.0122499999999999,0.0097801271541592,0.265349980192835,0.1488945183085135,35.84579442792191,39.0,0.7821339778474761,0.0
0.7566160145389712,0.3830799729439955,1.0532889296817212,5.0,91.53843141055276,624.3000893242339,0.0,0.0122499999999999,0.0098107119567873,0.5628190995542433,0.2324687561721046,24.73247328904773,39.0,1.421052655943016,0.0
0.6571112683708447,0.8709678454099419,1.1776795083508005,6.0,107.17142518860314,711.6364539001895,0.0,0.011,0.0101517821768666,0.3495095752801205,0.2349084953439634,24.48475281156675,39.0,0.48785413132187117,0.0
0.779478707988255,0.8827287465009122,0.6210696686408733,7.0,86.67626185919401,778.8811175206207,0.0,0.0097499999999999,0.0090072215213278,0.1252760813610646,0.1749676867038346,31.78879416534325,39.0,0.0,1.0
0.7939329806782855,0.5203084083681468,0.8841208161340508,3.0,88.48462728278894,644.3787593770721,0.0,0.01475,0.0109385491646026,0.3065411417900078,0.2135672044338413,26.786975592218067,39.0,0.43533808293570603,0.0
0.5289349837077852,0.8656810234631074,1.1523070168178853,2.0,139.73287746457558,1109.160717768494,0.0,0.016,0.0153008794333098,0.3487383476563105,0.182296882475676,30.718173895246785,39.0,0.9130241994283305,0.0
0.7097840220237539,0.5592494453037054,1.02029032668041,5.0,96.13806506364938,697.7830140752282,0.0,0.0122499999999999,0.0101928151806024,0.3971683465095751,0.2215548120583825,25.932550622707936,39.0,0.7926414814448544,0.0
0.5296392473978537,1.0208893799395014,0.9266693799014176,7.0,123.16594182936385,1211.3164246944266,0.0,0.0097499999999999,0.011006619290541,0.232239243475609,0.1628963078438141,33.59204072209164,39.0,0.5398569988614027,0.0
0.5811320910768395,0.7747765188547726,1.174381354752433,5.0,122.30298052466688,919.4730633295146,0.0,0.0122499999999999,0.0112776363903766,0.3888135296293077,0.2033116457385425,27.977731092366245,39.0,0.9124016640410234,0.0
0.7385997513877411,0.5492460958296261,1.1021190747531775,3.0,102.77692693595182,644.7314198662091,0.0,0.01475,0.0114181923382464,0.4116245476848645,0.2305730229373283,24.933693396194247,39.0,0.7852242315301021,0.0
0.5580396654312905,0.7883187271228769,0.8821638220746635,6.0,113.33529431472137,1154.3258103228636,0.0,0.011,0.0110044401540575,0.2649894832573637,0.1619959512039892,33.72811720857346,39.0,0.63618192077604,0.0
0.7508540407890001,0.6287849852456344,1.2957277426846423,2.0,112.21593759670785,565.4592012569315,0.0,0.016,0.0125302567245884,0.4597719986467088,0.259020634490094,22.230816812683937,39.0,0.7750400447895296,0.0
0.6700794622122008,0.579753938367134,1.36403873548466,3.0,123.074591574726,684.7428467931265,0.0,0.01475,0.0117467563513978,0.5530694804203292,0.2394717267755376,24.02439354689422,39.0,1.3095397852070196,0.0
0.5105177500312744,0.6612543631033873,0.6441447545358129,2.0,132.29272286396207,1830.076617600432,0.0,0.016,0.0151104169421548,0.1704830013736856,0.0853230196785846,48.91913183529821,39.0,1.2524258814074496,0.0
