D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.800000,5,0.717944,0.658242,81.868305,729.689026,0.384411,1.032980,11,4
0.800000,4,0.803587,0.790679,84.740209,656.215920,0.374418,1.024603,11,5
0.800000,7,0.767348,0.778275,83.111680,632.008051,0.381466,1.025388,11,6
0.800000,4,0.705044,0.794736,84.179676,655.606094,0.376999,1.024347,11,7
0.800000,6,0.759515,0.603171,83.122943,763.712029,0.377352,1.036463,11,8
0.800000,5,0.916727,0.530482,88.855288,869.734573,0.351432,1.041061,11,9
0.800000,7,0.908250,0.838355,84.252670,600.608459,0.377708,1.021588,11,10
0.800000,6,0.900106,0.660566,83.394873,721.401345,0.377427,1.032833,11,11
0.800000,5,0.718138,0.640701,81.992415,743.336028,0.383405,1.034089,11,12
0.800000,7,0.708324,0.699247,83.320607,679.488549,0.378659,1.030386,11,13
0.800000,6,0.759968,0.848899,0.000000,0.000000,0.000000,0.000000,11,14
0.800000,4,0.747435,0.574177,84.871788,822.270808,0.368911,1.038297,11,15
0.800000,6,0.652054,0.663936,81.989482,712.168281,0.383992,1.032620,11,16
0.795058,3,0.895918,0.723187,89.245027,722.291918,0.354024,1.028872,11,17
0.800000,3,0.726845,0.775624,87.456346,680.729603,0.362451,1.025555,11,18
0.800000,5,0.634156,0.561996,82.780379,808.869891,0.377945,1.039067,11,19
0.798693,5,0.871837,0.698004,83.124690,705.938235,0.379529,1.030465,11,20
0.800000,7,0.909592,0.635008,85.116173,732.747667,0.369235,1.034449,11,21
0.786614,6,1.050000,0.746507,85.959627,684.453877,0.368004,1.027397,11,22
0.800000,7,0.824704,0.625724,84.628897,736.957604,0.371125,1.035037,11,23
0.800000,7,0.550171,0.761600,0.000000,0.000000,0.000000,0.000000,11,24
0.800000,6,0.823806,0.748607,82.387467,658.205712,0.384131,1.027264,11,25
0.800000,6,0.877684,0.671031,83.055303,712.322369,0.379214,1.032171,11,26
0.800000,6,1.036947,0.666806,85.255011,722.906189,0.369333,1.032438,11,27
0.800000,4,0.727721,0.707440,83.348190,709.049557,0.378728,1.029868,11,28
0.800000,4,0.784467,0.639814,84.160204,762.209123,0.373515,1.034145,11,29
0.786614,6,1.050000,0.799898,86.010685,650.606281,0.368991,1.024020,11,30
best fit at iteration 11,82.620752
0.800000,6,0.810674,0.776022,82.396005,642.115906,0.384732,1.025530,12,1
0.800000,7,0.926974,0.753691,84.391804,647.143612,0.375121,1.026943,12,2
0.798693,5,0.854222,0.724358,82.924785,687.084121,0.381059,1.028798,12,3
0.789291,5,1.001062,0.685325,85.647271,735.666252,0.367988,1.031267,12,4
0.800000,5,0.761501,0.790679,82.626527,644.651512,0.384001,1.024603,12,5
0.800000,7,0.752620,0.627767,84.343383,732.693309,0.372436,1.034907,12,6
0.800000,7,0.689532,0.821243,0.000000,0.000000,0.000000,0.000000,12,7
0.800000,7,0.823754,0.937441,0.000000,0.000000,0.000000,0.000000,12,8
0.800000,6,0.900577,0.769617,83.049153,646.360120,0.381540,1.025935,12,9
0.800000,7,0.953910,0.838355,84.760915,600.772859,0.375444,1.021588,12,10
0.800000,6,0.901539,0.735462,83.008029,667.480287,0.380935,1.028096,12,11
0.800000,7,0.718138,0.640701,84.085973,721.480391,0.373892,1.034089,12,12
0.800000,5,0.754456,0.664377,82.097142,725.908115,0.383488,1.032592,12,13
0.800000,5,0.771618,0.629686,82.570308,754.292486,0.380484,1.034786,12,14
0.790337,7,0.928240,0.681174,85.531614,711.705083,0.368393,1.031529,12,15
0.800000,7,0.895999,0.904019,84.476435,570.924351,0.378240,1.017434,12,16
0.800000,6,0.923808,0.598922,84.838938,777.632140,0.369631,1.036732,12,17
0.800000,5,0.726845,0.728621,81.928846,681.128638,0.385782,1.028528,12,18
0.800000,5,0.624256,0.607518,81.843306,767.569909,0.383358,1.036188,12,19
0.800000,5,0.871837,0.693588,83.035136,707.095204,0.379834,1.030744,12,20
0.800000,5,0.725674,0.635008,82.109163,748.178608,0.382748,1.034449,12,21
0.800000,6,1.050000,0.746507,84.843252,663.957905,0.372949,1.027397,12,22
0.800000,3,0.824704,0.698535,87.995927,732.802034,0.358517,1.030431,12,23
0.800000,5,0.742106,0.761600,82.239261,661.157801,0.385120,1.026442,12,24
0.800000,6,0.823806,0.748607,82.387467,658.205712,0.384131,1.027264,12,25
0.800000,6,0.759515,0.746117,82.018082,659.348163,0.385783,1.027422,12,26
0.800000,7,1.036947,0.741059,85.923764,657.657865,0.368126,1.027742,12,27
0.800000,4,0.727721,0.675275,83.253276,732.258734,0.378411,1.031902,12,28
0.800000,7,0.757687,0.905292,0.000000,0.000000,0.000000,0.000000,12,29
0.800000,6,0.846156,0.642079,83.090376,734.218392,0.378404,1.034002,12,30
best fit at iteration 12,82.620752
0.800000,6,0.758353,0.776022,82.125300,642.178531,0.386003,1.025530,13,1
0.800000,4,0.705392,0.790082,84.106418,658.161851,0.377221,1.024641,13,2
0.798693,5,0.854222,0.615071,83.921508,773.597665,0.374018,1.035710,13,3
0.800000,5,0.717944,0.702729,81.794008,697.926425,0.385814,1.030166,13,4
0.800000,5,0.761501,0.790679,82.626527,644.651512,0.384001,1.024603,13,5
0.800000,7,0.909180,0.778275,84.163507,632.372239,0.376690,1.025388,13,6
0.795058,4,0.834104,0.709299,84.838928,716.586322,0.372093,1.029751,13,7
0.800000,6,0.737168,0.603171,83.008556,762.650539,0.377859,1.036463,13,8
0.800000,6,0.900577,0.696329,83.104749,694.198265,0.379572,1.030571,13,9
0.800000,7,0.908250,0.697780,84.438386,683.650987,0.373626,1.030479,13,10
0.796047,6,0.901539,0.885756,84.343498,592.336981,0.378375,1.018590,13,11
0.800000,5,0.718138,0.640701,81.992415,743.336028,0.383405,1.034089,13,12
0.800000,5,0.708324,0.756475,82.029821,664.315171,0.385970,1.026767,13,13
0.800000,7,0.690163,0.670615,83.633243,698.864731,0.376585,1.032197,13,14
0.800000,6,0.838751,0.881488,83.516247,589.460524,0.382038,1.018860,13,15
0.800000,6,0.660008,0.616766,82.570104,748.206947,0.380176,1.035603,13,16
0.800000,5,0.665775,0.662634,81.555141,725.401624,0.385979,1.032702,13,17
0.800000,5,0.826611,0.742302,82.643802,673.029357,0.382781,1.027663,13,18
0.800000,4,0.722088,0.607518,83.669885,788.433449,0.374967,1.036188,13,19
0.800000,4,0.442679,0.650302,0.000000,0.000000,0.000000,0.000000,13,20
0.800000,5,1.028688,0.882909,85.393738,596.311406,0.373671,1.018770,13,21
0.800000,5,1.050000,0.595131,88.504498,807.085255,0.354207,1.036972,13,22
0.800000,7,0.716010,0.583053,85.336123,770.083491,0.367089,1.037736,13,23
0.800000,5,0.782893,0.677735,82.257165,716.560076,0.383039,1.031747,13,24
0.800000,6,0.823806,0.748607,82.387467,658.205712,0.384131,1.027264,13,25
0.800000,6,0.701293,0.746117,81.819303,659.370172,0.386718,1.027422,13,26
0.800000,7,0.836640,0.782548,83.515685,629.550678,0.379705,1.025117,13,27
0.800000,6,0.727721,0.836176,0.000000,0.000000,0.000000,0.000000,13,28
0.800000,7,0.845455,0.639814,84.525021,725.988152,0.371902,1.034145,13,29
0.800000,6,0.903986,0.774688,83.102702,643.433603,0.381428,1.025615,13,30
best fit at iteration 13,82.620752
0.800000,7,0.758353,0.838666,0.000000,0.000000,0.000000,0.000000,14,1
0.800000,5,0.705392,0.729757,81.828027,680.401337,0.386288,1.028457,14,2
0.798693,5,0.854222,0.724358,82.924785,687.084121,0.381059,1.028798,14,3
0.800000,5,0.717944,0.670607,81.820306,720.480418,0.384948,1.032198,14,4
0.800000,5,0.915979,0.790679,83.633571,644.399152,0.379364,1.024603,14,5
0.800000,7,0.767348,0.778275,83.111680,632.008051,0.381466,1.025388,14,6
0.800000,5,0.689532,0.840395,0.000000,0.000000,0.000000,0.000000,14,7
0.800000,6,0.737168,0.648673,82.305580,725.161954,0.382149,1.033585,14,8
0.800000,5,0.812163,0.590936,83.834609,791.719905,0.373878,1.037237,14,9
0.800000,7,1.050000,0.903192,86.332365,571.502477,0.370081,1.017487,14,10
0.800000,6,0.748701,0.735462,81.954769,665.748091,0.385826,1.028096,14,11
0.800000,5,0.563901,0.568784,0.000000,0.000000,0.000000,0.000000,14,12
0.800000,5,0.745841,0.699247,81.955536,700.574962,0.384967,1.030386,14,13
0.800000,6,0.771618,0.727154,82.055278,671.040243,0.385161,1.028621,14,14
0.800000,4,0.797964,0.681174,84.049480,728.961976,0.374962,1.031529,14,15
0.800000,3,0.753943,0.811961,88.304492,658.600727,0.359783,1.023257,14,16
0.800000,6,0.665775,0.774171,0.000000,0.000000,0.000000,0.000000,14,17
0.800000,5,0.726845,0.790571,82.463272,645.072550,0.384765,1.024610,14,18
0.800000,5,0.981143,0.786965,84.187356,647.164814,0.376801,1.024838,14,19
0.800000,5,0.871837,0.698004,83.012176,703.845060,0.380026,1.030465,14,20
0.800000,7,0.901797,0.635008,85.036039,732.367330,0.369560,1.034449,14,21
0.798693,6,0.656157,0.746507,0.000000,0.000000,0.000000,0.000000,14,22
0.800000,6,0.824704,0.698535,82.427953,690.727031,0.382735,1.030431,14,23
0.800000,6,0.740592,0.669259,82.122829,709.813921,0.383465,1.032283,14,24
0.800000,6,0.668619,0.816341,0.000000,0.000000,0.000000,0.000000,14,25
0.800000,5,0.863349,0.799019,83.320119,639.579460,0.381002,1.024076,14,26
0.800000,4,0.695555,0.743080,83.383790,685.858533,0.379392,1.027614,14,27
0.798693,6,0.850942,0.763529,82.720796,651.406424,0.382907,1.026320,14,28
0.800000,5,0.757687,0.639814,82.313732,745.327383,0.381887,1.034145,14,29
0.800000,6,0.846156,0.752212,82.552651,656.215920,0.383444,1.027036,14,30
best fit at iteration 14,82.552651
0.798955,6,0.849337,0.776022,82.734741,643.748617,0.383131,1.025530,15,1
0.800000,5,0.600055,0.697154,0.000000,0.000000,0.000000,0.000000,15,2
0.798693,5,0.854222,0.677203,83.039599,721.015129,0.379407,1.031781,15,3
0.798693,5,0.790858,0.753013,82.557007,668.171207,0.383413,1.026986,15,4
0.798693,6,1.008025,0.780654,84.365984,643.356523,0.375825,1.025237,15,5
0.798693,7,0.767348,0.620516,84.608662,741.360806,0.371108,1.035366,15,6
0.800000,5,0.732873,0.724067,81.947640,684.053455,0.385612,1.028816,15,7
0.800000,6,0.737168,0.765534,81.987435,648.099072,0.386383,1.026194,15,8
0.800000,5,0.900577,0.769617,83.371050,656.739531,0.380068,1.025935,15,9
0.800000,7,0.908250,0.569039,86.466859,795.770520,0.362002,1.038622,15,10
0.800000,6,0.673764,0.790611,0.000000,0.000000,0.000000,0.000000,15,11
0.800000,5,0.847696,0.640701,83.258455,748.206947,0.377601,1.034089,15,12
0.800000,6,0.708324,0.766041,81.902159,647.971515,0.386809,1.026162,15,13
0.800000,6,0.938674,0.809860,83.610309,624.041563,0.379929,1.023390,15,14
0.800000,5,0.747435,0.773458,82.375623,654.324808,0.384765,1.025692,15,15
0.800000,5,0.691586,0.663936,81.686336,724.895839,0.385412,1.032620,15,16
0.800000,6,0.824915,0.770799,82.460786,645.114684,0.384301,1.025861,15,17
0.800000,5,0.726845,0.707779,81.850441,694.613251,0.385654,1.029847,15,18
0.800000,5,0.773617,0.607518,82.958314,773.824250,0.378192,1.036188,15,19
0.800000,7,0.696264,0.654013,83.871685,710.963562,0.375151,1.033247,15,20
0.800000,5,0.882922,0.635008,83.820350,754.868986,0.374937,1.034449,15,21
0.800000,5,0.713673,0.730226,81.875248,680.120218,0.386092,1.028427,15,22
0.800000,6,0.824704,0.698535,82.427953,690.727031,0.382735,1.030431,15,23
0.800000,6,0.740592,0.709496,81.936376,682.092943,0.385301,1.029738,15,24
0.800000,6,0.823806,0.789623,82.552012,634.586598,0.384329,1.024670,15,25
0.800000,6,0.701293,0.789681,0.000000,0.000000,0.000000,0.000000,15,26
0.800000,4,0.809310,0.743080,84.314726,685.311255,0.375225,1.027614,15,27
0.800000,6,0.755067,0.766068,82.065796,647.759030,0.386047,1.026160,15,28
0.800000,5,0.757687,0.764081,82.344403,659.656424,0.384692,1.026286,15,29
0.800000,6,0.846156,0.752212,82.552651,656.215920,0.383444,1.027036,15,30
best fit at iteration 15,82.552651
0.800000,6,0.758353,0.799004,82.258688,629.811619,0.385900,1.024077,16,1
0.800000,5,0.698117,0.682802,81.672627,711.398841,0.385902,1.031426,16,2
0.800000,5,0.964941,0.724358,83.964306,687.433848,0.376343,1.028798,16,3
0.800000,2,0.717944,0.630799,91.891810,813.031430,0.341897,1.034716,16,4
0.800000,5,0.761501,0.685705,82.074585,710.324414,0.384101,1.031243,16,5
0.800000,7,0.725297,0.778573,82.960134,632.129400,0.382173,1.025369,16,6
0.800000,6,0.732873,0.730382,81.893680,668.813666,0.386002,1.028417,16,7
0.800000,7,0.827897,0.765534,83.475922,639.144879,0.379516,1.026194,16,8
0.800000,6,0.771743,0.804271,82.357878,626.973009,0.385564,1.023743,16,9
0.800000,3,0.815350,0.618347,88.843845,803.147454,0.353381,1.035503,16,10
0.800000,6,0.748701,0.746256,81.969754,659.238140,0.386004,1.027413,16,11
0.800000,3,0.718138,0.640701,86.378094,779.319510,0.363941,1.034089,16,12
0.800000,5,0.746319,0.819794,82.926672,629.570743,0.383312,1.022762,16,13
0.800000,6,0.771618,0.785262,82.234927,637.062974,0.385705,1.024946,16,14
0.800000,6,0.747435,0.681174,82.078135,701.420766,0.383982,1.031529,16,15
0.800000,7,0.736946,0.663936,83.751751,704.321886,0.375894,1.032620,16,16
0.800000,5,0.665775,0.662634,81.555141,725.401624,0.385979,1.032702,16,17
0.800000,4,0.726845,0.707779,83.344938,708.820569,0.378760,1.029847,16,18
0.800000,5,1.006097,0.607518,86.850834,789.631101,0.361250,1.036188,16,19
0.800000,5,0.871837,0.698004,83.012176,703.845060,0.380026,1.030465,16,20
0.800000,7,0.725674,0.852787,0.000000,0.000000,0.000000,0.000000,16,21
0.800000,5,0.713673,0.730226,81.875248,680.120218,0.386092,1.028427,16,22
0.800000,6,0.727635,0.630270,82.506579,739.412750,0.380802,1.034749,16,23
0.800000,5,0.796005,0.693888,82.329732,705.126423,0.383112,1.030725,16,24
0.800000,6,0.823806,0.569492,84.495754,799.895186,0.370458,1.038593,16,25
0.800000,6,0.705067,0.765763,81.889524,648.141603,0.386851,1.026179,16,26
0.800000,4,0.757416,0.743080,83.880660,685.406371,0.377166,1.027614,16,27
0.800000,5,0.755067,0.607214,82.766712,773.157917,0.379055,1.036207,16,28
0.800000,7,0.757687,0.804746,83.074039,618.066696,0.382265,1.023713,16,29
0.800000,4,0.846156,0.752212,84.678013,679.418436,0.373799,1.027036,16,30
best fit at iteration 16,82.552651
0.798693,6,0.872288,0.642456,83.430283,737.189339,0.376843,1.033978,17,1
0.800000,3,0.571900,0.682802,0.000000,0.000000,0.000000,0.000000,17,2
0.798693,5,0.839367,0.758061,82.929966,665.295033,0.381823,1.026666,17,3
0.800000,5,0.717944,0.685325,81.784280,709.890448,0.385444,1.031267,17,4
0.800000,5,0.823720,0.753062,82.681076,666.309506,0.382871,1.026982,17,5
0.800000,7,0.734417,0.778573,82.985057,632.048495,0.382052,1.025369,17,6
0.800000,6,0.772232,0.724631,82.058613,672.639753,0.385085,1.028781,17,7
0.800000,6,0.871091,0.751794,82.749030,656.739531,0.382522,1.027063,17,8
0.800000,5,0.692012,0.614887,82.105270,763.712029,0.382280,1.035722,17,9
0.800000,6,0.908250,0.734395,83.070801,668.293241,0.380609,1.028163,17,10
0.800000,6,0.748701,0.676556,82.110549,704.723925,0.383716,1.031821,17,11
0.800000,5,0.718138,0.640701,81.992415,743.336028,0.383405,1.034089,17,12
0.800000,4,0.708324,0.627871,83.224073,769.903403,0.377450,1.034901,17,13
0.800000,6,0.695793,0.727343,81.787361,670.607402,0.386428,1.028609,17,14
0.800000,6,0.747435,0.681174,82.078135,701.420766,0.383982,1.031529,17,15
0.800000,5,0.691586,0.663936,81.686336,724.895839,0.385412,1.032620,17,16
0.800000,5,0.770518,0.662634,82.231577,727.646208,0.382804,1.032702,17,17
0.800000,5,0.790631,0.707779,82.274262,695.322314,0.383670,1.029847,17,18
0.800000,4,0.729595,0.607518,83.790547,788.779764,0.374446,1.036188,17,19
0.800000,5,0.848520,0.698004,82.787805,703.293752,0.381087,1.030465,17,20
0.800000,6,0.725674,0.635008,82.428090,735.530668,0.381256,1.034449,17,21
0.800000,5,0.713673,0.624807,82.133621,756.169338,0.382390,1.035095,17,22
0.800000,6,0.728894,0.698535,81.921917,689.208737,0.385102,1.030431,17,23
0.798955,4,0.740592,0.677983,83.484097,732.138045,0.377435,1.031731,17,24
0.800000,6,0.823806,0.748607,82.387467,658.205712,0.384131,1.027264,17,25
0.800000,5,0.679847,0.685143,81.588198,709.584439,0.386384,1.031278,17,26
0.800000,6,0.912285,0.802771,83.313980,627.690233,0.381107,1.023838,17,27
0.798955,5,0.830577,0.766068,82.900521,660.033540,0.382155,1.026160,17,28
0.800000,6,0.775252,0.723022,82.076380,673.695018,0.384970,1.028883,17,29
0.800000,6,0.846156,0.766498,82.593597,647.716550,0.383588,1.026133,17,30
best fit at iteration 17,82.552651
0.800000,6,0.758353,0.668540,82.207517,710.733336,0.383061,1.032329,18,1
0.800000,5,0.692523,0.722153,81.730407,685.168631,0.386573,1.028937,18,2
0.798693,5,0.854222,0.778836,83.186433,652.954423,0.381136,1.025352,18,3
0.800000,5,0.651965,0.685325,81.469641,709.227762,0.386948,1.031267,18,4
0.800000,4,0.761501,0.641593,83.816662,759.921967,0.375096,1.034033,18,5
0.800000,6,0.725297,0.820317,0.000000,0.000000,0.000000,0.000000,18,6
0.800000,6,0.947063,0.756929,83.496012,654.736878,0.379224,1.026738,18,7
0.800000,6,0.632194,0.725808,0.000000,0.000000,0.000000,0.000000,18,8
0.800000,5,0.692012,0.614887,82.105270,763.712029,0.382280,1.035722,18,9
0.800000,6,0.899304,0.734395,82.989283,668.135012,0.381005,1.028163,18,10
0.800000,7,1.032980,0.735462,85.880399,661.246330,0.368192,1.028096,18,11
0.800000,5,0.804209,0.840335,83.488256,618.492442,0.381206,1.021462,18,12
0.800000,5,0.708324,0.718984,81.795213,687.218606,0.386205,1.029138,18,13
0.800000,5,0.695793,0.685706,81.664240,709.355105,0.386030,1.031243,18,14
0.800000,6,0.747435,0.672062,82.134651,707.931463,0.383492,1.032106,18,15
0.800000,5,0.685133,0.705609,81.637318,695.812167,0.386629,1.029984,18,16
0.800000,7,0.665775,0.662634,83.765353,704.271664,0.375800,1.032702,18,17
0.800000,5,0.719839,0.707779,81.812573,694.564403,0.385837,1.029847,18,18
0.800000,5,0.694630,0.695178,81.655851,702.818317,0.386272,1.030644,18,19
0.800000,5,0.848520,0.698004,82.787805,703.293752,0.381087,1.030465,18,20
0.800000,5,0.674823,0.635008,81.774133,746.651482,0.384311,1.034449,18,21
0.800000,5,0.713673,0.730226,81.875248,680.120218,0.386092,1.028427,18,22
0.800000,6,0.728894,0.698535,81.921917,689.208737,0.385102,1.030431,18,23
0.800000,6,0.740592,0.709496,81.936376,682.092943,0.385301,1.029738,18,24
0.800000,6,0.878643,0.829227,83.232224,613.784036,0.382121,1.022165,18,25
0.800000,5,0.679847,0.770257,0.000000,0.000000,0.000000,0.000000,18,26
0.800000,6,0.912285,0.802771,83.313980,627.690233,0.381107,1.023838,18,27
0.800000,6,0.889279,0.766068,82.935353,648.333058,0.381978,1.026160,18,28
0.800000,4,0.775252,0.647460,83.951973,755.417478,0.374622,1.033662,18,29
0.800000,6,0.846156,0.752212,82.552651,656.215920,0.383444,1.027036,18,30
best fit at iteration 18,82.552651
0.800000,6,0.873733,0.692617,82.859618,696.106411,0.380602,1.030806,19,1
0.800000,5,0.698117,0.749395,81.933692,668.542039,0.386278,1.027214,19,2
0.798693,5,0.854222,0.649193,83.322053,743.506205,0.377498,1.033552,19,3
0.800000,5,0.669348,0.657666,81.592111,729.123417,0.385688,1.033016,19,4
0.800000,5,0.761501,0.685705,82.074585,710.324414,0.384101,1.031243,19,5
0.798955,5,0.725297,0.752631,82.160327,668.059891,0.385252,1.027010,19,6
0.800000,7,0.767244,0.740715,83.206917,653.588711,0.380159,1.027763,19,7
0.800000,6,0.764030,0.765534,82.097596,648.035287,0.385867,1.026194,19,8
0.800000,4,0.584855,0.651307,0.000000,0.000000,0.000000,0.000000,19,9
0.800000,6,0.766289,0.734395,82.032227,666.489359,0.385440,1.028163,19,10
0.800000,4,0.699793,0.735462,83.339137,690.606287,0.379437,1.028096,19,11
0.800000,5,0.662518,0.640701,81.667403,741.884309,0.384961,1.034089,19,12
0.800000,5,0.708324,0.699247,81.731308,700.177641,0.386011,1.030386,19,13
0.800000,5,0.695793,0.685706,81.664240,709.355105,0.386030,1.031243,19,14
0.800000,7,0.747435,0.681174,83.567823,692.130751,0.377117,1.031529,19,15
0.800000,5,0.685133,0.661973,81.659030,726.228368,0.385493,1.032744,19,16
0.800000,5,0.665775,0.758880,0.000000,0.000000,0.000000,0.000000,19,17
0.800000,5,0.839542,0.723343,82.684328,685.501514,0.382130,1.028862,19,18
0.800000,5,0.703031,0.663605,81.750183,725.348350,0.385094,1.032641,19,19
0.800000,5,0.848520,0.586459,84.511760,798.698513,0.370749,1.037520,19,20
0.800000,6,0.674823,0.724095,0.000000,0.000000,0.000000,0.000000,19,21
0.800000,5,0.498009,0.609332,0.000000,0.000000,0.000000,0.000000,19,22
0.800000,6,0.924896,0.694683,83.380877,696.155476,0.378285,1.030675,19,23
0.800000,5,0.740592,0.652147,82.067577,734.955971,0.383334,1.033365,19,24
0.800000,5,0.698480,0.748607,81.924717,668.994873,0.386286,1.027264,19,25
0.800000,5,0.750544,0.641624,82.234788,743.615857,0.382298,1.034031,19,26
0.800000,5,0.912285,0.667875,83.720916,728.370635,0.376122,1.032371,19,27
0.800000,5,0.649857,0.766068,0.000000,0.000000,0.000000,0.000000,19,28
0.800000,6,0.775252,0.723022,82.076380,673.695018,0.384970,1.028883,19,29
0.800000,5,0.846156,0.752212,82.835073,666.961935,0.382110,1.027036,19,30
best fit at iteration 19,82.552651
0.800000,6,0.723204,0.688392,81.945017,696.008302,0.384756,1.031073,20,1
0.800000,5,0.698117,0.660095,81.734643,727.860703,0.385077,1.032863,20,2
0.800000,5,0.854222,0.724358,82.814295,685.049822,0.381560,1.028798,20,3
0.800000,5,0.651965,0.685325,81.469641,709.227762,0.386948,1.031267,20,4
0.800000,5,0.703141,0.685705,81.699532,709.431534,0.385850,1.031243,20,5
0.800000,5,0.725297,0.674058,81.847584,718.070872,0.384871,1.031979,20,6
0.800000,4,0.732864,0.730382,83.556190,693.661959,0.378313,1.028417,20,7
0.800000,4,0.647158,0.765534,0.000000,0.000000,0.000000,0.000000,20,8
0.800000,5,0.692012,0.614887,82.105270,763.712029,0.382280,1.035722,20,9
0.800000,6,0.702462,0.797880,0.000000,0.000000,0.000000,0.000000,20,10
0.800000,6,0.914977,0.787261,83.260139,636.324183,0.381007,1.024819,20,11
0.800000,5,0.869456,0.640701,83.529272,749.200168,0.376350,1.034089,20,12
0.800000,5,0.708324,0.699247,81.731308,700.177641,0.386011,1.030386,20,13
0.800000,5,0.687080,0.632845,81.863074,748.717417,0.383835,1.034586,20,14
0.800000,7,0.747435,0.716608,83.264344,668.451545,0.379328,1.029288,20,15
0.800000,5,0.685133,0.705609,81.637318,695.812167,0.386629,1.029984,20,16
0.800000,5,0.665775,0.662634,81.555141,725.401624,0.385979,1.032702,20,17
0.800000,5,0.719839,0.722368,81.862386,685.073580,0.385947,1.028924,20,18
0.800000,5,0.694630,0.695178,81.655851,702.818317,0.386272,1.030644,20,19
0.800000,5,0.848520,0.698004,82.787805,703.293752,0.381087,1.030465,20,20
0.800000,4,0.611528,0.635008,82.077892,761.709467,0.382880,1.034449,20,21
0.800000,5,0.606109,0.730226,0.000000,0.000000,0.000000,0.000000,20,22
0.800000,6,0.728894,0.698535,81.921917,689.208737,0.385102,1.030431,20,23
0.800000,6,0.733591,0.670146,82.098089,709.049557,0.383632,1.032227,20,24
0.800000,6,0.756445,0.738950,81.988656,663.645611,0.385739,1.027875,20,25
0.800000,5,0.739811,0.714642,81.952744,690.196073,0.385365,1.029413,20,26
0.800000,5,0.912285,0.802771,83.707421,637.535877,0.379329,1.023838,20,27
0.800000,5,0.834130,0.766068,82.832755,658.469003,0.382452,1.026160,20,28
0.800000,5,0.775252,0.723022,82.199502,684.978557,0.384391,1.028883,20,29
0.800000,5,0.706906,0.784224,0.000000,0.000000,0.000000,0.000000,20,30
best fit at iteration 20,82.552651
0.800000,6,0.675835,0.688392,81.847312,695.518173,0.385241,1.031073,21,1
0.800000,4,0.695632,0.638317,82.984654,760.770715,0.378777,1.034240,21,2
0.800000,5,0.854222,0.724358,82.814295,685.049822,0.381560,1.028798,21,3
0.800000,5,0.651965,0.685325,81.469641,709.227762,0.386948,1.031267,21,4
0.800000,5,0.703141,0.704314,81.723147,696.769369,0.386202,1.030066,21,5
0.800000,5,0.764122,0.684331,82.091249,711.347604,0.383972,1.031330,21,6
0.800000,6,0.757678,0.726979,81.986635,671.040243,0.385468,1.028632,21,7
0.800000,5,0.704926,0.675224,81.727785,716.898150,0.385485,1.031906,21,8
0.800000,5,0.708840,0.614887,82.227257,764.362172,0.381712,1.035722,21,9
0.800000,6,0.766289,0.657153,82.347249,719.457008,0.382146,1.033049,21,10
0.800000,6,0.748701,0.708367,81.973855,682.918293,0.385108,1.029809,21,11
0.800000,5,0.662518,0.640701,81.667403,741.884309,0.384961,1.034089,21,12
0.800000,5,0.708324,0.699247,81.731308,700.177641,0.386011,1.030386,21,13
0.800000,5,0.695793,0.668608,81.689931,721.533098,0.385493,1.032324,21,14
0.800000,5,0.997751,0.681174,84.781323,721.295977,0.371722,1.031529,21,15
0.800000,7,0.685133,0.754248,0.000000,0.000000,0.000000,0.000000,21,16
0.800000,5,0.665775,0.682220,81.525647,711.475710,0.386610,1.031463,21,17
0.800000,5,0.844382,0.707779,82.728289,696.253626,0.381582,1.029847,21,18
0.800000,5,0.694630,0.695178,81.655851,702.818317,0.386272,1.030644,21,19
0.800000,5,0.848520,0.698004,82.787805,703.293752,0.381087,1.030465,21,20
0.800000,5,0.674823,0.677143,81.564615,715.107397,0.386286,1.031784,21,21
0.800000,6,0.708250,0.757070,81.868469,653.026930,0.386754,1.026729,21,22
0.800000,6,0.736388,0.647335,82.317989,726.174973,0.382062,1.033670,21,23
0.800000,5,0.740592,0.709496,81.937204,693.588891,0.385293,1.029738,21,24
0.800000,6,0.698480,0.748607,81.823243,657.942631,0.386776,1.027264,21,25
0.800000,5,0.679847,0.710736,81.627243,692.446160,0.386789,1.029660,21,26
0.800000,6,0.912285,0.719899,83.136726,678.019208,0.379981,1.029080,21,27
0.800000,5,0.692771,0.766068,0.000000,0.000000,0.000000,0.000000,21,28
0.800000,6,0.704654,0.731898,81.812105,667.841356,0.386429,1.028321,21,29
0.800000,6,0.846156,0.752212,82.552651,656.215920,0.383444,1.027036,21,30
best fit at iteration 21,82.552651
0.800000,6,0.675835,0.688392,81.847312,695.518173,0.385241,1.031073,22,1
0.800000,6,0.698117,0.790745,0.000000,0.000000,0.000000,0.000000,22,2
0.800000,5,0.854222,0.724358,82.814295,685.049822,0.381560,1.028798,22,3
0.800000,7,0.773600,0.685325,83.611813,689.617778,0.377032,1.031267,22,4
0.800000,5,0.703141,0.685705,81.699532,709.431534,0.385850,1.031243,22,5
0.800000,6,0.865588,0.674058,82.918211,709.609930,0.379927,1.031979,22,6
0.800000,6,0.816342,0.730382,82.318378,669.448321,0.384023,1.028417,22,7
0.800000,5,0.878145,0.675090,83.219685,721.322316,0.378546,1.031914,22,8
0.800000,6,0.692012,0.704358,81.808154,685.073580,0.385783,1.030063,22,9
