D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,,,,,,,,,,,,,,,
0.7992328185190194,0.8977469186526609,0.6540274841585076,6,169.97679661298167,,-169.97679661298167,,,,,,,,,,,,,,,,,,,,,,,
history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-430.7849709268729,-308.09044272224105,-279.786480691516,-279.786480691516,-252.59873502785175,-252.59873502785175,-238.44076444707548,-238.44076444707548,-214.72654622062868,-207.23355708711063,-185.77155485562167,-185.77155485562167,-172.81877728755939,-171.97812870150167,-171.97812870150167,-171.97812870150167,-171.97812870150167,-171.17727753422332,-171.17727753422332,-171.17727753422332,-171.17727753422332,-171.17727753422332,-171.17727753422332,-171.17727753422332,-171.17727753422332,-171.17727753422332,-171.17727753422332,-171.17727753422332,-169.97679661298167,-169.97679661298167
