D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.8,0.6971639577269237,0.6467948098624686,5,,,-106.24728608512562,
