D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.799998893685743,0.7004686524134561,0.6575159724621512,5,,,-106.1944227430839,
history
-110.71596165763249,-107.85182986960086,-107.85182986960086,-107.85182986960086,-107.57749363948346,-106.96269264143557,-106.67482215214142,-106.66182012839731,-106.49140983552834,-106.49140983552834,-106.49140983552834,-106.3264811194399,-106.25557498385339,-106.25557498385339,-106.25557498385339,-106.25173888956678,-106.24477685252158,-106.24111641440743,-106.22093958723308,-106.22093958723308,-106.21065284430135,-106.21065284430135,-106.2052610220942,-106.20099696748541,-106.20051799060917,-106.20000230902123,-106.20000230902123,-106.1944227430839,-106.1944227430839,-106.1944227430839
