D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.776173,0.897964,0.668809,4.0,113.629029,853.02986,113.629029,,,,,,,,1.0
0.670977,1.043074,0.712582,2.0,142.11216,1103.085329,142.11216,,,,,,,,1.0
0.745121,0.877725,0.641138,4.0,117.407132,947.024314,117.407132,,,,,,,,1.0
0.741814,1.015425,0.877442,5.0,117.999995,748.916062,117.999995,,,,,,,,1.0
0.729445,1.045844,0.676771,7.0,120.323796,906.846043,120.323796,,,,,,,,1.0
0.791908,0.969743,0.861327,2.0,122.947773,703.376659,122.947773,,,,,,,,1.0
0.748421,0.937592,0.812696,4.0,117.711116,789.90843,117.711116,,,,,,,,1.0
0.797872,0.897956,0.607271,6.0,109.502573,840.14149,109.502573,,,,,,,,1.0
0.757722,0.933241,0.748936,5.0,113.431217,805.585158,113.431217,,,,,,,,1.0
0.797234,0.973494,0.914949,5.0,111.579597,638.281844,111.579597,,,,,,,,1.0
0.769367,0.922018,0.66721,4.0,114.902162,869.267077,114.902162,,,,,,,,1.0
0.766270,1.048661,0.631601,7.0,116.411313,875.011372,116.411313,,,,,,,,1.0
0.791525,1.002287,0.834618,6.0,110.740789,679.348186,110.740789,,,,,,,,1.0
0.783592,0.829374,0.609063,4.0,112.676294,895.775292,112.676294,,,,,,,,1.0
0.764027,1.029646,0.892279,6.0,115.19786,692.110798,115.19786,,,,,,,,1.0
0.777401,0.983644,0.889173,7.0,113.600579,662.700945,113.600579,,,,,,,,1.0
0.779995,0.941398,0.878201,4.0,114.915835,693.352339,114.915835,,,,,,,,1.0
0.749850,1.018965,0.970986,2.0,126.951836,703.405928,126.951836,,,,,,,,1.0
0.781288,0.885147,0.659161,6.0,109.998392,820.577991,109.998392,,,,,,,,1.0
0.704966,1.018707,0.784667,6.0,121.551833,877.346144,121.551833,,,,,,,,1.0
0.775462,0.75453,0.714182,3.0,116.067195,830.999402,116.067195,,,,,,,,1.0
0.789284,0.927567,0.632852,2.0,128.180548,909.6647,128.180548,,,,,,,,1.0
0.786606,1.042599,0.945472,6.0,113.529535,631.106655,113.529535,,,,,,,,1.0
0.744273,0.76743,0.627135,3.0,120.319916,983.654242,120.319916,,,,,,,,1.0
0.683813,1.016107,0.663024,6.0,124.57077,1050.065302,124.57077,,,,,,,,1.0
0.743529,0.911638,0.610425,4.0,119.429392,989.208978,119.429392,,,,,,,,1.0
0.772105,0.896024,0.646864,3.0,119.888564,903.809967,119.888564,,,,,,,,1.0
0.670902,1.041854,0.754906,6.0,126.922116,989.155583,126.922116,,,,,,,,1.0
0.763715,1.042242,0.80752,3.0,120.129955,775.980762,120.129955,,,,,,,,1.0
0.732423,0.952027,0.708301,4.0,119.442969,909.320774,119.442969,,,,,,,,1.0
0.800000,0.897964,1.102875,4.0,0.0,0.0,0.0,,,,,,,,1.0
0.670977,1.043074,0.712582,6.0,126.829762,1031.868464,126.829762,,,,,,,,1.0
0.745121,0.877725,0.641138,6.0,114.196011,911.820653,114.196011,,,,,,,,1.0
0.625175,1.015425,0.731381,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.729445,1.05,0.935448,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.791908,0.799611,0.5,2.0,0.0,0.0,0.0,,,,,,,,1.0
0.748421,0.752867,0.812696,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.797872,0.897956,0.607271,6.0,109.502573,840.14149,109.502573,,,,,,,,1.0
0.752444,1.05,0.748936,6.0,115.659307,806.354739,115.659307,,,,,,,,1.0
0.797234,0.973494,0.914949,5.0,111.579597,638.281844,111.579597,,,,,,,,1.0
0.769367,0.905715,0.66721,4.0,114.585975,868.579284,114.585975,,,,,,,,1.0
0.766270,1.05,0.940569,7.0,116.690542,655.750801,116.690542,,,,,,,,1.0
0.791525,1.002287,0.834618,2.0,122.704211,720.450068,122.704211,,,,,,,,1.0
0.751400,0.829374,1.110979,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.764027,1.013398,0.855559,7.0,115.505128,702.473978,115.505128,,,,,,,,1.0
0.777401,1.05,0.889173,7.0,114.831664,663.206238,114.831664,,,,,,,,1.0
0.717037,0.995713,0.878201,4.0,123.313508,807.176864,123.313508,,,,,,,,1.0
0.749850,1.018965,0.766684,5.0,115.647557,808.881388,115.647557,,,,,,,,1.0
0.781288,0.885147,0.5533,6.0,113.073629,934.352337,113.073629,,,,,,,,1.0
0.704966,1.018707,0.784667,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.775462,0.992596,0.859405,6.0,112.765441,690.932076,112.765441,,,,,,,,1.0
0.755785,0.964093,0.718887,5.0,114.059102,834.642952,114.059102,,,,,,,,1.0
0.729972,0.802184,0.843879,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.744273,0.76743,0.692849,4.0,0.0,0.0,0.0,,,,,,,,1.0
0.689924,1.016107,0.663024,5.0,124.325213,1050.621223,124.325213,,,,,,,,1.0
0.728298,0.911638,0.610425,6.0,117.375222,987.697322,117.375222,,,,,,,,1.0
0.772105,0.896024,0.646864,3.0,119.888564,903.809967,119.888564,,,,,,,,1.0
0.670902,1.041854,0.754906,6.0,126.922116,989.155583,126.922116,,,,,,,,1.0
0.800000,0.916107,0.80752,7.0,109.50081,671.532268,109.50081,,,,,,,,1.0
0.761871,0.952027,0.885553,4.0,117.344519,719.197287,117.344519,,,,,,,,1.0
fitness at iteration,1,,,,,117.344519,,,,,,,,1.0
0.750920,0.821556,0.668809,4.0,115.24584,902.998906,115.24584,,,,,,,,1.0
0.762363,0.963586,0.766144,6.0,112.993796,772.132103,112.993796,,,,,,,,1.0
0.745121,0.877725,0.641138,4.0,117.407132,947.024314,117.407132,,,,,,,,1.0
0.794909,0.889816,0.598913,5.0,110.515439,869.419459,110.515439,,,,,,,,1.0
0.800000,1.045844,1.024269,7.0,113.45325,573.417135,113.45325,,,,,,,,1.0
0.791908,0.969743,0.588432,2.0,0.0,0.0,0.0,,,,,,,,1.0
0.752752,0.907356,0.721431,4.0,116.168379,852.453636,116.168379,,,,,,,,1.0
0.685357,1.039142,0.59876,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.771278,0.933241,0.748936,5.0,111.825073,780.028731,111.825073,,,,,,,,1.0
0.779739,0.865464,0.914949,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.714562,0.94855,0.63537,2.0,0.0,0.0,0.0,,,,,,,,1.0
0.800000,0.835747,0.631601,7.0,109.725643,797.643752,109.725643,,,,,,,,1.0
0.742810,1.002287,0.834618,2.0,128.877145,807.043276,128.877145,,,,,,,,1.0
0.783592,0.94044,0.609063,4.0,115.699523,903.839257,115.699523,,,,,,,,1.0
0.771834,1.029646,0.892279,6.0,114.226716,679.354192,114.226716,,,,,,,,1.0
0.775119,1.034264,0.970775,7.0,115.625346,628.839017,115.625346,,,,,,,,1.0
0.762363,1.027875,0.90688,6.0,115.629757,687.266356,115.629757,,,,,,,,1.0
0.736706,1.018965,0.5,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.703502,0.885147,0.659161,6.0,119.345249,992.901286,119.345249,,,,,,,,1.0
