D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.800000,6,0.897124,0.670807,108.076269,776.868731,0.373892,1.032185,2,1
0.729033,5,0.836799,0.756778,0.000000,0.000000,0.000000,0.000000,2,2
0.785569,7,0.910529,0.595736,112.673519,864.665216,0.356872,1.036933,2,3
0.687127,5,0.756369,0.770431,0.000000,0.000000,0.000000,0.000000,2,4
0.740664,2,1.027096,0.845848,128.611719,801.426341,0.317196,1.021114,2,5
0.743628,4,0.802328,0.677024,115.799780,910.654482,0.348684,1.031792,2,6
0.703439,2,0.909281,0.707340,136.360299,1020.112957,0.296420,1.029874,2,7
0.756363,6,1.050000,0.810984,115.472252,753.852726,0.352658,1.023319,2,8
0.773075,6,0.817290,0.706527,109.820453,794.073161,0.368544,1.029926,2,9
0.770922,4,1.029732,0.728744,115.621342,812.988731,0.350540,1.028521,2,10
0.732481,2,0.855845,0.682514,131.617582,976.198607,0.306797,1.031445,2,11
0.741868,6,1.004428,0.739025,116.085936,833.927755,0.349122,1.027870,2,12
0.783898,3,0.895887,0.754816,117.195492,781.182837,0.346462,1.026872,2,13
0.746630,6,0.988946,0.871018,116.495739,733.788373,0.350787,1.019522,2,14
0.790181,2,0.714080,0.657260,120.292924,877.910540,0.335562,1.033042,2,15
0.800000,5,0.727387,0.677500,106.333567,779.642956,0.380159,1.031762,2,16
0.773930,2,0.774914,0.761142,124.648008,815.451278,0.325801,1.026471,2,17
0.735889,2,0.844381,0.707349,130.644764,941.520868,0.309591,1.029874,2,18
0.745838,5,0.813949,0.635909,113.597224,928.337561,0.354557,1.034392,2,19
0.784564,5,0.908706,0.823978,110.821368,706.686016,0.367963,1.022497,2,20
0.790491,7,1.007812,0.599625,113.555819,858.486610,0.354217,1.036687,2,21
0.799834,3,0.655737,0.666738,0.000000,0.000000,0.000000,0.000000,2,22
0.800000,5,0.999997,0.780927,109.598610,709.271941,0.371190,1.025220,2,23
0.746591,7,1.008547,0.674465,117.380216,869.424936,0.343952,1.031954,2,24
0.731416,2,0.865042,0.595831,0.000000,0.000000,0.000000,0.000000,2,25
0.733985,4,1.050000,0.983104,0.000000,0.000000,0.000000,0.000000,2,26
0.736324,6,0.955082,0.869990,0.000000,0.000000,0.000000,0.000000,2,27
0.791596,4,0.719893,0.732054,0.000000,0.000000,0.000000,0.000000,2,28
0.754079,3,0.962755,0.818892,121.501827,786.842958,0.335288,1.022819,2,29
0.755514,4,0.939522,0.868945,117.801137,740.349075,0.346922,1.019653,2,30
best fit at iteration 2,117.801137
0.768373,7,0.989942,0.875948,114.686889,683.924657,0.356583,1.019210,3,1
0.783149,3,0.960356,0.712515,118.312871,818.311202,0.342298,1.029547,3,2
0.785569,7,0.910529,0.707919,111.077330,761.562168,0.364514,1.029838,3,3
0.765125,5,0.863225,0.601934,113.021196,925.578922,0.355768,1.036541,3,4
0.754981,7,1.027096,0.813615,116.663905,743.718226,0.349112,1.023152,3,5
0.743628,4,0.802328,0.677024,115.799780,910.654482,0.348684,1.031792,3,6
0.768086,5,1.034677,0.707340,113.909801,823.216949,0.355311,1.029874,3,7
0.756363,2,1.050000,0.794587,127.079971,811.594521,0.320132,1.024356,3,8
0.716784,7,0.817290,0.830573,0.000000,0.000000,0.000000,0.000000,3,9
0.777926,4,0.987948,0.817115,114.392090,733.111483,0.356276,1.022931,3,10
0.732481,4,0.855845,0.773384,0.000000,0.000000,0.000000,0.000000,3,11
0.741868,7,1.004428,0.739025,117.654965,821.944212,0.344483,1.027870,3,12
0.783898,3,0.860279,0.754816,116.851957,781.550652,0.347492,1.026872,3,13
0.746630,4,1.050000,0.871018,119.130379,753.229394,0.343026,1.019522,3,14
0.790181,5,0.972268,0.950522,113.240258,632.272840,0.362982,1.014493,3,15
0.799430,5,0.727387,0.823687,0.000000,0.000000,0.000000,0.000000,3,16
0.776488,3,0.774914,0.679050,116.122811,859.646270,0.347974,1.031664,3,17
0.735889,4,0.789736,0.707349,0.000000,0.000000,0.000000,0.000000,3,18
0.745838,6,0.813949,0.635909,113.410551,912.258720,0.355156,1.034392,3,19
0.784564,5,0.939842,0.812016,110.935537,713.916198,0.367306,1.023254,3,20
0.790491,7,0.701570,0.599625,111.034126,839.536288,0.362263,1.036687,3,21
0.766081,5,0.779143,0.762180,0.000000,0.000000,0.000000,0.000000,3,22
0.757802,5,0.999997,0.780927,114.481447,782.518490,0.355057,1.025220,3,23
0.746591,2,1.008547,0.729920,130.383049,892.277410,0.310715,1.028446,3,24
0.746126,7,1.050000,0.944386,119.377621,686.826001,0.343873,1.014881,3,25
0.775804,2,0.875810,0.841127,125.828091,748.190590,0.324374,1.021412,3,26
0.778863,4,0.951103,0.869990,114.911477,699.608930,0.355828,1.019587,3,27
0.773747,4,0.899866,0.732054,113.554140,802.207573,0.357007,1.028311,3,28
0.754079,3,1.036883,1.153743,0.000000,0.000000,0.000000,0.000000,3,29
0.755514,4,1.050000,0.818815,117.463235,771.694860,0.346826,1.022824,3,30
best fit at iteration 3,117.463235
0.800000,6,0.897124,0.670807,108.076269,776.868731,0.373892,1.032185,4,1
0.800000,5,0.714119,0.738308,0.000000,0.000000,0.000000,0.000000,4,2
0.785569,7,0.878855,0.716441,110.624902,754.306908,0.366175,1.029299,4,3
0.772246,5,0.863225,0.601934,112.232403,910.236269,0.358311,1.036541,4,4
0.754981,4,0.989879,0.853624,117.699941,749.808344,0.346874,1.020622,4,5
0.800000,4,1.050000,0.823354,112.229718,693.047145,0.363455,1.022536,4,6
0.711852,5,0.909281,0.986415,0.000000,0.000000,0.000000,0.000000,4,7
0.756363,5,0.813777,0.738398,0.000000,0.000000,0.000000,0.000000,4,8
0.800000,7,1.050000,0.706527,112.008917,742.937787,0.361560,1.029926,4,9
0.777926,4,0.987948,0.817115,114.392090,733.111483,0.356276,1.022931,4,10
0.732481,5,0.659877,0.741342,0.000000,0.000000,0.000000,0.000000,4,11
0.741868,6,1.004428,0.739025,116.085936,833.927755,0.349122,1.027870,4,12
0.763098,2,0.831648,0.785205,126.938086,814.413764,0.320323,1.024949,4,13
0.746630,6,1.050000,0.871018,117.414527,734.122466,0.348041,1.019522,4,14
0.790491,7,0.972268,0.950522,112.497733,614.944659,0.365367,1.014493,4,15
0.800000,5,0.727387,0.677500,106.333567,779.642956,0.380159,1.031762,4,16
0.799062,3,0.774914,0.679050,113.512519,816.372191,0.356150,1.031664,4,17
0.768836,4,0.844381,0.707349,113.353095,831.280933,0.357047,1.029874,4,18
0.708092,6,0.813949,0.635909,0.000000,0.000000,0.000000,0.000000,4,19
0.784564,5,0.908706,0.979748,0.000000,0.000000,0.000000,0.000000,4,20
0.765995,7,0.701570,0.718958,0.000000,0.000000,0.000000,0.000000,4,21
0.799834,3,0.939556,0.708162,116.183949,791.476209,0.348584,1.029822,4,22
0.763970,5,0.999997,0.780927,113.729220,771.059007,0.357446,1.025220,4,23
0.728986,5,0.852652,0.684194,115.829420,920.218815,0.348652,1.031338,4,24
0.739067,5,1.050000,0.870565,118.545169,758.097727,0.344656,1.019550,4,25
0.721135,7,0.856202,0.770353,0.000000,0.000000,0.000000,0.000000,4,26
0.778863,4,1.050000,0.869990,115.071202,698.213763,0.355340,1.019587,4,27
0.773747,4,0.899866,0.732054,113.554140,802.207573,0.357007,1.028311,4,28
0.800000,5,1.008455,0.715119,109.809934,757.527601,0.368989,1.029382,4,29
0.700095,4,1.050000,0.782975,124.857740,917.021495,0.325218,1.025090,4,30
best fit at iteration 4,117.463235
0.800000,6,0.973584,0.758236,108.870751,712.973155,0.373167,1.026655,5,1
0.791613,5,0.790654,0.963301,0.000000,0.000000,0.000000,0.000000,5,2
0.709153,7,0.916885,0.716441,0.000000,0.000000,0.000000,0.000000,5,3
0.741798,7,0.863225,0.601934,116.763782,947.545378,0.344199,1.036541,5,4
0.750515,7,1.020790,0.821895,117.133747,746.377062,0.347847,1.022629,5,5
0.800000,4,1.050000,0.839351,112.327005,683.143278,0.363500,1.021525,5,6
0.768086,5,0.909281,0.873761,113.725541,705.678688,0.359541,1.019348,5,7
0.800000,3,1.050000,0.810984,115.827252,711.559761,0.351894,1.023319,5,8
0.789932,7,1.050000,0.706527,113.085755,760.070003,0.358036,1.029926,5,9
0.765286,4,0.987948,0.817115,115.924182,755.206670,0.351481,1.022931,5,10
0.732481,7,0.855845,0.682514,116.656193,885.599430,0.346163,1.031445,5,11
0.800000,7,1.004428,0.815626,110.941965,667.784240,0.367480,1.023025,5,12
0.771759,3,0.860279,0.567420,0.000000,0.000000,0.000000,0.000000,5,13
0.746630,6,0.800978,0.871018,0.000000,0.000000,0.000000,0.000000,5,14
0.740994,7,1.050000,0.950522,0.000000,0.000000,0.000000,0.000000,5,15
0.800000,7,0.727387,0.677500,0.000000,0.000000,0.000000,0.000000,5,16
0.799062,5,0.774914,0.682460,106.853537,778.337963,0.378434,1.031448,5,17
0.768836,3,0.844381,0.707349,118.315173,849.506689,0.342073,1.029874,5,18
0.745838,7,0.813949,0.926642,0.000000,0.000000,0.000000,0.000000,5,19
0.784564,5,0.908706,0.858314,111.431568,687.137800,0.366735,1.020325,5,20
0.733586,6,0.874168,0.599625,116.380975,984.664091,0.345225,1.036687,5,21
0.787836,3,0.935009,0.666738,118.402017,852.645503,0.341116,1.032442,5,22
0.800000,5,1.010812,0.592813,113.521671,877.530420,0.354272,1.037118,5,23
0.728986,5,0.744195,0.689990,0.000000,0.000000,0.000000,0.000000,5,24
0.800000,6,0.865042,0.649335,107.936606,794.084578,0.373886,1.033543,5,25
0.753978,4,0.907813,0.688447,116.168528,879.999350,0.347878,1.031069,5,26
0.800000,4,0.970724,0.869990,112.462028,666.145815,0.363730,1.019587,5,27
0.773747,4,0.899866,0.881239,115.671902,702.886881,0.353703,1.018875,5,28
0.800000,5,1.008455,0.729745,109.703300,746.026055,0.369660,1.028457,5,29
0.755514,4,1.050000,0.818815,117.463235,771.694860,0.346826,1.022824,5,30
best fit at iteration 5,117.463235
0.770623,6,0.727580,0.500000,0.000000,0.000000,0.000000,0.000000,6,1
0.791613,5,0.847494,0.740643,108.501095,748.778754,0.373954,1.027768,6,2
0.800000,7,1.050000,1.059798,114.016931,561.318957,0.363048,1.007581,6,3
0.772246,3,0.849534,0.897654,0.000000,0.000000,0.000000,0.000000,6,4
0.754981,7,1.021711,0.813615,116.541093,743.594462,0.349456,1.023152,6,5
0.742881,5,1.050000,0.823354,117.378401,781.526654,0.347108,1.022536,6,6
0.768086,5,0.830656,0.707340,110.809917,816.643688,0.365236,1.029874,6,7
0.798944,6,1.050000,0.810984,110.471475,682.390859,0.368949,1.023319,6,8
0.789932,6,1.026834,0.706527,110.990542,770.234143,0.364786,1.029926,6,9
0.777926,7,0.622620,0.817115,0.000000,0.000000,0.000000,0.000000,6,10
0.732481,4,0.855845,0.682514,118.054913,931.896127,0.342042,1.031445,6,11
0.800000,4,1.004428,0.962795,114.300937,619.549518,0.359970,1.013717,6,12
0.783898,3,1.050000,0.754816,118.329234,781.295974,0.343137,1.026872,6,13
0.746630,6,1.050000,0.871018,117.414527,734.122466,0.348041,1.019522,6,14
0.790491,7,1.022455,0.928273,113.078925,624.686321,0.363003,1.015900,6,15
0.800000,7,0.905067,0.670519,109.823207,766.437755,0.367928,1.032203,6,16
0.800000,5,0.774914,0.682460,106.747325,776.669293,0.378793,1.031448,6,17
0.768836,4,0.855008,0.561889,0.000000,0.000000,0.000000,0.000000,6,18
0.773747,6,0.813949,0.684903,109.784821,810.092773,0.368180,1.031294,6,19
0.800000,5,0.858864,0.711273,107.635784,756.148164,0.376338,1.029626,6,20
0.738575,7,0.802778,0.777556,0.000000,0.000000,0.000000,0.000000,6,21
0.747907,3,0.919223,0.779047,121.973800,830.121196,0.333140,1.025339,6,22
0.743189,3,0.605965,0.780927,0.000000,0.000000,0.000000,0.000000,6,23
0.728986,5,0.852652,0.684194,115.829420,920.218815,0.348652,1.031338,6,24
0.800000,6,0.865042,0.665132,107.726051,780.389933,0.374968,1.032544,6,25
0.753978,6,0.907813,0.857928,0.000000,0.000000,0.000000,0.000000,6,26
0.800000,4,0.970724,0.869990,112.462028,666.145815,0.363730,1.019587,6,27
0.754683,6,0.941845,0.732054,113.464774,811.996488,0.357154,1.028311,6,28
0.800000,5,1.008455,0.659020,110.734933,806.606041,0.364655,1.032931,6,29
0.800000,4,1.050000,0.818815,112.200252,695.916717,0.363427,1.022824,6,30
best fit at iteration 6,112.200252
0.800000,3,1.050000,0.670807,119.451840,830.422775,0.338280,1.032185,7,1
0.791613,5,0.790654,0.738308,107.944536,749.960455,0.375824,1.027916,7,2
0.785569,7,0.766254,0.525949,114.412062,934.975104,0.349970,1.041347,7,3
0.800000,2,0.863225,0.963452,0.000000,0.000000,0.000000,0.000000,7,4
0.800000,3,1.021711,0.590107,124.973641,924.335106,0.321761,1.037289,7,5
0.800000,4,0.890092,0.713227,110.471642,769.780874,0.366743,1.029502,7,6
0.704188,5,0.830656,0.716684,0.000000,0.000000,0.000000,0.000000,7,7
0.782325,6,1.050000,0.897926,113.338256,660.052542,0.361424,1.017820,7,8
0.800000,3,0.749570,0.706527,113.019349,791.591284,0.358304,1.029926,7,9
0.800000,6,0.987948,0.690852,109.319220,763.949411,0.370100,1.030917,7,10
0.732481,6,0.855845,0.682514,115.048765,898.516514,0.350996,1.031445,7,11
0.790491,7,0.777598,0.796529,0.000000,0.000000,0.000000,0.000000,7,12
0.783898,3,0.974243,0.754816,117.845144,780.900138,0.344543,1.026872,7,13
0.800000,6,0.988946,0.815113,109.411282,677.353002,0.372614,1.023058,7,14
0.790491,7,0.634811,0.950522,0.000000,0.000000,0.000000,0.000000,7,15
0.800000,3,0.727387,0.608678,112.877933,881.218443,0.356618,1.036115,7,16
0.770457,5,1.050000,0.813812,113.837890,737.540891,0.357897,1.023140,7,17
0.772246,4,0.844381,0.707349,112.953805,824.640027,0.358337,1.029874,7,18
0.773747,5,0.964529,0.684903,112.221017,829.286952,0.360210,1.031294,7,19
0.800000,5,0.962854,0.810881,109.425507,689.908836,0.372485,1.023325,7,20
0.800000,7,0.701570,0.599625,110.127821,821.818527,0.365317,1.036687,7,21
0.799834,2,0.779143,0.780240,121.691191,754.380166,0.334294,1.025263,7,22
0.800000,3,0.999997,0.671496,118.319445,827.405416,0.341525,1.032142,7,23
0.728986,5,0.852652,0.684194,115.829420,920.218815,0.348652,1.031338,7,24
0.800000,4,0.701703,0.665132,107.818786,805.777400,0.374658,1.032544,7,25
0.778998,6,0.781883,0.688447,108.935120,796.623092,0.371170,1.031069,7,26
0.800000,4,0.698082,0.869990,0.000000,0.000000,0.000000,0.000000,7,27
0.799834,3,0.941845,0.732054,115.919538,771.301664,0.349914,1.028311,7,28
0.768187,7,1.013599,0.729745,114.661208,778.908834,0.353448,1.028457,7,29
0.800000,4,1.050000,0.818815,112.200252,695.916717,0.363427,1.022824,7,30
best fit at iteration 7,112.200252
0.800000,6,0.897124,0.670807,108.076269,776.868731,0.373892,1.032185,8,1
0.686515,5,0.834243,0.738308,0.000000,0.000000,0.000000,0.000000,8,2
0.778998,5,0.987027,0.739030,111.661815,774.755342,0.363240,1.027870,8,3
0.772246,5,0.610588,0.601934,0.000000,0.000000,0.000000,0.000000,8,4
0.754981,7,0.872956,0.879313,0.000000,0.000000,0.000000,0.000000,8,5
0.800000,4,1.050000,0.713227,112.919556,774.255689,0.358774,1.029502,8,6
0.800000,5,0.737116,0.707340,106.440602,757.229650,0.380478,1.029874,8,7
0.800000,3,1.050000,0.810984,115.827252,711.559761,0.351894,1.023319,8,8
0.748875,6,0.909633,0.706527,113.680495,843.732940,0.355852,1.029926,8,9
0.773747,6,0.697498,0.601421,0.000000,0.000000,0.000000,0.000000,8,10
0.732481,4,0.855845,0.682514,118.054913,931.896127,0.342042,1.031445,8,11
0.800000,4,0.924807,0.815626,111.446744,698.211125,0.365815,1.023025,8,12
0.783898,4,0.860279,0.865282,0.000000,0.000000,0.000000,0.000000,8,13
0.732481,7,0.988946,0.815113,0.000000,0.000000,0.000000,0.000000,8,14
0.754683,7,0.929459,0.731643,114.749686,800.336723,0.353144,1.028337,8,15
0.800000,5,0.893476,0.700649,108.108351,765.274514,0.374462,1.030298,8,16
0.764591,5,0.810600,0.682460,110.991582,843.981041,0.364071,1.031448,8,17
0.772246,7,0.844381,0.618141,112.881006,863.465377,0.356614,1.035516,8,18
0.763581,6,0.912688,0.706412,112.001355,814.626203,0.361307,1.029933,8,19
0.800000,5,0.665197,0.676112,0.000000,0.000000,0.000000,0.000000,8,20
0.800000,5,0.531576,0.605532,0.000000,0.000000,0.000000,0.000000,8,21
0.799834,3,0.779143,0.666738,113.562014,826.014362,0.355743,1.032442,8,22
0.800000,5,0.999997,0.780927,109.598610,709.271941,0.371190,1.025220,8,23
0.728986,5,0.852652,0.684194,115.829420,920.218815,0.348652,1.031338,8,24
0.790491,6,1.050000,1.080642,0.000000,0.000000,0.000000,0.000000,8,25
0.800000,5,0.841624,0.688447,107.476699,773.548658,0.376374,1.031069,8,26
0.800000,3,0.970724,0.869990,116.289384,675.753586,0.351770,1.019587,8,27
0.754683,7,0.941845,0.732054,114.934826,800.308065,0.352560,1.028311,8,28
0.786188,5,1.008455,0.729745,111.219588,769.856529,0.364546,1.028457,8,29
0.753917,7,1.050000,0.818815,117.315455,742.762327,0.347274,1.022824,8,30
best fit at iteration 8,112.200252
0.800000,6,0.897124,0.656775,108.249054,788.966605,0.372973,1.033073,9,1
0.791613,5,0.790654,0.738308,107.944536,749.960455,0.375824,1.027916,9,2
0.800000,5,0.878855,0.803565,108.518075,694.114769,0.375401,1.023788,9,3
0.772246,7,0.863225,0.776763,111.818887,735.119080,0.363526,1.025483,9,4
0.754981,7,1.021711,0.658925,116.793512,867.955371,0.345426,1.032937,9,5
0.790624,7,0.890092,0.713227,110.249558,748.280739,0.367409,1.029502,9,6
0.800000,5,0.737116,0.724220,0.000000,0.000000,0.000000,0.000000,9,7
0.763985,6,1.050000,0.758465,114.275672,777.063774,0.355263,1.026641,9,8
0.799834,5,0.720263,0.507391,0.000000,0.000000,0.000000,0.000000,9,9
0.721379,6,0.957167,0.690852,117.930266,920.022972,0.342501,1.030917,9,10
0.732481,5,1.050000,0.862175,119.299247,775.934988,0.342263,1.020081,9,11
0.763747,7,1.050000,0.815626,116.065206,727.385479,0.350993,1.023025,9,12
0.783898,3,0.783048,0.754816,115.976435,782.826537,0.350100,1.026872,9,13
0.800000,6,0.871344,0.574650,109.987827,869.246054,0.365221,1.038267,9,14
0.790491,7,0.791027,0.641172,110.215997,804.492524,0.365901,1.034060,9,15
0.800000,5,1.050000,0.677500,111.203738,791.768857,0.363507,1.031762,9,16
0.733325,6,0.774914,0.682460,0.000000,0.000000,0.000000,0.000000,9,17
0.736487,7,0.844381,0.618141,116.873055,940.463026,0.344182,1.035516,9,18
0.773747,7,0.585386,0.637239,0.000000,0.000000,0.000000,0.000000,9,19
0.800000,4,0.858864,0.646693,110.622993,826.823942,0.364722,1.033710,9,20
0.800000,4,0.786177,0.599625,110.196220,870.389282,0.365099,1.036687,9,21
0.799834,5,0.779143,0.712683,106.824875,754.057896,0.379231,1.029536,9,22
0.721670,6,0.999997,0.780927,118.851252,842.822570,0.341739,1.025220,9,23
0.776397,5,0.792037,0.684194,109.442509,818.896392,0.369331,1.031338,9,24
0.800000,6,1.039524,0.665132,110.692488,789.084195,0.364917,1.032544,9,25
0.800000,5,0.841624,0.688447,107.476699,773.548658,0.376374,1.031069,9,26
0.800000,6,0.970724,0.869990,109.792187,647.291672,0.372585,1.019587,9,27
0.776397,6,0.941845,0.732054,110.932174,771.179890,0.365441,1.028311,9,28
0.800000,7,1.050000,0.743777,111.844104,714.922747,0.362911,1.027570,9,29
0.800000,6,1.050000,0.818815,110.405781,676.077181,0.369349,1.022824,9,30
best fit at iteration 9,110.405781
0.800000,6,0.897124,0.670807,108.076269,776.868731,0.373892,1.032185,10,1
0.791613,5,0.862949,0.738308,108.658526,750.644918,0.373375,1.027916,10,2
0.799220,5,0.719089,0.803565,0.000000,0.000000,0.000000,0.000000,10,3
0.782431,7,0.752785,0.776763,0.000000,0.000000,0.000000,0.000000,10,4
0.785298,5,1.021711,0.612377,114.311268,884.798900,0.352123,1.035881,10,5
0.790624,7,0.920727,0.813873,110.602484,682.360485,0.368498,1.023136,10,6
0.800000,5,0.780181,0.634909,107.210764,817.220098,0.376067,1.034456,10,7
0.798944,7,1.050000,0.885673,112.273451,632.668401,0.364698,1.018595,10,8
0.781118,7,0.817290,0.516495,0.000000,0.000000,0.000000,0.000000,10,9
0.777742,6,0.987948,0.690852,111.712223,803.830263,0.362011,1.030917,10,10
0.732481,6,0.855845,0.682514,115.048765,898.516514,0.350996,1.031445,10,11
0.800000,4,1.004428,0.812956,111.912825,699.595045,0.364247,1.023194,10,12
0.783898,3,0.783048,0.754816,115.976435,782.826537,0.350100,1.026872,10,13
0.800000,3,0.988946,0.815113,115.885296,709.438264,0.351805,1.023058,10,14
0.800000,4,0.791027,0.814677,0.000000,0.000000,0.000000,0.000000,10,15
0.800000,3,0.727387,0.852382,0.000000,0.000000,0.000000,0.000000,10,16
0.800000,7,0.978668,0.682460,110.786012,759.401930,0.364989,1.031448,10,17
0.772246,7,0.670000,0.665602,0.000000,0.000000,0.000000,0.000000,10,18
0.773747,2,0.844325,0.836836,126.154980,756.498135,0.323426,1.021684,10,19
0.800000,5,0.858864,0.896296,0.000000,0.000000,0.000000,0.000000,10,20
0.781118,7,0.910585,0.599625,113.037868,869.250839,0.355784,1.036687,10,21
0.799834,5,0.779143,0.663804,106.906113,792.275530,0.377822,1.032628,10,22
0.800000,7,0.999997,0.673289,111.259381,768.133537,0.363244,1.032028,10,23
0.776397,6,0.670074,0.646175,0.000000,0.000000,0.000000,0.000000,10,24
0.800000,6,0.865042,0.644504,108.008987,798.395537,0.373518,1.033849,10,25
0.800000,5,0.841624,0.833079,108.706602,677.439673,0.375460,1.021921,10,26
0.800000,7,0.990788,0.791815,110.647814,681.735823,0.367931,1.024531,10,27
0.776397,6,1.050000,0.852067,113.436999,694.034859,0.360050,1.020720,10,28
0.800000,7,1.008455,0.729745,111.035695,723.668727,0.365232,1.028457,10,29
0.800000,4,1.050000,0.818815,112.200252,695.916717,0.363427,1.022824,10,30
best fit at iteration 10,110.405781
0.799867,6,0.897124,0.670807,108.090337,777.101454,0.373844,1.032185,11,1
0.799834,5,0.790654,0.831089,0.000000,0.000000,0.000000,0.000000,11,2
0.800000,5,0.878855,0.803565,108.518075,694.114769,0.375401,1.023788,11,3
0.799867,4,0.772905,0.776763,0.000000,0.000000,0.000000,0.000000,11,4
0.785298,4,1.021711,0.728114,113.861029,786.674589,0.356040,1.028560,11,5
