D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.8357493052361207,0.6621009132812039,6,,,-136.08907412866702
history
-144.42497333918558,-140.14910870691548,-139.04323437983606,-138.2118860304655,-138.03325952226072,-138.03325952226072,-138.03325952226072,-138.03325952226072,-137.54928385278333,-137.54928385278333,-136.08907412866702,-136.08907412866702,-136.08907412866702,-136.08907412866702,-136.08907412866702,-136.08907412866702,-136.08907412866702,-136.08907412866702,-136.08907412866702,-136.08907412866702
