D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999904566264838,0.8083526267635127,0.6814897984925562,6,,,-135.56951793697937
history
-378.2767517772171,-269.5395645338282,-155.5265656911389,-150.00787970542973,-139.08881783706215,-139.08881783706215,-137.21054955639414,-135.787877311374,-135.787877311374,-135.787877311374,-135.787877311374,-135.787877311374,-135.787877311374,-135.787877311374,-135.787877311374,-135.787877311374,-135.6924528322361,-135.6924528322361,-135.6518798346309,-135.64462280168237,-135.63276568151943,-135.60121607859674,-135.60121607859674,-135.5843433598316,-135.5843433598316,-135.5809764792217,-135.5748765804329,-135.5748765804329,-135.5726125403199,-135.5726125403199,-135.5726125403199,-135.5726125403199,-135.5726125403199,-135.56951793697937,-135.56951793697937,-135.56951793697937,-135.56951793697937,-135.56951793697937,-135.56951793697937,-135.56951793697937
