D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.784851,0.847186,0.577527,5.0,111.507266,910.429116,111.507266,,,,,,,,1.0
0.788186,0.865708,0.72518,7.0,110.157436,743.144593,110.157436,,,,,,,,1.0
0.778674,0.841245,0.592647,3.0,119.606465,950.045512,119.606465,,,,,,,,1.0
0.753650,0.868608,0.700752,5.0,112.965327,851.836434,112.965327,,,,,,,,1.0
0.771937,0.874033,0.83727,4.0,114.842235,732.021727,114.842235,,,,,,,,1.0
0.760491,1.041866,0.633152,2.0,135.186339,977.151789,135.186339,,,,,,,,1.0
0.749843,0.837154,0.55294,7.0,117.117451,986.609617,117.117451,,,,,,,,1.0
0.708492,1.019795,0.788196,5.0,121.31386,879.340623,121.31386,,,,,,,,1.0
0.784138,0.953779,0.81836,7.0,111.851241,690.276365,111.851241,,,,,,,,1.0
0.792017,1.047601,0.876657,6.0,111.860499,656.136402,111.860499,,,,,,,,1.0
0.797369,0.743795,0.745487,2.0,120.942083,786.153754,120.942083,,,,,,,,1.0
0.743625,1.016754,0.789655,3.0,122.800087,828.812946,122.800087,,,,,,,,1.0
0.793651,0.953592,0.93696,6.0,111.471097,624.997998,111.471097,,,,,,,,1.0
0.710964,0.939309,0.678532,5.0,119.602432,972.713938,119.602432,,,,,,,,1.0
0.695420,1.034295,0.759766,2.0,136.608442,979.868046,136.608442,,,,,,,,1.0
0.779870,0.817564,0.686208,7.0,110.856395,786.561566,110.856395,,,,,,,,1.0
0.763388,0.935431,0.797986,5.0,113.208935,759.62232,113.208935,,,,,,,,1.0
0.709845,0.958784,0.785487,4.0,122.775874,891.676672,122.775874,,,,,,,,1.0
0.775989,1.001363,0.784924,4.0,114.496056,758.708501,114.496056,,,,,,,,1.0
0.737904,0.824479,0.673475,4.0,116.882916,927.569057,116.882916,,,,,,,,1.0
0.750917,0.993844,0.617118,5.0,117.18336,950.516082,117.18336,,,,,,,,1.0
0.699198,0.978036,0.691966,5.0,121.813043,990.264863,121.813043,,,,,,,,1.0
0.792155,0.958995,0.585048,5.0,113.209626,897.143527,113.209626,,,,,,,,1.0
0.725266,0.842467,0.686795,5.0,116.158965,926.042363,116.158965,,,,,,,,1.0
0.721157,1.010933,0.715954,6.0,118.904894,899.167362,118.904894,,,,,,,,1.0
0.768497,0.923075,0.561457,7.0,115.625579,941.729161,115.625579,,,,,,,,1.0
0.746229,0.954458,0.86649,2.0,129.087844,779.591793,129.087844,,,,,,,,1.0
0.691127,1.026779,0.773776,4.0,125.987651,947.130051,125.987651,,,,,,,,1.0
0.795021,0.917655,0.601528,5.0,111.032182,868.562405,111.032182,,,,,,,,1.0
0.776021,0.933312,0.737538,6.0,110.859844,767.528907,110.859844,,,,,,,,1.0
0.784851,0.942131,0.577527,5.0,113.90807,919.674417,113.90807,,,,,,,,1.0
0.763058,0.874027,0.650659,5.0,112.323532,878.97709,112.323532,,,,,,,,1.0
0.636419,0.937879,0.592647,3.0,0.0,0.0,0.0,,,,,,,,1.0
0.753650,0.885455,0.686716,2.0,129.251716,922.828658,129.251716,,,,,,,,1.0
0.719793,0.874033,0.83727,4.0,0.0,0.0,0.0,,,,,,,,1.0
0.690995,1.041866,0.633152,2.0,0.0,0.0,0.0,,,,,,,,1.0
0.800000,0.798761,0.55294,7.0,111.847232,875.969623,111.847232,,,,,,,,1.0
0.708492,0.909635,0.788196,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.784138,0.953779,0.708669,5.0,110.671074,788.757476,110.671074,,,,,,,,1.0
0.707676,1.05,0.876657,6.0,122.927587,806.603052,122.927587,,,,,,,,1.0
0.764049,0.743795,0.583881,7.0,114.168908,910.891924,114.168908,,,,,,,,1.0
0.751565,1.016754,0.789655,3.0,121.771602,813.079234,121.771602,,,,,,,,1.0
0.681398,0.953592,0.93696,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.710964,0.939309,0.5,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.695420,1.05,0.759766,2.0,136.470169,979.509834,136.470169,,,,,,,,1.0
0.800000,1.00705,1.014747,6.0,112.999978,584.495518,112.999978,,,,,,,,1.0
0.686236,0.935431,0.797986,2.0,0.0,0.0,0.0,,,,,,,,1.0
0.768914,0.958784,0.785487,2.0,126.340521,798.104433,126.340521,,,,,,,,1.0
0.775989,1.001363,0.521532,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.696134,0.832522,0.570784,4.0,0.0,0.0,0.0,,,,,,,,1.0
0.750917,0.796259,0.523109,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.638168,1.024881,0.691966,3.0,0.0,0.0,0.0,,,,,,,,1.0
0.765190,0.958995,0.585048,7.0,115.758639,922.990158,115.758639,,,,,,,,1.0
0.725266,0.842467,0.704559,2.0,132.145019,969.560701,132.145019,,,,,,,,1.0
0.721157,0.991755,0.715954,6.0,118.533538,898.335794,118.533538,,,,,,,,1.0
0.734082,0.923075,0.561457,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.746229,0.954458,0.86649,2.0,129.087844,779.591793,129.087844,,,,,,,,1.0
0.800000,1.026779,0.773776,4.0,111.978261,726.199905,111.978261,,,,,,,,1.0
0.795021,0.907327,0.601528,7.0,111.547425,840.061363,111.547425,,,,,,,,1.0
0.775775,1.031283,0.737538,6.0,112.519449,770.877776,112.519449,,,,,,,,1.0
fitness at iteration,1,,,,,110.859844,,,,,,,,1.0
0.784851,1.021551,0.577527,2.0,0.0,0.0,0.0,,,,,,,,1.0
0.788186,0.865708,0.72518,2.0,123.973564,815.92272,123.973564,,,,,,,,1.0
0.778674,0.834702,0.592647,7.0,112.757608,876.557939,112.757608,,,,,,,,1.0
0.800000,0.868608,0.5,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.795796,0.874033,0.83727,7.0,109.546911,661.319985,109.546911,,,,,,,,1.0
0.760423,1.041866,0.633152,5.0,116.733824,914.685919,116.733824,,,,,,,,1.0
0.721638,0.798761,0.55294,4.0,0.0,0.0,0.0,,,,,,,,1.0
0.712275,1.019795,0.788196,5.0,120.78152,870.795238,120.78152,,,,,,,,1.0
0.749346,0.953779,0.680085,4.0,117.673772,899.870863,117.673772,,,,,,,,1.0
0.701526,1.05,0.876657,2.0,133.346872,857.404025,133.346872,,,,,,,,1.0
0.769818,1.017107,0.583881,7.0,116.309785,920.16469,116.309785,,,,,,,,1.0
0.705193,1.040667,0.870739,3.0,128.185883,845.884233,128.185883,,,,,,,,1.0
0.697326,0.697362,0.594972,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.710964,0.939309,0.678532,5.0,119.602432,972.713938,119.602432,,,,,,,,1.0
0.695420,1.048824,0.822757,2.0,135.021265,917.07749,135.021265,,,,,,,,1.0
0.785044,0.817564,0.686208,7.0,110.321743,777.259447,110.321743,,,,,,,,1.0
0.720751,0.886173,0.687921,5.0,117.360657,937.006944,117.360657,,,,,,,,1.0
0.800000,0.826612,0.5,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.775989,1.001363,0.784924,7.0,113.51963,725.164376,113.51963,,,,,,,,1.0
