D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999805254002669,0.632906908773109,0.6684672809655925,5,,,-81.41067163139111,
history
-84.66262307032936,-83.0335597345985,-83.0335597345985,-83.0335597345985,-82.97666514535187,-82.97666514535187,-82.41444285771196,-81.88153189565364,-81.88153189565364,-81.56806270945265,-81.49992334634166,-81.49992334634166,-81.49992334634166,-81.49992334634166,-81.49992334634166,-81.49992334634166,-81.4768265920956,-81.46821972639304,-81.46821972639304,-81.46821972639304,-81.45594209303383,-81.42773613442948,-81.42773613442948,-81.42361510915451,-81.41520336462592,-81.41520336462592,-81.41520336462592,-81.41348980273929,-81.41067163139111,-81.41067163139111
