D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.707959,0.983657,0.679954,3.0,202.702227,1182.949295,0.0,0.01475,0.01308,0.119431,0.106247,43.850324,39.0,0.2484554916007282,0.0
0.781661,1.04274,0.802319,3.0,185.345619,867.580695,0.0,0.01475,0.012559,0.14376,0.150398,35.508078,39.0,0.0,1.0
0.666416,0.348954,1.216321,4.0,230.071923,976.491823,0.0,0.0135,0.012271,0.724717,0.159125,34.073186,39.0,3.5543880597014925,0.0
0.559938,0.898541,0.597134,2.0,264.207608,2063.040941,0.0,0.016,0.016438,0.109429,0.05086,60.484777,39.0,1.7291102406097094,0.0
0.591856,0.569055,0.722334,3.0,224.97899,1593.44205,0.0,0.01475,0.014183,0.238157,0.083245,49.379952,39.0,2.127069186950475,0.0
0.657733,0.314461,0.574874,2.0,189.279167,1586.001272,0.0,0.016,0.014234,0.2739,0.065181,54.620033,39.0,3.6026584634632792,0.0
0.745706,0.620025,0.837853,2.0,202.363894,959.759097,0.0,0.016,0.014344,0.241822,0.138887,37.473873,39.0,0.7411420795322816,0.0
0.549515,0.802262,1.313287,5.0,281.638795,1222.826172,0.0,0.01225,0.012981,0.452156,0.152415,35.183809,39.0,2.022923970830283,0.0
0.627314,1.010189,0.544153,2.0,260.4117,1829.8125,0.0,0.016,0.015557,0.07711,0.051642,60.102197,39.0,1.0342464528842057,0.0
0.648487,0.388179,0.945513,2.0,227.097884,1207.921143,0.0,0.016,0.015189,0.443213,0.119777,41.014631,39.0,2.7519752962475357,0.0
0.720034,0.460859,0.965307,7.0,188.844296,868.706063,0.0,0.00975,0.010493,0.471477,0.167832,32.750994,39.0,1.880029045055729,0.0
0.686474,0.331105,0.888996,3.0,198.321424,1101.392556,0.0,0.01475,0.013044,0.488337,0.127485,39.588107,39.0,2.8456244366396057,0.0
0.720971,0.780873,0.884729,3.0,201.189572,948.094974,0.0,0.01475,0.01313,0.228119,0.148667,35.790534,39.0,0.5344292950015807,0.0
0.702099,0.460126,0.841381,7.0,189.587129,983.197641,0.0,0.00975,0.010635,0.396461,0.146529,36.144108,39.0,1.788898631011787,0.0
0.793581,1.042223,0.607873,6.0,176.765281,996.897518,0.0,0.011,0.010292,0.097947,0.117661,41.422878,39.0,0.06212507692307685,0.0
0.723220,0.833272,1.364907,7.0,211.888687,690.868068,0.0,0.00975,0.010261,0.449272,0.218247,26.161603,39.0,1.1083485564202102,0.0
0.716676,0.764525,1.028859,5.0,197.376533,846.396705,0.0,0.01225,0.011488,0.310092,0.174481,31.761109,39.0,0.7772250273668765,0.0
0.796700,0.990478,1.229007,3.0,193.314486,617.04838,0.0,0.01475,0.012367,0.306818,0.222039,25.740257,39.0,0.38182031084629275,0.0
0.661595,1.009073,1.398278,3.0,230.094083,794.200207,0.0,0.01475,0.01325,0.408198,0.206188,27.511918,39.0,0.9797369391041185,0.0
