D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.536487855931132,1.041157072435504,0.726853153902896,7,197.52220805298037,0,-392.0734196131019,0.009749999999999998,0.011770617398617947,0.15681753811781474,0.09637647465371066,46.26013935754763,39,0.9849586711178224,False
0.5705529214711376,1.0266041497021967,0.707385929722113,7,186.34566618907382,0,-324.89641049414377,0.009749999999999998,0.011391877380122963,0.14979414612088032,0.10295940281902333,44.63558387598284,39,0.7435147118714895,False
0.5113595238842171,0.9258339981886023,0.5000004396165986,7,204.2730030014656,0,-598.3226772248606,0.009749999999999998,0.011616449768596793,0.10004613019511288,0.04637723129789088,62.834318254964764,39,1.929034519654895,False
0.5478698821721509,1.0380375124039793,0.582930593359903,7,193.30807942578454,0,-406.8646306317765,0.009749999999999998,0.011416155473021725,0.10890891340985001,0.06862517766477504,53.49976998046001,39,1.1047471571822285,False
0.6138471022954148,1.0312447480631604,0.6674798078142316,7,175.0097352188937,0,-256.98633854922673,0.009749999999999998,0.010948309639306812,0.13243604955844052,0.10697860673680747,43.718707670143694,39,0.4684116756579323,False
0.6144982259149934,1.0474952114384541,0.7360160168301195,7,175.80969155380384,0,-248.59748670767175,0.009749999999999998,0.01102804190482911,0.15250976847753178,0.12156952304960283,40.70109820400708,39,0.41401469117299683,False
0.6056282457323859,1.0421837604812922,0.6393382264115158,7,177.39756038340042,0,-270.97783319390356,0.009749999999999998,0.010981778074107858,0.122406183759485,0.098476052128448,45.721534430923164,39,0.5275172477471102,False
0.6538333688435903,0.7756135835905047,0.6884191669354706,7,160.8295819332624,0,-255.07264584700553,0.009749999999999998,0.010594000630433,0.18485963806423936,0.12498897379138357,40.064916299212925,39,0.5859809046376188,False
0.7018287497582101,1.0413788218060642,0.5213605318582178,7,160.8120373153872,0,-200.76265611766033,0.009749999999999998,0.010067032516730495,0.08166808896820442,0.09123165943572868,47.460596539544696,39,0.2484305246622885,False
0.5943182336386746,1.0362967673057317,0.5614816634721386,7,181.05619308379462,0,-314.99177376937047,0.009749999999999998,0.010942770403503081,0.09974951805331533,0.07588272026941545,51.33269635929334,39,0.7397459230990739,False
fitness at iteration,0,,,,,-200.76265611766033
0.7072130083488999,1.0415497529050561,0.5498921444558729,7,158.51737124675265,0,-188.75486087246972,0.009749999999999998,0.01007922492537752,0.08930056935488179,0.10071345418822418,45.16543920420476,39,0.19075189922654318,False
0.7871326543662852,1.0408123197081294,0.5000001757132029,7,149.8028909218617,0,-172.31410003227808,0.009749999999999998,0.009537453476443584,0.07178181250722221,0.10197034058031845,44.860615572260066,39,0.15027219416051452,False
0.5188677636468657,1.0453329185388398,0.7869128013944865,7,204.88716074487715,0,-433.06750193040824,0.009749999999999998,0.012032764530807477,0.17870222529470958,0.1010782809671524,45.08465388456036,39,1.113687848257404,False
0.6737629198691033,1.0499900710815242,0.5815801396811967,7,163.71792185016798,0,-198.4875233368884,0.009749999999999998,0.010357962777497875,0.09936470572524128,0.10143232293161573,44.99351376234522,39,0.2123750478493185,False
0.500318292198019,1.0309752948589188,0.6792478794640298,7,208.96475048815387,0,-513.8395795944608,0.009749999999999998,0.012109350104056045,0.14488485332190748,0.07470731838242746,51.6661853952941,39,1.4589773078670039,False
0.7874590935394222,0.9868076388391269,0.6624864792083023,7,142.38213802899935,0,-142.38213802899935,0.009749999999999998,0.009729072879972806,0.12420940109064083,0.1499166845936838,35.61858062241631,39,0,True
0.5814424278454277,1.0285278141887186,0.5759491737516332,7,183.72648512989366,0,-334.84318559816353,0.009749999999999998,0.01108332057451849,0.10592576715367005,0.07627383550194579,51.224669451833684,39,0.8225090702705775,False
0.7780968420597679,0.9949523278146164,0.6420919507963383,7,144.13061546546567,0,-144.33199073652744,0.009749999999999998,0.00976364148723498,0.11752391390557006,0.14259683518824465,36.84349939191699,39,0.0013971720748674004,False
0.7990133783912081,1.0435406699545557,0.5405189461227533,7,145.70593345649937,0,-155.31294761876774,0.009749999999999998,0.009531436720176768,0.08150788381338414,0.11706157056447249,41.57143647784478,39,0.0659342686626866,False
0.6471793036131714,1.0349678124418347,0.6451027994417832,7,167.67816730886037,0,-215.89789932133877,0.009749999999999998,0.010647729973484356,0.12233195749004376,0.11083774495759353,42.882769476205915,39,0.28757310976364886,False
fitness at iteration,1,,,,,-142.38213802899935
0.6508241191694935,0.7211765194718219,0.670730527850048,7,161.1456395888712,0,-277.2292231479998,0.009749999999999998,0.010599538483656095,0.19191410765877795,0.12056830780583731,40.89032596406808,39,0.7203644098300837,False
0.7997754527859352,0.9847612210278226,0.672158690280538,7,140.57534255328864,0,-140.57534255328864,0.009749999999999998,0.009668863822978747,0.12654802152707295,0.15485099670456384,34.79363620504673,39,0,True
0.7963150829740893,1.0133612130799239,0.5245442688814865,7,146.22160416306838,0,-159.4272859290128,0.009749999999999998,0.00952377594390587,0.08051126745855794,0.11247645380663324,42.52219900622533,39,0.09031279503141867,False
0.7879026098357894,1.0449189316956105,0.7254139106805771,7,143.29785409102934,0,-143.9520747249145,0.009749999999999998,0.009794717391346432,0.13530387572532235,0.16382250962951625,33.37602334866264,39,0.004565460090348458,False
0.7999597707006981,1.009585204816958,0.5036833694741805,7,147.1606073338218,0,-165.20647629335866,0.009749999999999998,0.009477909163616977,0.07517656310632541,0.10665636865628983,43.78245436854885,39,0.1226270350909961,False
