D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.6003061440667203,0.48405496654440655,1.1030257917291626,6,147.27793049675853,0,-450.00431976369555,0.011,0.01097545281965581,0.540524995163069,0.17690364108324633,31.47106395511683,39.0,2.0554769356539797,False
0.5696469402694753,0.4221433040884247,0.9999364571825103,6,149.126715506716,0,-530.2656669989167,0.011,0.011263738618467578,0.5429394586837404,0.1537030970455042,35.02773447647367,39.0,2.5558059814911958,False
0.5009562160087999,0.6391345695519106,1.1193654992050805,6,175.61814164431587,0,-557.3837872138029,0.011,0.012077927606770103,0.45418413822225934,0.14724286982500773,36.09781495507232,39.0,2.1738394564195263,False
0.7111949422989318,0.6165597378304103,1.0676731561705675,6,124.71563173680971,0,-237.21514606552074,0.011,0.010173113176423209,0.4036312520212211,0.2122087371716221,26.903496008836022,39.0,0.902048225727801,False
0.7932726797338581,0.3063178572185865,1.0356653310901336,6,113.10538188263565,0,-353.2074836845994,0.011,0.009586709774409714,0.6905122233950142,0.22111832939378415,25.938454047646076,39.0,2.12281765735168,False
0.6444554562827578,0.5359475801239487,1.0728136258447891,6,136.43067100629509,0,-338.4080465158623,0.011,0.010636526680028461,0.4710805173697214,0.1899181527875733,29.633910035218086,39.0,1.4804396549530103,False
0.5034055335075294,0.4869013268365596,1.150608820346487,6,177.39905342627364,0,-728.4231776454233,0.011,0.011951466264755824,0.5848895707759331,0.1452594345274924,36.42881536848288,39.0,3.1061277587264753,False
0.6868087844183076,0.4478649752193757,1.0647422373161028,6,128.6285087442613,0,-345.4255585554932,0.011,0.01028758355702878,0.5346116670231895,0.19907705085299593,28.45112228440864,39.0,1.685451008704975,False
0.7321489542521267,0.43691274515904727,1.0230092691043566,6,120.10159384831022,0,-295.0941257962232,0.011,0.009992968942141058,0.5097097218443046,0.20744889390225651,27.444042826052737,39.0,1.4570375491346994,False
0.6090009239996065,0.3059421892361489,1.1340233057762208,6,147.4257790415258,0,-690.9424869688604,0.011,0.010780082210513173,0.8162378091299598,0.17415992960866483,31.888136618565323,39.0,3.6867141653308875,False
fitness at iteration,0,,,,,-237.21514606552074
0.6896654930081759,0.5317536220596819,1.1236393264179325,6,130.70468740398476,0,-308.8066444669226,0.011,0.010274060560244743,0.4945122698208811,0.20930596152148706,27.233277167666312,39.0,1.3626286906792913,False
0.524503361760137,0.5143304737545998,1.0867375340956305,6,165.97967518288945,0,-587.1676502615146,0.011,0.01175376759064225,0.518215153272112,0.14919287495900882,35.77804362477632,39.0,2.537587657130472,False
0.6582774029194247,0.6532379334668185,1.1691564040410083,6,138.71287636205673,0,-296.13102573793554,0.011,0.010527773206617215,0.4442430324309322,0.20809109305159515,27.374408412253466,39.0,1.1348488583352503,False
0.7956361636278795,0.6024949754288937,1.28330974599002,6,122.24161646629707,0,-239.50038012167644,0.011,0.00951635344363397,0.5071806466234468,0.2588663201794251,22.193635844500225,39.0,0.959237672447734,False
0.6418623084838341,0.6747584218106172,1.0723889159340863,6,137.01857541011256,0,-275.07026250554117,0.011,0.010706587598013302,0.3874209027049516,0.19298291167211487,29.23464016537632,39.0,1.007539938889481,False
0.6739517860428295,0.5733493627038567,0.9557888916203485,6,126.42348234424358,0,-255.54221831058007,0.011,0.010439814791194981,0.3762784644251457,0.18615489103235178,30.139317061792514,39.0,1.0213192483873679,False
0.793054588294556,0.5562978204016535,1.05594975294036,6,113.05862045468254,0,-204.34358134083982,0.011,0.009651739370042317,0.4189710348818893,0.23180707171422235,24.75785452945698,39.0,0.8074126547718417,False
0.6264695080124361,0.6278543981671256,0.9465963077618408,6,134.56962703911992,0,-273.4077350541132,0.011,0.010828835907967913,0.3500435219930416,0.1722892960315862,32.180219040447675,39.0,1.031719497703835,False
0.7059753629885683,0.5168877069650722,1.0832084762180538,6,126.19268800890666,0,-289.14198128662787,0.011,0.010171963063344103,0.4798192413470616,0.2094115823463105,27.220322220095852,39.0,1.2912736534007443,False
0.6888047420893669,0.6194403863430759,1.1069022575321124,6,130.0485884090971,0,-263.88623556436914,0.011,0.010317938163016313,0.4262703252139334,0.2100748224180736,27.14589036688683,39.0,1.0291357160621815,False
fitness at iteration,1,,,,,-204.34358134083982
0.7619305773533668,0.6176160119449042,1.3039657223401768,6,128.2284149992268,0,-262.45824891316806,0.011,0.009696973579218275,0.5145513835388954,0.2513927781659502,22.847735490003128,39.0,1.0468025664572915,False
0.7723640322161476,0.4711527849503933,1.1499632077521573,6,119.37374350342384,0,-278.5621535463615,0.011,0.00970451238425088,0.545855001028063,0.23391819044054146,24.537393367890903,39.0,1.3335295130320837,False
0.7995025697596706,0.6948337756948553,1.1957390812686324,6,117.62783799261517,0,-189.3448277030687,0.011,0.009588864325330208,0.40836886945538514,0.2536934744943495,22.638857375610616,39.0,0.6096940225574495,False
