D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.774757,0.909029,0.606479,4.0,89.325049,847.329745,89.325049,,,,,,,,1.0
0.798603,0.982476,0.627657,5.0,85.771044,770.094797,85.771044,,,,,,,,1.0
0.785931,0.891868,0.661213,7.0,85.700472,733.390758,85.700472,,,,,,,,1.0
0.747132,0.8881,0.711181,6.0,87.417277,773.334572,87.417277,,,,,,,,1.0
0.761549,0.885058,0.611429,5.0,87.515715,848.443372,87.515715,,,,,,,,1.0
0.714617,0.904729,0.717632,7.0,91.889934,821.714373,91.889934,,,,,,,,1.0
0.779134,0.82272,0.611476,4.0,86.998842,827.998696,86.998842,,,,,,,,1.0
0.746791,0.817587,0.723385,6.0,86.836554,763.476589,86.836554,,,,,,,,1.0
0.745223,0.981158,0.636921,2.0,104.059987,922.314257,104.059987,,,,,,,,1.0
0.725663,0.94343,0.718574,3.0,96.396275,855.777742,96.396275,,,,,,,,1.0
0.698144,0.861654,0.639709,2.0,106.160611,1028.787263,106.160611,,,,,,,,1.0
0.661239,0.885578,0.628038,6.0,96.800031,1056.657452,96.800031,,,,,,,,1.0
0.732271,0.938882,0.937204,6.0,91.521458,664.731948,91.521458,,,,,,,,1.0
0.753566,0.843313,0.701487,5.0,86.682283,780.698598,86.682283,,,,,,,,1.0
0.772143,1.039535,0.676512,4.0,89.986999,789.639811,89.986999,,,,,,,,1.0
0.759502,0.807092,0.653557,5.0,85.983278,808.202941,85.983278,,,,,,,,1.0
0.640030,1.043128,0.774909,5.0,101.732132,985.383043,101.732132,,,,,,,,1.0
0.663719,0.985281,0.713954,5.0,97.808849,976.953074,97.808849,,,,,,,,1.0
0.696083,0.906599,0.758575,7.0,93.863206,829.350824,93.863206,,,,,,,,1.0
0.786645,0.998105,0.821889,3.0,90.352862,666.910401,90.352862,,,,,,,,1.0
0.752984,0.720508,0.51265,6.0,89.574054,950.490327,89.574054,,,,,,,,1.0
0.749469,0.825977,0.575336,6.0,88.337329,892.416721,88.337329,,,,,,,,1.0
0.739255,1.007446,0.683311,6.0,89.839459,816.407696,89.839459,,,,,,,,1.0
0.783332,0.673566,0.593374,3.0,87.27977,853.686567,87.27977,,,,,,,,1.0
0.716371,0.769511,0.602362,5.0,90.223106,950.106252,90.223106,,,,,,,,1.0
0.700408,0.744689,0.600198,7.0,93.29685,959.654356,93.29685,,,,,,,,1.0
0.736623,1.00433,0.772085,3.0,95.260423,787.672116,95.260423,,,,,,,,1.0
0.720971,0.808321,0.66525,2.0,101.847046,940.996645,101.847046,,,,,,,,1.0
0.699905,0.981484,0.830931,7.0,94.795452,771.890274,94.795452,,,,,,,,1.0
0.734256,0.88098,0.634091,3.0,95.971562,921.824385,95.971562,,,,,,,,1.0
0.762267,0.909029,0.693213,4.0,88.642921,787.85308,88.642921,,,,,,,,1.0
0.800000,0.982476,0.627657,5.0,85.659746,767.689232,85.659746,,,,,,,,1.0
0.785931,0.891868,0.661213,7.0,85.700472,733.390758,85.700472,,,,,,,,1.0
0.758479,0.815308,0.711181,6.0,85.76214,750.936664,85.76214,,,,,,,,1.0
0.683429,0.885058,0.611429,4.0,97.576939,1054.501791,97.576939,,,,,,,,1.0
0.714617,1.05,0.669494,2.0,106.501225,954.428916,106.501225,,,,,,,,1.0
0.750306,0.904032,0.595016,4.0,91.806361,910.548943,91.806361,,,,,,,,1.0
0.746791,0.922051,0.59589,6.0,89.236647,882.951933,89.236647,,,,,,,,1.0
0.745223,0.981158,0.654545,2.0,103.095824,900.999775,103.095824,,,,,,,,1.0
0.800000,0.844961,0.718574,2.0,94.121654,735.229524,94.121654,,,,,,,,1.0
0.698144,1.039016,0.639709,7.0,96.021987,940.45748,96.021987,,,,,,,,1.0
0.661239,1.05,0.628038,7.0,100.517321,1054.483454,100.517321,,,,,,,,1.0
0.800000,0.744611,0.937204,2.0,0.0,0.0,0.0,,,,,,,,1.0
0.753566,0.843313,1.037364,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.772143,0.993904,0.676512,5.0,87.096578,772.573141,87.096578,,,,,,,,1.0
0.759502,0.919674,0.629029,5.0,87.846137,836.85637,87.846137,,,,,,,,1.0
0.640030,1.043128,0.517483,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.587435,0.985281,0.713954,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.696083,0.906599,0.591586,7.0,94.921412,991.656486,94.921412,,,,,,,,1.0
0.724845,0.788065,0.821889,3.0,0.0,0.0,0.0,,,,,,,,1.0
0.684677,0.999014,0.597922,6.0,96.644579,1038.860677,96.644579,,,,,,,,1.0
0.749469,0.870729,0.717695,6.0,87.026594,763.606272,87.026594,,,,,,,,1.0
0.739255,1.007446,0.683311,6.0,89.839459,816.407696,89.839459,,,,,,,,1.0
0.783332,0.800072,0.744437,3.0,89.313733,726.404846,89.313733,,,,,,,,1.0
0.668494,0.964251,0.690941,2.0,110.057856,1045.984101,110.057856,,,,,,,,1.0
0.700408,0.778026,0.613236,7.0,93.170157,947.165425,93.170157,,,,,,,,1.0
0.736623,1.05,0.772085,3.0,95.354522,787.584826,95.354522,,,,,,,,1.0
0.755107,0.808321,0.865085,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.699905,0.981484,0.875531,4.0,96.660494,776.096833,96.660494,,,,,,,,1.0
0.769067,0.905751,0.5,4.0,0.0,0.0,0.0,,,,,,,,1.0
fitness at iteration,1,,,,,95.971562,,,,,,,,1.0
0.762267,0.953047,0.693213,4.0,89.227355,789.177557,89.227355,,,,,,,,1.0
0.800000,0.78427,0.627657,4.0,84.319195,772.855418,84.319195,,,,,,,,1.0
0.723444,1.05,0.709747,7.0,93.201974,815.262831,93.201974,,,,,,,,1.0
0.764175,0.815308,0.711181,6.0,85.270046,740.8205,85.270046,,,,,,,,1.0
0.761549,0.885058,0.677694,5.0,86.499882,786.351129,86.499882,,,,,,,,1.0
0.714617,0.904729,0.904203,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.779134,0.837451,0.563498,7.0,87.684293,834.450102,87.684293,,,,,,,,1.0
0.768975,0.876177,0.723385,6.0,85.349207,724.893174,85.349207,,,,,,,,1.0
0.745223,0.981158,0.732106,7.0,89.876427,752.493926,89.876427,,,,,,,,1.0
0.800000,0.785109,0.718574,5.0,82.250338,687.984523,82.250338,,,,,,,,1.0
0.724892,1.039016,0.639709,7.0,93.285735,878.352974,93.285735,,,,,,,,1.0
0.732403,0.875805,0.628038,7.0,90.519841,863.640451,90.519841,,,,,,,,1.0
0.671904,1.05,0.937204,6.0,99.694828,778.544513,99.694828,,,,,,,,1.0
0.761581,0.981734,0.707828,7.0,88.465141,741.529647,88.465141,,,,,,,,1.0
0.737618,0.993904,0.596457,7.0,91.939071,894.819765,91.939071,,,,,,,,1.0
0.755705,1.031682,0.653557,2.0,103.101339,881.953084,103.101339,,,,,,,,1.0
0.640030,0.871187,0.745419,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.723797,0.985281,0.751543,5.0,91.130748,802.58046,91.130748,,,,,,,,1.0
0.800000,0.906599,0.647947,5.0,83.92432,744.765359,83.92432,,,,,,,,1.0
0.646225,0.803852,0.821889,3.0,0.0,0.0,0.0,,,,,,,,1.0
0.781746,0.720508,0.51265,7.0,89.215474,877.987149,89.215474,,,,,,,,1.0
0.711874,0.870729,0.717695,6.0,90.657544,838.770772,90.657544,,,,,,,,1.0
0.739255,1.007446,0.618302,2.0,106.633148,961.550947,106.633148,,,,,,,,1.0
0.783332,0.749329,0.593374,7.0,86.298528,791.24051,86.298528,,,,,,,,1.0
0.716371,1.05,0.602362,5.0,95.508612,974.393091,95.508612,,,,,,,,1.0
