D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.7999864664685292,0.6298630064214458,0.6657807809549511,5,,,-81.40589908747464,
history
-83.2000821278454,-82.9380213713494,-82.9380213713494,-81.68736028822046,-81.68736028822046,-81.68736028822046,-81.68736028822046,-81.6515113748553,-81.64209450773087,-81.45354058713268,-81.45354058713268,-81.42518610139689,-81.42518610139689,-81.42518610139689,-81.42518610139689,-81.42518610139689,-81.41229911113783,-81.41229911113783,-81.41229911113783,-81.41229911113783,-81.41229911113783,-81.41094179226613,-81.41094179226613,-81.41044072977101,-81.40865927361142,-81.40865927361142,-81.40752262166123,-81.40752262166123,-81.40683026617371,-81.40589908747464
