D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999968966672893,0.805362783110199,0.6768736179631706,6,,,-135.57972430421796
history
-141.1727630268775,-137.158658278332,-137.158658278332,-137.158658278332,-137.158658278332,-137.158658278332,-137.158658278332,-136.61794646507687,-135.8549983878045,-135.8549983878045,-135.79390507464421,-135.79390507464421,-135.79390507464421,-135.77985550147758,-135.77985550147758,-135.6199084957486,-135.57972430421796,-135.57972430421796,-135.57972430421796,-135.57972430421796
