D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.8947324908515191,0.634740075450263,6,,,-137.4732321452532,
history
-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532,-137.4732321452532
