D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.799998463984891,0.8160732360151626,0.6920904517499376,6,,,-135.58567139453913
history
-158.1097160190909,-147.17507269901736,-138.99576687244127,-136.95276236391248,-136.64164691531474,-136.64164691531474,-136.64164691531474,-136.64164691531474,-136.64164691531474,-136.64164691531474,-136.3913794659519,-136.18885988479605,-136.18885988479605,-135.96045696220483,-135.96045696220483,-135.96045696220483,-135.96045696220483,-135.96045696220483,-135.77831646253193,-135.72563854084427,-135.72563854084427,-135.72563854084427,-135.71322261592198,-135.6932944376782,-135.6932944376782,-135.6932944376782,-135.6932944376782,-135.6261061147715,-135.6110716220927,-135.6110716220927,-135.6110716220927,-135.6110716220927,-135.6110716220927,-135.58890640615908,-135.58567139453913,-135.58567139453913,-135.58567139453913,-135.58567139453913,-135.58567139453913,-135.58567139453913
