D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.8,0.896984,0.5,7,89.102087,89.102087,-89.102087,
history
-122.161618,-122.161618,-122.161618,-122.161618,-89.102087
