D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,1.05,0.7488985935626166,6,,,-139.60998101541097
history
-142.70974923352748,-141.52707790183348,-139.98621201336852,-139.85343066581248,-139.6129258584414,-139.6129258584414,-139.6129258584414,-139.61198211397138,-139.61198211397138,-139.61198211397138,-139.61198211397138,-139.61198211397138,-139.61198211397138,-139.61198211397138,-139.61198211397138,-139.61180414225097,-139.61180414225097,-139.61029493045757,-139.61029493045757,-139.61029493045757,-139.61029493045757,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097,-139.60998101541097
