D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.788057,0.897124,0.629108,5.0,110.413368,851.478367,110.413368,,,,,,,,1.0
0.791613,0.790654,0.738308,5.0,107.944536,749.960455,107.944536,,,,,,,,1.0
0.785569,0.910529,0.878412,7.0,111.443782,655.492818,111.443782,,,,,,,,1.0
0.687127,0.983457,0.776353,5.0,123.858915,939.972249,123.858915,,,,,,,,1.0
0.754981,1.027096,0.813615,2.0,127.163346,799.214424,127.163346,,,,,,,,1.0
0.743628,0.802328,0.646272,4.0,115.989309,941.533105,115.989309,,,,,,,,1.0
0.768086,0.909281,0.70734,5.0,111.822676,818.558908,111.822676,,,,,,,,1.0
0.756363,0.818363,0.7316,3.0,119.586679,853.65281,119.586679,,,,,,,,1.0
0.731597,0.81729,0.621275,4.0,118.20926,998.764043,118.20926,,,,,,,,1.0
0.777926,1.035669,0.817115,4.0,114.645498,733.037296,114.645498,,,,,,,,1.0
0.732481,0.855845,0.682514,2.0,131.617582,976.198607,131.617582,,,,,,,,1.0
0.709359,0.948861,0.739025,2.0,135.193302,969.17468,135.193302,,,,,,,,1.0
0.738260,1.043618,0.754816,3.0,123.896688,870.109343,123.896688,,,,,,,,1.0
0.746630,0.988946,0.666022,7.0,117.051528,876.471819,117.051528,,,,,,,,1.0
0.790181,0.71408,0.65726,2.0,120.292924,877.91054,120.292924,,,,,,,,1.0
0.793673,0.903161,0.625965,5.0,110.033672,844.241031,110.033672,,,,,,,,1.0
0.799062,1.045338,0.67905,5.0,111.173187,791.767606,111.173187,,,,,,,,1.0
0.735889,0.863518,0.682657,2.0,131.311695,967.888869,131.311695,,,,,,,,1.0
0.745838,0.97107,0.60147,6.0,116.7042,961.889074,116.7042,,,,,,,,1.0
0.774658,0.837825,0.60176,7.0,112.949368,875.139687,112.949368,,,,,,,,1.0
0.790491,0.70157,0.599625,7.0,111.034126,839.536288,111.034126,,,,,,,,1.0
0.799834,0.779143,0.666738,3.0,113.562014,826.014362,113.562014,,,,,,,,1.0
0.758499,0.999997,0.780927,4.0,116.579339,793.679583,116.579339,,,,,,,,1.0
0.746591,1.008547,0.70426,3.0,123.604101,901.038495,123.604101,,,,,,,,1.0
0.763832,0.865042,0.595831,7.0,114.469556,905.792417,114.469556,,,,,,,,1.0
0.750721,0.907813,0.625523,4.0,117.867662,953.733692,117.867662,,,,,,,,1.0
0.778863,0.976878,0.875578,4.0,115.064827,695.975181,115.064827,,,,,,,,1.0
0.773747,0.899866,0.732054,4.0,113.55414,802.207573,113.55414,,,,,,,,1.0
0.743902,0.99123,0.883767,3.0,123.339339,760.841623,123.339339,,,,,,,,1.0
0.708168,0.948202,0.705083,4.0,122.692508,970.095139,122.692508,,,,,,,,1.0
0.763618,0.897124,0.629108,6.0,112.569931,885.522537,112.569931,,,,,,,,1.0
0.791613,0.790654,0.669407,7.0,109.65736,778.491115,109.65736,,,,,,,,1.0
0.785569,0.910529,0.878412,7.0,111.443782,655.492818,111.443782,,,,,,,,1.0
0.687127,0.983457,0.776353,5.0,123.858915,939.972249,123.858915,,,,,,,,1.0
0.754981,1.027096,0.501641,4.0,0.0,0.0,0.0,,,,,,,,1.0
0.743628,0.943598,0.818406,4.0,118.462696,795.15684,118.462696,,,,,,,,1.0
0.768086,0.909281,0.720306,2.0,127.107245,858.339758,127.107245,,,,,,,,1.0
0.777206,0.967586,0.927596,2.0,124.8573,686.7124,124.8573,,,,,,,,1.0
0.789932,0.81729,0.706527,7.0,109.630327,753.044438,109.630327,,,,,,,,1.0
0.745445,0.947287,0.817115,4.0,118.218455,792.469524,118.218455,,,,,,,,1.0
0.743153,0.855845,0.836997,3.0,0.0,0.0,0.0,,,,,,,,1.0
0.709359,0.833203,0.819085,2.0,0.0,0.0,0.0,,,,,,,,1.0
0.783898,0.895887,0.754816,3.0,117.195492,781.182837,117.195492,,,,,,,,1.0
0.743481,0.988946,0.932945,2.0,128.805002,738.927123,128.805002,,,,,,,,1.0
0.800000,0.835372,0.634152,2.0,123.672059,883.682104,123.672059,,,,,,,,1.0
0.793673,0.903161,0.625965,3.0,118.435485,883.28613,118.435485,,,,,,,,1.0
0.799062,0.774914,0.67905,5.0,106.866136,781.062131,106.866136,,,,,,,,1.0
0.735889,0.895475,0.820318,2.0,131.033908,837.596818,131.033908,,,,,,,,1.0
0.745838,0.813949,0.635909,6.0,113.410551,912.25872,113.410551,,,,,,,,1.0
0.774658,0.908706,0.823978,7.0,112.293927,702.145321,112.293927,,,,,,,,1.0
0.790491,0.840646,0.599625,7.0,111.422516,846.405764,111.422516,,,,,,,,1.0
0.730565,0.779143,0.666738,3.0,0.0,0.0,0.0,,,,,,,,1.0
0.758499,0.999997,0.875421,2.0,126.567469,748.495846,126.567469,,,,,,,,1.0
0.746591,1.008547,0.70426,5.0,116.017885,868.354751,116.017885,,,,,,,,1.0
