D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999906376184654,0.8091591925341058,0.6821963338742667,6,,,-135.57427990689322
history
-362.23511472084266,-202.47758137320417,-156.87857499530202,-140.57027679509312,-137.8962251461799,-137.8962251461799,-136.84695704834044,-136.64176586671084,-136.54324714580548,-135.83985685286123,-135.7298977715983,-135.7298977715983,-135.7298977715983,-135.7298977715983,-135.6221373044128,-135.5956251077499,-135.5956251077499,-135.5956251077499,-135.5956251077499,-135.5956251077499,-135.5956251077499,-135.5956251077499,-135.5956251077499,-135.5956251077499,-135.5956251077499,-135.5905401710607,-135.5796681549681,-135.57427990689322,-135.57427990689322,-135.57427990689322
