D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.8533271128306155,0.7257907132092413,5,,,-136.39916848716803
history
-354.70041741911507,-170.30871452706495,-142.0348357761771,-141.3947084307907,-139.7545973529775,-139.7545973529775,-139.73609029563306,-139.7335951916321,-139.7335951916321,-138.8385467616617,-138.8385467616617,-138.8385467616617,-138.4784489236594,-136.4056423527059,-136.4056423527059,-136.4056423527059,-136.4056423527059,-136.4056423527059,-136.4056423527059,-136.4056423527059,-136.4056423527059,-136.4056423527059,-136.4056423527059,-136.39916848716803,-136.39916848716803,-136.39916848716803,-136.39916848716803,-136.39916848716803,-136.39916848716803,-136.39916848716803
