D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.799902346398199,0.7914952366488581,0.6664667156329536,5,,,-135.5976883625325
history
-140.77487724636157,-139.44349588381883,-139.44349588381883,-139.44349588381883,-139.44349588381883,-139.1155187462654,-137.14680118605796,-137.14680118605796,-137.14680118605796,-136.5843078194056,-136.37460180685298,-135.5976883625325,-135.5976883625325,-135.5976883625325,-135.5976883625325,-135.5976883625325,-135.5976883625325,-135.5976883625325,-135.5976883625325,-135.5976883625325
