D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.8294551435069115,0.7083871236359466,6,,,-135.68697103311882
history
-405.21517036696105,-213.72260799449586,-166.1940743681703,-136.72551106575045,-135.92823870349895,-135.92823870349895,-135.92823870349895,-135.92823870349895,-135.92823870349895,-135.92823870349895,-135.8511987384495,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882,-135.68697103311882
