D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.634566,0.900765,0.801326,6.0,206.594883,1219.213171,0.0,0.011,0.011617,0.196998,0.12243,40.509341,39.0,0.700879275460987,0.0
0.665228,0.828492,0.51963,7.0,202.392371,1485.500262,0.0,0.00975,0.010686,0.111589,0.074344,51.741814,39.0,0.9152863422397732,0.0
0.720767,0.982701,0.886801,4.0,193.627604,922.26723,0.0,0.0135,0.012153,0.191713,0.154597,34.805707,39.0,0.2400822784400731,0.0
0.781792,0.699123,1.303808,2.0,219.196101,649.523282,0.0,0.016,0.013905,0.43389,0.21423,26.587936,39.0,1.0253465901134295,0.0
0.750985,0.355662,1.324108,2.0,234.311205,777.090461,0.0,0.016,0.013828,0.71079,0.182597,30.556355,39.0,2.8926707448643736,0.0
0.557046,0.67034,1.166724,6.0,256.088568,1272.245963,0.0,0.011,0.012352,0.454007,0.140976,37.107429,39.0,2.3299119226849623,0.0
0.622258,1.020356,0.894777,4.0,219.97654,1201.659019,0.0,0.0135,0.01311,0.19845,0.130023,39.151667,39.0,0.5301573268676133,0.0
0.666198,0.973726,0.56194,6.0,202.107222,1445.821274,0.0,0.011,0.011092,0.100627,0.079127,50.433182,39.0,0.5731678698880409,0.0
0.747782,0.518902,1.236947,6.0,200.557054,719.224725,0.0,0.011,0.010554,0.561786,0.200739,28.160378,39.0,1.798589212858488,0.0
0.598821,0.983375,1.056405,3.0,240.785589,1161.094381,0.0,0.01475,0.014534,0.26866,0.145011,36.40516,39.0,0.8526870375350836,0.0
0.714037,0.758504,0.820373,5.0,186.779852,981.30292,0.0,0.01225,0.011427,0.224337,0.143325,36.687888,39.0,0.5652328623757195,0.0
0.574619,0.666988,0.643078,3.0,230.90705,1809.011082,0.0,0.01475,0.014318,0.174422,0.065748,54.42767,39.0,2.048468061877284,0.0
0.513364,0.859449,0.844553,2.0,282.510292,1857.571924,0.0,0.016,0.01773,0.21293,0.081094,49.930979,39.0,2.0035745471301913,0.0
0.630167,0.301094,0.619319,6.0,207.400938,1463.126156,0.0,0.011,0.011506,0.40342,0.087653,48.276503,39.0,3.8843026509454996,0.0
0.528064,0.585733,0.883955,2.0,279.856173,1778.47434,0.0,0.016,0.017331,0.307187,0.084057,49.173678,39.0,2.9921705886539045,0.0
0.738403,0.689557,0.615209,2.0,198.528109,1208.879728,0.0,0.016,0.014074,0.135491,0.094357,46.738534,39.0,0.6343640485515595,0.0
0.611563,0.640743,1.120244,3.0,253.008987,1135.530836,0.0,0.01475,0.014326,0.402994,0.145266,36.36122,39.0,1.7741797805405257,0.0
0.796356,0.953204,1.04963,5.0,181.65296,678.900699,0.0,0.01225,0.010941,0.252059,0.199515,28.308194,39.0,0.26335864471342996,0.0
0.795489,0.782867,1.13299,3.0,198.129055,672.431801,0.0,0.01475,0.012511,0.321476,0.201963,28.007929,39.0,0.5917569059679247,0.0
0.671389,0.707221,0.800623,6.0,194.043987,1101.386439,0.0,0.011,0.01125,0.244312,0.132353,38.717945,39.0,0.8681342907057474,0.0
0.506414,0.772017,1.396344,5.0,316.590253,1398.048836,0.0,0.01225,0.013383,0.513663,0.141201,37.070378,39.0,2.7224738226167187,0.0
0.776094,0.395382,0.588356,3.0,168.293169,1099.690442,0.0,0.01475,0.012016,0.231555,0.102591,44.687204,39.0,1.402895077157016,0.0
0.522724,0.73644,0.617771,7.0,240.640057,2049.87735,0.0,0.00975,0.012128,0.179341,0.061075,56.104607,39.0,2.5710609226811045,0.0
0.709498,0.494052,1.305356,5.0,221.672032,794.057814,0.0,0.01225,0.011251,0.612799,0.190326,29.498615,39.0,2.2197335098725346,0.0
0.548578,0.889055,0.681551,2.0,263.606087,1927.171778,0.0,0.016,0.016801,0.140467,0.063111,55.355088,39.0,1.6927503899083227,0.0
0.704160,0.70373,1.390173,7.0,221.480288,731.284598,0.0,0.00975,0.010342,0.534167,0.210941,26.962281,39.0,1.5895475546489217,0.0
0.733351,0.750575,0.60552,4.0,183.531738,1171.349907,0.0,0.0135,0.011696,0.135898,0.101378,44.977721,39.0,0.49378269991769824,0.0
0.593912,0.93794,1.231702,2.0,253.084464,1063.947697,0.0,0.016,0.016159,0.36342,0.165602,33.085725,39.0,1.2043784311048835,0.0
0.663561,0.561597,0.935081,4.0,209.46528,1075.115098,0.0,0.0135,0.012568,0.350476,0.139571,37.353772,39.0,1.511094711652134,0.0
0.545088,0.741738,1.170069,7.0,257.099541,1292.219414,0.0,0.00975,0.012027,0.434548,0.142268,36.880869,39.0,2.243756500498502,0.0
0.728793,0.507582,0.801326,6.0,181.0822,953.674599,405.714611,0.011,0.010787,0.324979,0.145048,36.391742,39.0,1.2404928023826596,0.0
0.665228,0.715998,0.51963,2.0,223.619218,1659.903873,516.012858,0.016,0.014689,0.10357,0.056748,57.816507,39.0,1.3075608851169271,0.0
0.500000,0.982701,1.4,3.0,300.759451,1355.119447,915.256532,0.01475,0.015409,0.452134,0.150693,35.476944,39.0,2.0431321944228196,0.0
0.800000,0.979654,1.332196,2.0,190.120303,575.465372,288.606611,0.016,0.013455,0.360044,0.23718,24.105037,39.0,0.5180200691457963,0.0
0.604938,0.355662,1.304688,6.0,253.607246,1106.17878,1405.709373,0.011,0.011521,0.842534,0.153254,35.037653,39.0,4.542853152137582,0.0
0.557046,0.461826,0.5,6.0,230.348423,2077.243517,1100.025291,0.011,0.012049,0.209445,0.050653,60.586686,39.0,3.77546416526018,0.0
0.622258,1.020356,0.5,2.0,281.594373,2011.63023,626.856852,0.016,0.015666,0.064634,0.04182,65.541619,39.0,1.226082788617886,0.0
0.666198,0.973726,1.041676,6.0,209.838493,939.011529,342.140063,0.011,0.011434,0.267281,0.167829,32.754629,39.0,0.6305363220409695,0.0
0.747782,0.518902,0.634362,6.0,177.086219,1046.522301,346.581409,0.011,0.010583,0.228691,0.119954,40.975321,39.0,0.9571384105860238,0.0
0.598821,0.3,0.816269,3.0,215.968526,1503.924323,1201.170804,0.01475,0.013865,0.495103,0.092496,47.154312,39.0,4.561781255891316,0.0
0.714037,0.827097,0.820373,5.0,187.506382,979.394821,269.409176,0.01225,0.011444,0.206523,0.143738,36.61655,39.0,0.4368016808359655,0.0
0.756709,0.567398,0.643078,3.0,178.803058,1086.564324,320.356528,0.01475,0.012373,0.185503,0.109908,43.050998,39.0,0.7916742693385517,0.0
0.513364,0.323475,1.198072,2.0,315.644668,1716.622468,2456.920081,0.016,0.017087,0.729135,0.09674,46.142299,39.0,6.783809579864334,0.0
0.710830,0.301094,1.4,3.0,239.014081,846.192926,1229.827675,0.01475,0.012425,0.906799,0.176234,31.494441,39.0,4.1454259677474266,0.0
0.500000,0.817237,0.657631,2.0,284.230811,2361.833508,1059.956162,0.016,0.017546,0.147301,0.048206,61.832657,39.0,2.729220966178333,0.0
0.738403,1.05,0.615209,7.0,187.986587,1108.230356,216.897554,0.00975,0.010319,0.105688,0.110856,42.847159,39.0,0.15378610459918343,0.0
0.777341,0.3,1.120244,3.0,194.075339,781.2983,762.062648,0.01475,0.012217,0.684035,0.174204,31.799979,39.0,2.926631994672912,0.0
0.637120,0.497596,1.04963,4.0,226.504286,1101.614355,725.671042,0.0135,0.012812,0.458125,0.142995,36.749309,39.0,2.203783349068149,0.0
0.567131,0.517376,1.13299,5.0,253.98075,1299.248921,1003.222679,0.01225,0.012784,0.520088,0.133074,38.58107,39.0,2.9500325324558516,0.0
0.733844,0.707221,0.5,3.0,196.315794,1376.413371,353.493092,0.01475,0.012462,0.101813,0.070481,52.887287,39.0,0.8006296205112926,0.0
0.800000,0.772017,1.396344,5.0,205.268822,581.439494,399.332645,0.01225,0.010599,0.456662,0.234738,24.355281,39.0,0.9454114800330582,0.0
0.776094,0.395382,1.281883,6.0,198.005267,676.765015,695.825757,0.011,0.010261,0.724651,0.206208,27.501136,39.0,2.514175007759156,0.0
0.500000,0.721232,0.895418,7.0,257.218125,1770.422869,950.338641,0.00975,0.012625,0.314551,0.095944,46.349562,39.0,2.6946584464333063,0.0
0.697354,0.494052,1.4,5.0,234.794936,797.584799,814.127097,0.01225,0.011196,0.66998,0.193223,29.12252,39.0,2.4673925981896563,0.0
0.725393,0.889055,1.178623,7.0,198.187409,737.584613,353.769815,0.00975,0.010463,0.346727,0.201951,28.01455,39.0,0.7850316610854218,0.0
0.608667,0.70373,1.390173,5.0,265.391627,993.355084,797.712495,0.01225,0.012148,0.526608,0.175198,31.657976,39.0,2.005787737302937,0.0
0.723720,0.750575,0.826166,2.0,209.445063,1008.84605,316.297995,0.016,0.014666,0.203638,0.134844,38.229127,39.0,0.510174720417668,0.0
0.593912,1.05,0.5,2.0,295.337528,2201.370404,722.574351,0.016,0.016065,0.063368,0.037557,68.456313,39.0,1.4465848550787672,0.0
0.680075,0.561597,1.17912,6.0,213.613239,876.017575,611.325929,0.011,0.011121,0.508137,0.178234,31.19378,39.0,1.8618346798833132,0.0
0.500000,0.741738,1.251301,7.0,288.37843,1479.059042,1113.418622,0.00975,0.012488,0.482087,0.132379,38.721675,39.0,2.860968577742534,0.0
fitness at iteration,1,,,,,257.099541,,,,,,,,0.0
0.634566,0.900765,0.656563,6.0,204.492839,1399.816137,357.667423,0.011,0.011467,0.144465,0.095311,46.51002,39.0,0.7490123903327844,0.0
0.665228,0.828492,0.5,2.0,240.631181,1730.409499,516.036678,0.016,0.014848,0.082012,0.051288,60.272306,39.0,1.1444922539625404,0.0
0.548320,1.05,0.886801,7.0,245.283034,1481.32668,533.538863,0.00975,0.012197,0.211711,0.112368,42.52884,39.0,1.1751923976815577,0.0
0.705181,0.72689,1.303808,4.0,227.693049,776.225445,516.024557,0.0135,0.01212,0.445976,0.196785,28.660702,39.0,1.2663109484970907,0.0
0.750985,0.355662,0.544558,2.0,171.510982,1277.458623,513.456454,0.016,0.013308,0.216152,0.079887,50.231576,39.0,1.9937109602929526,0.0
0.800000,1.05,1.166724,6.0,185.560406,622.439399,232.901392,0.011,0.010409,0.274919,0.219037,26.072681,39.0,0.255125846318202,0.0
0.622258,1.020356,0.894777,2.0,233.085988,1221.728582,359.337414,0.016,0.015966,0.192065,0.126276,39.805561,39.0,0.5416491066040932,0.0
0.666198,0.973726,0.877855,5.0,203.206992,1061.159654,288.782961,0.01225,0.011924,0.201037,0.141463,37.015404,39.0,0.4211277860642004,0.0
0.749000,0.518902,1.236947,3.0,220.007192,752.973879,590.73686,0.01475,0.012702,0.510356,0.190071,29.529808,39.0,1.685080838213089,0.0
0.598821,0.888532,1.147214,3.0,250.905378,1113.523362,539.653141,0.01475,0.014513,0.331211,0.153993,34.91361,39.0,1.1508185437000382,0.0
0.714037,0.758504,0.820373,5.0,186.779852,981.30292,292.354729,0.01225,0.011427,0.224337,0.143325,36.687888,39.0,0.5652328623757195,0.0
0.649942,0.666988,0.643078,2.0,219.870135,1479.687793,501.806467,0.016,0.015089,0.158151,0.079428,50.355092,39.0,1.2822802419917798,0.0
0.513364,0.859449,1.125871,2.0,295.483193,1514.687892,880.965255,0.016,0.017782,0.344374,0.121375,40.714358,39.0,1.9814445112034387,0.0
0.500000,0.888978,0.65143,6.0,250.805222,2201.619474,838.277495,0.011,0.012878,0.155477,0.05719,57.638263,39.0,2.3423389284912504,0.0
0.528064,0.585733,0.760583,5.0,238.359733,1831.980262,941.495899,0.01225,0.013168,0.280476,0.078314,50.653083,39.0,2.9499400672070015,0.0
0.646842,0.813614,1.158753,6.0,222.192327,943.00521,482.802296,0.011,0.01151,0.369039,0.173369,31.938248,39.0,1.1729424429050979,0.0
0.611563,0.640743,1.120244,3.0,253.008987,1135.530836,701.892914,0.01475,0.014326,0.402994,0.145266,36.36122,39.0,1.7741797805405257,0.0
