D, Z, AEdAO, PdD, P_B, n, etaO, etaR, t075dD, tmin075dD, tal07R, cavLim, Vtip, Vtipmax, fitness, iteration, population i
0.6128969094022623,2.0,0.31694786658993357,0.5108330915222106,162.7351350274285,1805.7347612656458,0.30746428180560736,1.042303448230053,0.016,0.014106025140402618,0.23770220137526715,0.05648753597196659,57.94820825121581,39.0,0.0,0,0
0.5931565099326687,7.0,0.41419899530802246,1.3863001717530865,215.21656362122295,1012.8618646881162,0.2454117200000327,0.9869301554054503,0.009749999999999998,0.010759517962544955,0.8261590551470238,0.1767709773087373,31.457060911360184,39.0,0.0,0,1
0.7940365760087051,2.0,0.9063840693185268,1.3610593728918188,159.916116218051,543.2184055307083,0.33110268765160655,0.9885266359334254,0.016,0.013004729812900824,0.39227036386848513,0.25374536561763406,22.584662592156125,39.0,0.0,0,2
0.7361530610741296,2.0,0.8097033764102997,1.0306219061466821,172.7613055576691,773.1311802886107,0.2998051668452665,1.0094268057050553,0.016,0.014117724064894718,0.27201912788022486,0.1883576299238539,29.800251771670023,39.0,0.0,0,3
0.7139938978692201,4.0,0.3429688073866338,1.1972673126825262,171.867563802812,801.4148133773715,0.30438885985541725,0.9988864837416632,0.013499999999999998,0.011439053884907976,0.7093312740583035,0.18718175533782527,29.96059873569527,39.0,0.0,0,4
0.6377967896604585,3.0,0.7868656727700944,1.06965474698165,190.22257580371556,978.4532436491659,0.27238957351825344,1.0069579785222436,0.01475,0.013551330133995057,0.31711910517243064,0.16863811804074827,32.67540870910799,39.0,0.0,0,5
0.6183986146831166,6.0,0.6991525788985564,1.1734297973341312,187.2531834986084,961.624333157135,0.2784013294254758,1.0003942065874492,0.011,0.011307284905345558,0.43050221600204364,0.17889598525886963,31.136699449258803,39.0,0.0,0,6
0.6840827531927979,4.0,0.46230661876659707,1.120495994701907,175.53015969743228,871.727449603208,0.296428281301658,1.0037422696039373,0.013499999999999998,0.011866397016733053,0.5184230050885433,0.17828324495989883,31.223960237183157,39.0,0.0,0,7
0.5723154092310891,6.0,0.8246890177203889,1.1496058920426993,199.76314236449514,1112.4561954010921,0.26034154590388764,1.0019010685971321,0.011,0.01181589038526815,0.37145614891180084,0.16416263439229972,33.33626812306121,39.0,0.0,0,8
0.7403079812944883,2.0,0.7280110143148784,0.8468059791460285,166.15149038504845,888.0533059389911,0.3082118058225188,1.0210531630878465,0.016,0.013960542851073066,0.2144059212628656,0.15713261942826662,34.42310877635305,39.0,0.0,0,9
0.6280017874113477,6.0,0.5581818628006077,0.7568021318879078,164.1104904183335,1210.403874834178,0.30959479558929665,1.0267459064269229,0.011,0.011166507609321101,0.2876410918651639,0.1264662287648369,39.800617253767705,39.0,0.0,0,10
0.7974539168950404,3.0,0.8986088229414293,0.674948275202023,147.34660813907885,891.8005251213831,0.3442625606588894,1.031923162862305,0.01475,0.011851048863688115,0.12212717362811687,0.14036001090857605,37.23676479616024,39.0,0.0,0,11
0.5641048745493535,7.0,0.39560716311092536,1.31037553635828,217.16979721361568,1144.667412788613,0.24187172915961133,0.9917323885941718,0.009749999999999998,0.011124778998083602,0.8129915531678104,0.16106704937869828,33.80942572625712,39.0,0.0,0,12
0.6566261683214646,6.0,0.913263783181546,1.357477775801059,190.82020357385204,779.3169316923928,0.27664627200838204,0.988753171949416,0.011,0.010850744704013707,0.4128296780168088,0.21285370708149412,26.793590825396258,39.0,0.0,0,13
0.7717262519920014,7.0,0.30425381749367075,1.3748567815286532,167.2303239897665,627.877746806672,0.31676299443086386,0.9876539498371456,0.009749999999999998,0.009442650375001783,0.9934764499610462,0.22572275596539143,25.37096507125758,39.0,0.0,0,14
0.5922395000946203,4.0,0.4677121729820062,0.5501367856107053,170.89914609189665,1708.1513382627866,0.29333496589686403,1.0398174895789558,0.013499999999999998,0.012362747999667542,0.20856980509787193,0.07030382651255786,52.96906874760592,39.0,0.0,0,15
0.7751057344790715,5.0,0.49102968749103904,1.1350428166371709,153.36299833605017,666.2932777255255,0.3402023532644169,1.0028221831165318,0.012249999999999999,0.010538297719139595,0.5021565450019027,0.21058963626507898,27.041140453913773,39.0,0.0,0,16
0.5484452578418247,2.0,0.8481911181888913,0.8446219173779326,214.80026978516184,1529.4028254161417,0.23740659450988458,1.0211913049946788,0.016,0.016447292962457033,0.21026990134898224,0.10608882530599324,43.91913683997526,39.0,0.0,0,17
0.6750117813859919,5.0,0.31210572579222795,0.6252144222177582,154.3048171709571,1213.7968157408961,0.326917877841394,1.0350688290635597,0.012249999999999999,0.011139109366344588,0.3699472081136004,0.11075440968623967,42.899869299107635,39.0,0.0,0,18
0.7811483389078906,5.0,0.3823657050628991,0.8662337149041608,139.77674285220996,768.2269750287891,0.3671029195557357,1.0198243588011449,0.012249999999999999,0.010489135862023337,0.439517483860982,0.17693715693533582,31.42112196820457,39.0,0.0,0,19
0.7477459447601116,4.0,0.6613073858967226,1.2716424686589858,172.43849392363902,663.4729343370715,0.3050322903039477,0.9941822551261521,0.013499999999999998,0.011359385926463348,0.45176001393023124,0.22043733161032397,25.976216764553865,39.0,0.0,0,20
