D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.791525,6,1.002287,0.834618,110.740789,679.348186,0.368530,1.021824,3,13
0.783592,2,0.683971,0.609063,120.215847,942.966669,0.334766,1.036090,3,14
0.771834,6,1.029646,0.717600,113.007415,794.013232,0.358403,1.029225,3,15
0.800000,2,0.983644,0.889173,121.677390,673.026175,0.336597,1.018373,3,16
0.779995,7,0.941398,0.878201,112.524895,664.124570,0.363573,1.019067,3,17
0.725292,5,1.018965,0.766684,118.828258,859.559174,0.341537,1.026121,3,18
0.781288,4,0.885147,0.659161,112.955280,851.704031,0.357337,1.032922,3,19
0.800000,6,1.018707,0.784667,109.681885,696.511811,0.371011,1.024983,3,20
0.781250,5,0.992596,0.859405,112.525757,691.350075,0.363163,1.020256,3,21
0.795645,3,1.050000,1.064857,118.218486,585.506606,0.350234,1.007261,3,22
0.800000,6,1.042599,0.945472,111.948625,611.958667,0.367135,1.014813,3,23
0.699970,4,0.767430,0.567632,0.000000,0.000000,0.000000,0.000000,3,24
0.689924,5,0.678206,0.500000,0.000000,0.000000,0.000000,0.000000,3,25
0.795240,5,0.911638,0.787496,109.165948,711.733435,0.372791,1.024805,3,26
0.800000,3,0.884614,0.646864,116.415816,847.708014,0.346578,1.033700,3,27
0.755583,6,1.041854,0.731945,115.126587,813.702858,0.352001,1.028318,3,28
0.686116,7,1.050000,0.787741,0.000000,0.000000,0.000000,0.000000,3,29
0.783016,7,1.050000,0.910333,114.324421,644.192656,0.358595,1.017035,3,30
best fit at iteration 3,113.591487
0.776173,4,0.897964,0.523524,0.000000,0.000000,0.000000,0.000000,4,1
0.768696,6,0.963586,0.766144,112.247478,760.594034,0.361890,1.026155,4,2
0.745121,4,1.050000,0.641138,121.709010,958.706556,0.331047,1.034062,4,3
0.794909,5,0.930732,0.973760,0.000000,0.000000,0.000000,0.000000,4,4
0.800000,5,1.045844,1.024269,114.307934,587.153200,0.361326,1.009829,4,5
0.794635,5,1.050000,0.926277,112.627447,636.041776,0.364450,1.016027,4,6
0.752752,4,1.050000,0.755711,117.807032,825.716277,0.344463,1.026815,4,7
0.797872,6,1.050000,0.607271,112.734298,852.763017,0.357041,1.036204,4,8
0.800000,2,1.002692,0.886770,121.312060,673.539903,0.337568,1.018525,4,9
0.797234,4,1.050000,0.914949,113.550686,645.339181,0.361249,1.016743,4,10
0.780944,6,1.050000,0.983428,115.093387,623.118974,0.357815,1.012412,4,11
0.797872,5,0.941648,0.631601,110.231300,833.118880,0.365669,1.034665,4,12
0.791525,6,1.050000,0.745832,111.109024,737.849241,0.365297,1.027440,4,13
0.762156,5,0.789742,0.609063,111.865854,919.162216,0.359592,1.036090,4,14
0.771834,6,0.881145,0.538572,0.000000,0.000000,0.000000,0.000000,4,15
0.771834,7,0.883278,0.595147,113.807551,891.038824,0.353203,1.036971,4,16
0.797420,5,0.942664,0.878201,110.587636,656.425841,0.370086,1.019067,4,17
0.749850,7,1.050000,1.111458,0.000000,0.000000,0.000000,0.000000,4,18
0.781288,6,0.990229,0.659161,111.740605,826.058323,0.361225,1.032922,4,19
0.800000,6,1.018707,1.004577,112.886848,588.196912,0.365432,1.011074,4,20
0.783332,4,0.992596,0.852443,114.189668,701.937778,0.357718,1.020697,4,21
0.742908,4,0.987922,0.867816,119.520730,763.118408,0.341815,1.019724,4,22
0.800000,7,1.042599,0.945472,112.488502,603.896476,0.365367,1.014813,4,23
0.744273,3,1.050000,0.642082,127.633933,980.204617,0.315667,1.034002,4,24
0.797936,7,0.962547,0.992590,0.000000,0.000000,0.000000,0.000000,4,25
0.800000,5,0.911638,0.842025,109.388917,671.937101,0.373308,1.021356,4,26
0.800000,3,0.884614,0.500000,0.000000,0.000000,0.000000,0.000000,4,27
0.755583,6,0.739279,0.731945,0.000000,0.000000,0.000000,0.000000,4,28
0.800000,6,0.916107,0.807520,108.381614,681.143791,0.375966,1.023538,4,29
0.787150,4,0.952027,0.851164,113.591487,697.048684,0.359609,1.020778,4,30
best fit at iteration 4,113.591487
0.733827,4,1.050000,0.668809,121.900925,952.205080,0.330991,1.032311,5,1
0.800000,6,0.726264,0.766144,0.000000,0.000000,0.000000,0.000000,5,2
0.779910,4,0.849814,0.641138,112.730766,870.704782,0.357649,1.034062,5,3
0.794909,5,0.979331,0.598913,112.767696,877.224328,0.356741,1.036732,5,4
0.800000,7,1.045844,0.612717,113.069901,829.317106,0.356108,1.035859,5,5
0.688112,6,1.050000,0.926277,0.000000,0.000000,0.000000,0.000000,5,6
0.752752,4,1.050000,0.721431,118.193979,856.134745,0.342618,1.028983,5,7
0.797872,2,0.897956,0.607271,127.785593,922.381617,0.314994,1.036204,5,8
0.800000,4,0.723481,0.706045,108.279816,773.576915,0.373995,1.029956,5,9
0.797234,6,0.973494,0.906898,110.721655,633.334660,0.370292,1.017252,5,10
0.780944,7,0.907608,0.667210,111.871179,803.368980,0.360994,1.032413,5,11
0.779037,7,0.835747,0.828547,0.000000,0.000000,0.000000,0.000000,5,12
0.791525,6,0.787550,0.844675,0.000000,0.000000,0.000000,0.000000,5,13
0.790132,7,0.789742,0.918514,0.000000,0.000000,0.000000,0.000000,5,14
0.771834,6,0.998467,0.717600,112.409705,792.748009,0.360300,1.029225,5,15
0.777401,6,0.983644,0.500000,0.000000,0.000000,0.000000,0.000000,5,16
0.785030,6,0.942664,0.668756,110.338481,807.595164,0.366050,1.032315,5,17
0.749850,5,1.050000,0.823220,116.477343,768.409674,0.349838,1.022545,5,18
0.781288,4,0.885147,0.500000,0.000000,0.000000,0.000000,0.000000,5,19
0.800000,6,1.018707,0.806167,109.793753,683.099207,0.371103,1.023624,5,20
0.781250,3,0.992596,0.859405,118.295553,711.062705,0.345448,1.020256,5,21
0.800000,7,0.964093,0.831334,110.305813,658.482063,0.369968,1.022032,5,22
0.752752,4,1.042599,0.703149,118.422531,873.356230,0.341585,1.030139,5,23
0.785011,3,0.767430,0.761962,0.000000,0.000000,0.000000,0.000000,5,24
0.763893,5,1.016107,0.852551,114.729639,724.277107,0.355897,1.020690,5,25
0.795240,6,0.830390,0.732707,107.562621,735.810388,0.377066,1.028270,5,26
0.800000,6,0.884614,0.546812,111.552142,903.705796,0.359494,1.040028,5,27
0.755583,6,0.775227,0.731945,0.000000,0.000000,0.000000,0.000000,5,28
0.747948,5,0.898489,0.807520,114.895062,781.979628,0.354280,1.023538,5,29
0.787150,4,0.865896,0.851164,113.262261,698.634482,0.360666,1.020778,5,30
best fit at iteration 5,113.262261
0.749886,4,1.050000,1.084759,0.000000,0.000000,0.000000,0.000000,6,1
0.768696,6,0.963586,0.703267,112.214125,809.221855,0.360588,1.030132,6,2
0.779910,4,0.943642,0.820320,113.953475,727.950477,0.357747,1.022728,6,3
0.789915,2,0.889816,0.617507,127.658691,925.483236,0.315430,1.035556,6,4
0.800000,7,1.045844,0.972269,112.819067,592.923303,0.364906,1.013118,6,5
0.795903,2,1.050000,0.926277,120.347556,654.283928,0.341075,1.016027,6,6
0.800000,4,0.907356,0.721431,110.681170,763.591318,0.366211,1.028983,6,7
0.795240,6,0.897956,1.051635,0.000000,0.000000,0.000000,0.000000,6,8
0.800000,4,0.723481,0.706045,108.279816,773.576915,0.373995,1.029956,6,9
0.791769,6,0.910792,0.906898,110.673137,641.728819,0.370420,1.017252,6,10
0.769725,4,0.776329,0.667210,112.261349,863.661177,0.359632,1.032413,6,11
0.756720,7,0.835747,0.800822,0.000000,0.000000,0.000000,0.000000,6,12
0.749850,7,0.961677,0.694820,115.969849,841.549091,0.348584,1.030666,6,13
0.777468,7,0.789742,0.609063,112.206523,859.426001,0.358612,1.036090,6,14
0.784468,6,0.954853,0.627049,111.349695,849.416595,0.361804,1.034953,6,15
0.800000,4,0.983644,0.889173,112.818996,655.668647,0.363022,1.018373,6,16
0.785030,5,0.942664,0.668756,110.793509,821.479410,0.364563,1.032315,6,17
0.749850,5,0.720733,0.766684,0.000000,0.000000,0.000000,0.000000,6,18
0.781288,6,0.885147,0.659161,109.998392,820.577991,0.366957,1.032922,6,19
0.791810,6,0.790902,0.784667,0.000000,0.000000,0.000000,0.000000,6,20
0.749970,4,0.992596,0.676929,118.420331,903.549655,0.341024,1.031798,6,21
0.738850,5,1.050000,0.977715,0.000000,0.000000,0.000000,0.000000,6,22
0.800000,4,1.042599,0.945472,113.793099,626.588603,0.361188,1.014813,6,23
0.796288,5,0.767430,0.627135,107.554162,830.735601,0.374661,1.034947,6,24
0.763893,5,0.942520,0.852551,114.070208,724.490793,0.357956,1.020690,6,25
0.795240,4,0.830390,0.732707,110.270627,762.336757,0.367811,1.028270,6,26
0.795240,6,0.995871,0.983804,112.728639,602.880797,0.365415,1.012388,6,27
0.774736,6,0.757193,0.731945,0.000000,0.000000,0.000000,0.000000,6,28
0.800000,6,0.842506,0.807520,107.635556,681.012368,0.378591,1.023538,6,29
0.787150,6,0.832020,0.664937,108.687936,802.429519,0.371563,1.032556,6,30
best fit at iteration 6,108.687936
0.762167,4,0.892005,0.668809,115.132420,881.293571,0.350647,1.032311,7,1
0.768696,6,0.963586,0.511075,0.000000,0.000000,0.000000,0.000000,7,2
0.779910,4,0.777044,0.500000,0.000000,0.000000,0.000000,0.000000,7,3
0.794909,6,1.050000,0.708578,110.914990,760.940010,0.365128,1.029796,7,4
0.800000,6,1.045844,0.841038,110.519358,663.245901,0.369465,1.021418,7,5
0.794635,7,1.009699,0.916174,112.261322,624.137649,0.365409,1.016666,7,6
0.800000,4,1.050000,0.848379,112.393591,677.721506,0.363476,1.020954,7,7
0.781250,6,0.897956,0.607271,111.206710,872.477664,0.361827,1.036204,7,8
0.800000,4,0.816782,0.954902,0.000000,0.000000,0.000000,0.000000,7,9
0.762156,5,0.910792,0.906898,0.000000,0.000000,0.000000,0.000000,7,10
0.771115,2,0.776329,1.065934,0.000000,0.000000,0.000000,0.000000,7,11
0.800000,7,0.835747,0.631601,109.725643,797.643752,0.367374,1.034665,7,12
0.795634,2,1.002287,0.596163,0.000000,0.000000,0.000000,0.000000,7,13
0.800000,7,0.789742,0.931878,0.000000,0.000000,0.000000,0.000000,7,14
0.784468,2,0.954853,0.627049,130.067099,928.008741,0.309738,1.034953,7,15
0.800000,7,1.012043,0.942844,111.936779,604.879655,0.367116,1.014979,7,16
0.795579,5,0.818830,0.599851,109.022651,861.919738,0.369014,1.036673,7,17
0.749850,6,0.897656,0.766684,113.586250,794.307464,0.357471,1.026121,7,18
0.800000,6,0.752923,0.659161,106.808457,781.686166,0.378065,1.032922,7,19
0.792647,5,0.910866,0.784667,109.411307,717.767660,0.371860,1.024983,7,20
0.781250,6,0.905278,0.859405,111.018831,681.618883,0.368094,1.020256,7,21
0.800000,7,0.919255,0.831334,109.630522,658.216001,0.372236,1.022032,7,22
0.789508,6,0.861568,0.945472,0.000000,0.000000,0.000000,0.000000,7,23
0.751774,6,0.767430,0.627135,112.440487,905.836270,0.358054,1.034947,7,24
0.763893,5,0.942520,0.746343,112.806696,795.958785,0.359616,1.027407,7,25
0.795240,6,0.830390,0.901762,0.000000,0.000000,0.000000,0.000000,7,26
0.800000,6,0.777634,0.622254,107.525790,814.610979,0.374670,1.035256,7,27
0.797426,7,0.879595,0.731945,109.317644,723.154281,0.370999,1.028318,7,28
0.800000,7,0.842506,0.807520,108.630283,671.361958,0.375121,1.023538,7,29
0.792647,5,1.050000,0.664937,112.308077,816.991633,0.359620,1.032556,7,30
best fit at iteration 7,108.687936
0.776173,7,0.897964,0.709293,111.915239,776.862132,0.361730,1.029751,8,1
0.754783,5,0.963586,0.703267,114.235172,850.360003,0.354094,1.030132,8,2
0.795928,5,0.790771,0.641138,107.669982,819.526742,0.374576,1.034062,8,3
0.794909,4,0.889816,0.598913,113.485754,888.493309,0.354457,1.036732,8,4
0.800000,6,1.045844,0.842408,110.529361,662.478231,0.369455,1.021331,8,5
0.794635,7,0.915479,0.827788,110.148520,668.254755,0.370368,1.022256,8,6
0.800000,4,0.574130,0.556943,0.000000,0.000000,0.000000,0.000000,8,7
0.800000,6,0.636164,0.607271,0.000000,0.000000,0.000000,0.000000,8,8
0.800000,6,0.723481,0.706045,0.000000,0.000000,0.000000,0.000000,8,9
0.800000,6,0.760928,0.906898,0.000000,0.000000,0.000000,0.000000,8,10
0.796969,5,0.995775,0.767632,109.819165,723.118402,0.370119,1.026061,8,11
0.800000,7,0.835747,0.961160,0.000000,0.000000,0.000000,0.000000,8,12
0.791525,7,1.002287,0.834618,111.924042,669.900086,0.364638,1.021824,8,13
0.780938,5,0.607774,0.609063,0.000000,0.000000,0.000000,0.000000,8,14
0.784468,6,0.832924,0.705237,108.736353,774.601785,0.372289,1.030007,8,15
0.776659,6,0.830138,0.942844,0.000000,0.000000,0.000000,0.000000,8,16
0.795579,5,0.818830,0.599851,109.022651,861.919738,0.369014,1.036673,8,17
0.749850,6,0.897656,0.766684,113.586250,794.307464,0.357471,1.026121,8,18
0.800000,7,0.997354,1.042583,0.000000,0.000000,0.000000,0.000000,8,19
0.792647,7,0.855019,0.879458,0.000000,0.000000,0.000000,0.000000,8,20
0.799652,7,0.916612,0.859405,109.801009,644.008613,0.372318,1.020256,8,21
0.799721,6,1.050000,0.844119,110.647252,662.007776,0.369106,1.021223,8,22
0.800000,7,0.923643,0.945472,0.000000,0.000000,0.000000,0.000000,8,23
0.774085,7,0.932099,0.627135,113.493291,855.692810,0.354907,1.034947,8,24
0.763893,5,0.942520,0.746343,112.806696,795.958785,0.359616,1.027407,8,25
0.795240,4,1.050000,0.732707,113.090335,766.121699,0.358621,1.028270,8,26
0.800000,6,0.926295,0.622254,109.353951,822.904279,0.368411,1.035256,8,27
0.797426,7,0.984457,0.731945,110.859873,725.550386,0.365849,1.028318,8,28
0.793681,3,0.842506,0.635347,116.315500,870.163479,0.346613,1.034428,8,29
0.787150,6,0.832020,0.664937,108.687936,802.429519,0.371563,1.032556,8,30
best fit at iteration 8,108.687936
0.776173,7,0.999607,0.893858,114.062950,662.337641,0.358989,1.018077,9,1
0.768696,6,0.963586,0.703267,112.214125,809.221855,0.360588,1.030132,9,2
0.792872,5,1.050000,0.641138,113.062178,840.637570,0.356708,1.034062,9,3
0.794909,5,0.865743,0.716217,108.259495,761.293531,0.374245,1.029313,9,4
0.800000,6,0.893587,0.732947,107.728256,728.773929,0.376516,1.028255,9,5
0.794635,5,0.729820,0.827788,0.000000,0.000000,0.000000,0.000000,9,6
0.797630,6,0.741004,0.721431,0.000000,0.000000,0.000000,0.000000,9,7
0.800000,6,0.793512,0.607271,107.997908,829.609497,0.372702,1.036204,9,8
0.800000,7,1.004282,0.817817,110.947142,666.523199,0.367515,1.022887,9,9
0.795928,6,0.910792,0.700167,108.451070,760.503710,0.373236,1.030328,9,10
0.796969,5,0.995775,0.767632,109.819165,723.118402,0.370119,1.026061,9,11
0.796190,7,0.835747,0.631601,110.107318,804.497217,0.366092,1.034665,9,12
0.791525,6,1.002287,0.834618,110.740789,679.348186,0.368530,1.021824,9,13
0.800000,6,0.789742,0.609063,107.918894,827.664111,0.373011,1.036090,9,14
0.795113,4,0.754731,0.653978,109.154053,825.515790,0.369770,1.033250,9,15
0.780938,7,1.009620,0.773053,113.086653,724.873996,0.359421,1.025718,9,16
0.795579,7,1.017331,0.599851,113.224425,849.298562,0.355322,1.036673,9,17
0.749850,7,0.897656,0.766684,114.863504,782.939272,0.353501,1.026121,9,18
0.795928,6,0.733483,0.659161,107.113360,788.401245,0.376958,1.032922,9,19
0.789720,6,0.910866,0.554655,112.641808,917.688007,0.356107,1.039532,9,20
0.759601,7,0.840824,0.859405,0.000000,0.000000,0.000000,0.000000,9,21
0.800000,6,0.947670,0.831334,109.018223,667.763184,0.374345,1.022032,9,22
0.776173,7,1.042599,0.945472,115.346042,638.228636,0.356131,1.014813,9,23
0.796288,5,0.962589,0.627135,111.008446,842.149787,0.363006,1.034947,9,24
0.763893,6,0.862057,0.654574,111.653587,857.908918,0.361288,1.033212,9,25
0.796566,4,0.708145,0.585627,109.210447,887.417123,0.368042,1.037573,9,26
0.800000,7,1.044528,0.622254,112.859773,819.148324,0.356985,1.035256,9,27
0.787150,4,0.879595,0.731945,111.759693,777.526834,0.362833,1.028318,9,28
0.769663,4,0.978059,0.807520,115.232346,753.967989,0.353407,1.023538,9,29
0.787150,6,0.936490,0.664937,110.057247,806.796441,0.366912,1.032556,9,30
best fit at iteration 9,108.687936
0.776173,7,0.897964,0.655361,112.395206,822.549548,0.359003,1.033162,10,1
0.800000,7,0.963586,0.500000,0.000000,0.000000,0.000000,0.000000,10,2
0.795928,5,0.790771,0.641138,107.669982,819.526742,0.374576,1.034062,10,3
0.794909,7,0.865743,0.918379,0.000000,0.000000,0.000000,0.000000,10,4
0.776175,5,0.945516,0.732947,111.378768,783.540564,0.363997,1.028255,10,5
0.794635,7,0.915479,0.881233,110.510240,640.534677,0.370393,1.018876,10,6
0.800000,5,0.907356,0.637003,109.181707,821.690980,0.369346,1.034323,10,7
0.759880,7,0.793512,1.058389,0.000000,0.000000,0.000000,0.000000,10,8
0.770196,5,0.723481,0.541045,0.000000,0.000000,0.000000,0.000000,10,9
0.795928,7,0.986709,1.005351,0.000000,0.000000,0.000000,0.000000,10,10
0.796969,5,0.748705,0.768744,0.000000,0.000000,0.000000,0.000000,10,11
0.800000,7,0.835747,0.758778,108.523729,700.613412,0.374358,1.026621,10,12
0.800000,6,0.741899,0.834618,0.000000,0.000000,0.000000,0.000000,10,13
0.800000,5,0.789742,0.753308,107.166059,725.677333,0.378963,1.026967,10,14
0.796742,6,0.832924,0.746600,107.460512,723.850064,0.377752,1.027391,10,15
0.800000,7,0.941569,0.942844,110.879922,604.966052,0.370615,1.014979,10,16
0.795579,5,0.818830,0.773264,108.107988,720.044986,0.376116,1.025705,10,17
0.796742,6,0.897656,0.601151,109.792536,848.662761,0.366453,1.036591,10,18
0.800000,6,0.917582,0.893854,109.562119,635.730116,0.373918,1.018077,10,19
0.784475,7,0.910866,0.784667,111.069199,709.807771,0.366264,1.024983,10,20
0.799652,4,0.852096,0.859405,111.925503,674.733315,0.365252,1.020256,10,21
0.800000,6,0.947670,0.963323,111.226076,604.966052,0.369923,1.013683,10,22
0.800000,6,1.042599,0.945472,111.948625,611.958667,0.367135,1.014813,10,23
0.796288,5,0.958457,0.627135,110.912748,841.849781,0.363319,1.034947,10,24
0.763893,6,0.862057,0.654574,111.653587,857.908918,0.361288,1.033212,10,25
0.795240,6,0.890571,0.849776,109.133943,664.991338,0.374341,1.020865,10,26
0.800000,6,0.777634,0.622254,107.525790,814.610979,0.374670,1.035256,10,27
0.797426,3,0.879595,0.731945,115.429856,775.370064,0.351380,1.028318,10,28
0.800000,7,0.842506,0.729794,108.670922,719.904872,0.373174,1.028454,10,29
0.787150,4,0.757448,0.664937,110.011993,830.934843,0.367075,1.032556,10,30
best fit at iteration 10,108.687936
0.796742,7,0.992876,0.709293,111.186255,743.938715,0.364262,1.029751,11,1
0.768696,7,0.984538,0.703267,114.146107,798.343241,0.354498,1.030132,11,2
0.795928,6,0.992015,0.739120,109.581026,733.525452,0.370265,1.027864,11,3
0.794909,6,0.831884,0.716217,107.602529,748.139200,0.376536,1.029313,11,4
0.761287,7,1.001397,0.732947,115.226041,788.821543,0.351749,1.028255,11,5
