D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.765571,1.018278,0.968013,4.0,118.602216,668.174507,118.602216,,,,,,,,1.0
0.776342,0.860775,0.682927,6.0,110.003549,808.218711,110.003549,,,,,,,,1.0
0.766842,0.912533,0.728282,4.0,114.517959,818.599121,114.517959,,,,,,,,1.0
0.778096,0.996255,0.723189,6.0,111.646567,776.694392,111.646567,,,,,,,,1.0
0.760466,0.942155,0.820371,6.0,113.39072,739.069009,113.39072,,,,,,,,1.0
0.749676,1.028206,0.75293,7.0,117.178172,796.334623,117.178172,,,,,,,,1.0
0.786194,1.039108,0.8522,4.0,113.986807,697.084729,113.986807,,,,,,,,1.0
0.740500,1.014617,0.786956,2.0,129.683788,850.66436,129.683788,,,,,,,,1.0
0.750441,1.022688,0.712224,3.0,123.078047,884.989693,123.078047,,,,,,,,1.0
0.743418,0.995691,0.769486,2.0,129.765831,860.895175,129.765831,,,,,,,,1.0
0.753170,0.810386,0.601018,7.0,115.090881,919.619371,115.090881,,,,,,,,1.0
0.798950,0.940058,0.558684,5.0,113.617545,914.163372,113.617545,,,,,,,,1.0
0.755914,0.973764,0.595365,6.0,115.81577,946.577072,115.81577,,,,,,,,1.0
0.743569,1.045041,0.872365,5.0,117.934666,748.634113,117.934666,,,,,,,,1.0
0.764026,0.967391,0.679795,7.0,114.515034,826.922816,114.515034,,,,,,,,1.0
0.788900,0.910045,0.688898,4.0,112.148185,810.558281,112.148185,,,,,,,,1.0
0.761808,0.776349,0.637307,5.0,111.226207,890.251172,111.226207,,,,,,,,1.0
0.774159,0.836009,0.565514,5.0,112.936173,946.715894,112.936173,,,,,,,,1.0
0.779598,0.949913,0.690232,3.0,119.014193,845.755282,119.014193,,,,,,,,1.0
0.738487,0.840596,0.670794,4.0,117.099022,929.383023,117.099022,,,,,,,,1.0
0.740946,1.023455,0.873252,6.0,117.787658,742.99167,117.787658,,,,,,,,1.0
0.766248,0.985816,0.976739,2.0,125.90336,675.85936,125.90336,,,,,,,,1.0
0.778012,1.015009,0.84057,5.0,112.835871,707.591353,112.835871,,,,,,,,1.0
0.792835,0.662651,0.540164,5.0,109.218982,921.65973,109.218982,,,,,,,,1.0
0.749513,0.936654,0.800077,3.0,121.955084,810.179728,121.955084,,,,,,,,1.0
0.715133,0.948857,0.717887,4.0,121.671217,940.146564,121.671217,,,,,,,,1.0
0.765186,0.824305,0.735238,2.0,126.285326,852.332861,126.285326,,,,,,,,1.0
0.714595,1.01529,0.648562,4.0,124.372941,1021.668008,124.372941,,,,,,,,1.0
0.727058,0.996003,0.816096,5.0,118.776114,817.672044,118.776114,,,,,,,,1.0
0.701292,1.024363,0.77195,6.0,122.079916,896.389017,122.079916,,,,,,,,1.0
0.778274,1.018278,0.697951,4.0,115.095643,826.239378,115.095643,,,,,,,,1.0
0.749743,0.863688,0.705509,6.0,112.984742,841.502891,112.984742,,,,,,,,1.0
0.766842,0.852875,0.728282,6.0,110.879942,789.656969,110.879942,,,,,,,,1.0
0.800000,0.996255,0.723189,6.0,109.256245,738.687838,109.256245,,,,,,,,1.0
0.800000,1.029301,0.579415,6.0,113.180952,879.279287,113.180952,,,,,,,,1.0
0.749676,0.798228,0.75293,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.800000,1.039108,0.8522,6.0,110.523815,657.031572,110.523815,,,,,,,,1.0
0.800000,0.794169,0.54279,4.0,0.0,0.0,0.0,,,,,,,,1.0
0.750441,0.909689,0.770732,2.0,128.90777,848.012129,128.90777,,,,,,,,1.0
0.743418,1.049425,0.650221,2.0,135.862627,993.94467,135.862627,,,,,,,,1.0
0.719587,1.036488,0.601018,7.0,122.278821,1017.952752,122.278821,,,,,,,,1.0
0.737241,0.940058,0.558684,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.755914,1.05,0.81817,6.0,115.590808,749.932827,115.590808,,,,,,,,1.0
0.777906,0.770078,0.515397,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.788234,0.852996,0.679795,5.0,108.90987,802.099123,108.90987,,,,,,,,1.0
0.721340,0.668241,0.579293,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.761808,0.954937,0.808782,7.0,114.432619,733.53985,114.432619,,,,,,,,1.0
0.774159,0.836009,0.565514,5.0,112.936173,946.715894,112.936173,,,,,,,,1.0
0.779598,0.949913,0.912192,7.0,113.027714,648.115839,113.027714,,,,,,,,1.0
0.738487,1.05,0.706393,4.0,120.258749,901.140885,120.258749,,,,,,,,1.0
0.740946,1.023455,0.575771,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.766248,0.990272,0.5,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.778012,1.015009,0.604162,6.0,114.023521,892.378763,114.023521,,,,,,,,1.0
0.792835,1.05,0.540164,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.749513,1.028323,0.800077,6.0,115.856213,773.487613,115.856213,,,,,,,,1.0
0.715133,0.744578,0.717887,4.0,0.0,0.0,0.0,,,,,,,,1.0
0.756821,0.824305,0.635753,2.0,128.518957,973.437999,128.518957,,,,,,,,1.0
0.714595,0.871607,0.648562,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.778293,0.996003,0.816096,6.0,111.979459,711.548959,111.979459,,,,,,,,1.0
0.792789,1.024363,0.77195,3.0,116.944619,751.96602,116.944619,,,,,,,,1.0
fitness at iteration,1,,,,,116.944619,,,,,,,,1.0
0.778274,1.018278,0.697951,5.0,112.546717,811.364415,112.546717,,,,,,,,1.0
0.776342,1.017357,0.682927,6.0,112.507996,814.934455,112.507996,,,,,,,,1.0
0.796693,0.852875,0.5,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.800000,1.05,0.82462,6.0,110.445246,672.662758,110.445246,,,,,,,,1.0
0.800000,1.029301,0.675783,2.0,126.863299,843.185285,126.863299,,,,,,,,1.0
0.779492,1.028206,0.75293,7.0,113.631531,741.861693,113.631531,,,,,,,,1.0
0.800000,0.760795,1.001459,3.0,0.0,0.0,0.0,,,,,,,,1.0
0.740500,1.014617,0.786956,5.0,116.898209,811.862552,116.898209,,,,,,,,1.0
0.750441,0.921253,0.712224,3.0,121.752931,883.319573,121.752931,,,,,,,,1.0
0.743418,0.995691,0.5,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.761173,1.05,0.601018,7.0,117.563399,921.064148,117.563399,,,,,,,,1.0
0.798950,0.892874,0.558684,5.0,112.20298,908.75644,112.20298,,,,,,,,1.0
0.790510,1.05,0.536554,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.743569,1.045041,0.67079,5.0,117.67084,910.245735,117.67084,,,,,,,,1.0
0.788234,0.963076,0.679795,5.0,110.652619,806.437725,110.652619,,,,,,,,1.0
0.788900,1.05,0.688898,5.0,112.160131,801.383521,112.160131,,,,,,,,1.0
0.761808,0.776349,0.637307,5.0,111.226207,890.251172,111.226207,,,,,,,,1.0
0.799245,1.045846,0.565514,6.0,114.504945,900.382086,114.504945,,,,,,,,1.0
0.779598,0.949913,0.912192,4.0,115.715679,675.634667,115.715679,,,,,,,,1.0
0.800000,0.840596,0.678834,7.0,109.059458,757.636005,109.059458,,,,,,,,1.0
