D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.5038529566777799,0.9313145954612301,1.3255625347812419,2,236.8069711466082,0,-652.2233005643409,0.016,0.01673135529556722,0.4358495429798958,0.1607987232439604,33.85435717648222,39.0,1.754240288646514,False
0.5209149288845769,0.9619004288045386,1.1383554432517218,2,225.85827913681675,0,-514.6114725585728,0.016,0.016848230455235307,0.3238738091451086,0.1453570876497515,36.38217097429851,39.0,1.2784707052816953,False
0.6392829773253603,0.8447900418155028,1.3036303625230674,2,199.5700815540402,0,-415.30002014848026,0.016,0.01484168356162088,0.4151909710314349,0.19951767861610062,28.360233507701142,39.0,1.0809733448749634,False
0.7035669115771521,0.9026933927370345,1.0863082672211055,2,176.86786045681035,0,-258.3325672118827,0.016,0.014408421672462549,0.279876294395255,0.19161781232820188,29.36952242161536,39.0,0.4605964393116258,False
0.6995003443303426,0.9573686161784598,1.0773944363544257,2,174.47586264219387,0,-242.12417603061095,0.016,0.01442498716555572,0.2651973934177958,0.19110253567236243,29.437086091316853,39.0,0.38772304870127944,False
0.5238280596219114,1.016845941892904,1.2629577452216438,2,218.51434500355856,0,-503.5931412124729,0.016,0.016447193755071556,0.37571650848837057,0.1649736730762905,33.21755595873008,39.0,1.3046227981246346,False
0.6038397290042757,0.9911203489923351,1.3317540921517055,2,194.15611501009315,0,-390.2238643017493,0.016,0.015046851279346487,0.4008386860117695,0.19943752584443578,28.372413150729155,39.0,1.0098458618285788,False
0.5304332424135173,0.9870646567808542,1.2402426390498078,2,219.86200870432987,0,-502.80450350720065,0.016,0.016442185851281498,0.36866548237959845,0.1631251598953655,33.49547113112306,39.0,1.28690944138226,False
0.5032580247964394,0.9026105419685581,1.2722843616026,2,240.7546144686659,0,-662.9816126201853,0.016,0.016948899207458668,0.4127516216334057,0.152996823103557,35.11949421606201,39.0,1.7537649240217246,False
0.5002470384528793,0.9969802843401089,1.365491738683551,2,228.38874575155484,0,-612.7410035834916,0.016,0.01653694569060764,0.44429343112464287,0.16763153965924316,32.828091107258516,39.0,1.6828861534624022,False
fitness at iteration,0,,,,,-242.12417603061095
0.7685350436325049,0.9553359003864839,1.166659966309135,2,161.844605942599,0,-212.50055877011812,0.016,0.013620333930088012,0.2924176984673428,0.22271107169316234,25.711293698647168,39.0,0.31299129515311186,False
0.5854538994242103,0.912270183706352,1.149485423763366,2,207.88464109263586,0,-409.0137640028231,0.016,0.01583493295362271,0.32840695025857375,0.1669155588278919,32.92804370009977,39.0,0.9675035243251171,False
0.6668112676634189,1.0061846056361443,1.1752340808099133,2,178.39717958391066,0,-274.1659695775494,0.016,0.014626010649309195,0.30479626575809426,0.19832802095291363,28.50754495658789,39.0,0.5368290587161053,False
0.7921922734778698,0.935211532832078,1.349280321135197,2,157.96804121865472,0,-236.52252420735886,0.016,0.013024821990899873,0.379152655373222,0.25322747798704603,22.630849445777763,39.0,0.49728085746136025,False
0.7710399604491405,0.9004915869142415,1.2459287988485384,2,165.31109653188992,0,-243.01358720682688,0.016,0.013506140169468462,0.34103246199191023,0.23198888133308865,24.694409626011698,39.0,0.47003796057905584,False
0.7404877273660486,0.7491561822643118,1.237328965872125,2,180.701083532693,0,-324.885199081588,0.016,0.013897382318429024,0.38737401215538014,0.21545734901670618,26.50229518326471,39.0,0.7979150580068812,False
0.625909555607352,0.8569220719133853,0.9222637365442076,2,193.42284503756858,0,-311.6961463687878,0.016,0.015380009378082942,0.23104534687698733,0.14337504279813532,36.715740054568165,39.0,0.6114753472282292,False
0.7687905343482732,0.8697624992022625,0.8942495829615261,2,161.73078434687707,0,-182.9768779198487,0.016,0.01376565107099786,0.19871804448671357,0.17564418829351708,31.617763364584672,39.0,0.13136703478419692,False
0.6586561238654917,0.7417768683998219,1.1312728055822487,2,196.83833325049204,0,-387.743756256716,0.016,0.014940302372268595,0.3525503304947773,0.17897237111293937,31.123117946351734,39.0,0.9698589693059532,False
0.660826191897879,0.9923873216085147,1.0736090177991464,2,180.74575755571726,0,-262.3247747571283,0.016,0.014845955282651566,0.26313547331464193,0.1813043411857339,30.783986636955166,39.0,0.45134678846480364,False
fitness at iteration,1,,,,,-182.9768779198487
0.7927887172056608,0.7288409381435782,0.819696072788206,2,155.88477090093377,0,-186.96591360074783,0.016,0.013432681991306105,0.19705067507221957,0.16429304544304071,33.30489863869207,39.0,0.19938536984838903,False
0.5439522685078166,0.861185419504465,1.2914335059101583,2,228.94562748138173,0,-583.0593459174463,0.016,0.016228501115507513,0.4257625175125482,0.1681104844182362,32.756394322562784,39.0,1.5467153591516467,False
0.777714184149453,0.6454937543832358,1.3496886008611686,2,181.1302797417632,0,-376.4471998449221,0.016,0.013317495042620963,0.4822662150365899,0.23204586054980364,24.687864357754783,39.0,1.078322853482154,False
0.7615816675755949,0.9326570512056014,1.1903570486304882,2,164.66024355810322,0,-227.90524697250189,0.016,0.013668968718101254,0.3093043087554464,0.22347060232179553,25.624767701281254,39.0,0.3840939503534839,False
0.770936039630831,0.9518295636216927,1.3437499304828135,2,160.29866713896254,0,-244.05264316433792,0.016,0.013210952831685392,0.37717747958369247,0.24773772768109892,23.129637567310862,39.0,0.5224870394759381,False
0.7742017156991261,1.016537035315785,0.8753013004076885,2,157.49649781016606,0,-157.49649781016606,0.016,0.01367929940290516,0.16718673366384404,0.17592362258821967,31.57520371891083,39.0,0,True
0.7999030396668905,0.8705423297272729,1.3492855966959172,2,162.0228203258719,0,-253.97119393625476,0.016,0.013023450671954729,0.3944454033709787,0.2516393915712463,22.77311176934037,39.0,0.5675026112090242,False
0.694409179727058,0.891090720726154,1.338172424947259,2,181.34759421427074,0,-331.4336007743653,0.016,0.014055744762883996,0.4079663978145454,0.22322336839437376,25.65767838168631,39.0,0.8276150958074514,False
0.7418470675808762,1.0191585829726058,1.1442412547953191,2,162.22596818831298,0,-207.4831172194399,0.016,0.013849332613335165,0.2747281847524529,0.21480323969177695,26.573151538298923,39.0,0.27897598354039166,False
0.7489294240337958,1.0430083405335941,1.1149157463095196,2,159.43789130148178,0,-192.44714278066724,0.016,0.013793954740293034,0.2568072132124669,0.21275868248286078,26.79804345224518,39.0,0.20703517344423558,False
fitness at iteration,2,,,,,-157.49649781016606
0.7981511128784932,0.9947213028102975,1.0642344393460856,2,154.4012905418437,0,-170.24791183257076,0.016,0.013432245610626609,0.23702299306696817,0.21496096852935917,26.552186451858024,39.0,0.10263269973402538,False
0.7705341592446682,0.9217017584737875,1.0382757575231467,2,162.3011938105646,0,-196.94799341354087,0.016,0.013746004432929563,0.24470978014069256,0.20166079768358042,28.089067058161255,39.0,0.21347224126653974,False
0.7796101605375079,0.8082889400468891,1.0590879102938908,2,165.45561570359462,0,-226.03118428411608,0.016,0.013685307146720135,0.2776838760435053,0.20326556632994414,27.895612737716498,39.0,0.36611370561782264,False
0.7999071746675817,0.48610404208839175,0.8266334396092032,2,148.19832973446245,0,-259.71248235954744,0.016,0.013120996729809114,0.28217284782075447,0.1610147666509152,33.80514732171012,39.0,0.7524656507593096,False
0.7805799711275138,1.0221587620194381,1.0327619336207994,2,155.72063268578543,0,-168.24883260330438,0.016,0.013591774756941396,0.22268630117486027,0.2061045605657626,27.55655518123408,39.0,0.08045305044963753,False
0.6532990036538167,0.9043756633746342,1.0458842375668902,2,187.56487839421692,0,-293.59932293502465,0.016,0.015019330086245248,0.2700356175844727,0.17251128942673982,32.10951585902746,39.0,0.565321426103817,False
0.7552914268355135,1.0481071559424409,1.0447542686113254,2,158.40192156693226,0,-177.13088076489458,0.016,0.013798984178936527,0.22676084044071484,0.20278425030594993,27.95502808351438,39.0,0.1182369444303013,False
0.7034083813883615,1.0467996398130675,1.2936567075682435,2,165.1305549185036,0,-251.17725404312026,0.016,0.013889799163142156,0.3459605428201369,0.2274435901189863,25.18723140616418,39.0,0.5210828436147569,False
0.7985295411029008,0.9476722403995202,0.8720765594508166,2,155.29418159048444,0,-155.29418159048444,0.016,0.013477125381427988,0.17366195653525687,0.179372807436474,31.056075978115302,39.0,0,True
0.7267109788692578,0.8027670116483014,0.8875605623201508,2,170.15688546292057,0,-224.74439161847545,0.016,0.01416935206970327,0.21513806467106494,0.16288381109457437,33.521679624211586,39.0,0.32080691890338,False
fitness at iteration,3,,,,,-155.29418159048444
0.7326484635193327,0.9218530672496322,1.399490694621389,2,169.09126474153393,0,-295.0640962107253,0.016,0.013424056463754821,0.4243041577034922,0.24315437758288286,23.56764197563062,39.0,0.744999049251588,False
0.7977465450171051,1.0049438127944874,1.0866276651685927,2,153.8992782597749,0,-171.48726131752105,0.016,0.01340806087480595,0.24413198870816452,0.21909345670138874,26.11311625492532,39.0,0.11428242716030446,False
