D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.7983027125736444,0.6066385062561277,0.5246437160616685,4,,,-84.0687222819037,
history
""
