D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.8,0.6903129960873257,0.7467343214092863,5,,,-81.87646615995327,
history
-87.05614791461464,-84.03112957136213,-84.03112957136213,-83.49255723038995,-82.99877149339908,-82.99877149339908,-82.99877149339908,-82.99877149339908,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327,-81.87646615995327
