D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.7999995159172761,0.6306557761976446,0.6668565523178627,5,,,-81.40571951864078,
history
-83.50668102030333,-82.78582566124808,-82.78582566124808,-82.57207495891099,-82.03374144765786,-82.03374144765786,-82.03374144765786,-81.97191553579377,-81.68991892910516,-81.63736619512572,-81.50885253056471,-81.50885253056471,-81.50885253056471,-81.50885253056471,-81.46014759397276,-81.45615379941016,-81.45615379941016,-81.43547453204043,-81.43547453204043,-81.42566071604216,-81.41761581136956,-81.41761581136956,-81.41761581136956,-81.41761581136956,-81.41761581136956,-81.40571951864078,-81.40571951864078,-81.40571951864078,-81.40571951864078,-81.40571951864078
