D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.8,0.6381016562171912,0.6612263811949385,5,,,-81.45140553686124,
history
-107.415779,-107.415779,-101.80605,-101.80605,-98.879534,-98.879534,-84.579882,-82.801581,-82.801581,-82.801581,-82.642319,-82.642319,-82.642319,-82.642319,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272,-81.901272
