D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999994265059766,0.7926109962755282,0.6679963232301348,5,,,-135.59704676433
history
-196.87200535732714,-171.58329377391388,-140.32702121243025,-139.09152246683837,-139.09152246683837,-136.66690960883423,-136.62274460247647,-136.62274460247647,-136.01145131023418,-136.01145131023418,-136.01145131023418,-136.01145131023418,-135.78828706135505,-135.78828706135505,-135.78828706135505,-135.767607762498,-135.638261541419,-135.59704676433,-135.59704676433,-135.59704676433
