D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.8,0.6364797179965305,0.665534138287417,5,,,-81.4277404710079,
history
-95.971562,-95.971562,-95.971562,-95.971562,-88.695,-88.695,-84.012572,-84.012572,-84.012572,-84.012572,-84.012572,-84.012572,-84.012572,-84.012572,-84.012572,-84.012572,-84.012572,-83.241462,-83.241462,-83.241462,-83.241462,-83.241462,-83.225392,-83.225392,-83.225392,-83.225392,-83.225392,-83.225392,-82.519792,-82.519792
