D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7697069222111118,0.7464457773346229,1.114501362647298,6,186.70613459849193,0,-330.7832350669648,0.011,0.010561814457005679,0.3561809071535468,0.20104150798017426,28.12177337638197,39.0,0.7716784495501875,False
0.6051355624664536,0.7512537248141238,1.28838191399152,6,249.23778114819248,0,-693.3731709820577,0.011,0.011767427259050616,0.46308449678001584,0.17045479859939056,32.383830313117784,39.0,1.7819745778020304,False
0.7640853932308259,0.9441306311469444,1.2919764437416486,6,200.83841187996939,0,-323.41537811824895,0.011,0.010516431765778409,0.357735808216405,0.22215112964885345,25.729810741222007,39.0,0.6103263070589177,False
0.7012110923242754,0.7005583016807257,1.3297797860606322,6,221.07429524088045,0,-539.3656006885444,0.011,0.010864059835600556,0.49201794932657966,0.20166751690204154,28.05053794125838,39.0,1.439748140329281,False
0.6052155437256441,0.68874371089432,1.3277457043714513,6,254.06518587779783,0,-778.9831697449198,0.011,0.011692957219875268,0.5159119362012912,0.17158097256446478,32.2245018563975,39.0,2.066076003500932,False
fitness at iteration,0,,,,,-323.41537811824895
0.7942939797886738,0.9742514629957494,1.1458977618193333,6,184.88221214675016,0,-248.5016888397668,0.011,0.010442052717269439,0.2881522075996113,0.21438171235261422,26.5703423333063,39.0,0.3441081538039945,False
0.771992747593211,0.8653616766034691,1.2771476957185695,6,197.7473079296259,0,-337.8497851916336,0.011,0.010463431886441084,0.3786039564323139,0.22160118620033817,25.793306601732738,39.0,0.7084924630775111,False
0.7031052533097499,0.8451768680240102,1.1434884130756828,6,204.92764545452175,0,-373.0936291657998,0.011,0.011057431802092873,0.3416578923687226,0.18819796702096203,29.783982033450172,39.0,0.8206115057745982,False
0.7705427231062402,0.8512075991359899,1.2824940979511743,6,198.47641674257943,0,-346.4312799837483,0.011,0.010464500617253064,0.3865736711710333,0.22147468053303446,25.808235252311146,39.0,0.7454531156367249,False
0.7299058657882198,0.8281647947963651,1.1674914858052754,6,199.68370423456432,0,-356.9962797360284,0.011,0.01083633403457857,0.35372558427391954,0.19785426056142574,28.521927215189084,39.0,0.7878087804134096,False
fitness at iteration,1,,,,,-248.5016888397668
0.7998503264993018,0.9679051652728555,1.1676750075199913,6,184.90060161454326,0,-251.47371459131605,0.011,0.010392258871301189,0.29715301829382335,0.21848713669099573,26.13051689900216,39.0,0.3600481144758834,False
0.7993313380120706,0.987196961266581,1.2821447626632767,6,192.2932754198156,0,-278.5468159154968,0.011,0.010304095696727968,0.3340763394432117,0.23062777917837013,24.787987021719324,39.0,0.44855203754458944,False
0.6428044443102084,0.6237719687429738,1.177737741152761,6,224.87688228644623,0,-636.5010763708242,0.011,0.01146450868701413,0.4720122301721584,0.16918453705014774,32.561153525901396,39.0,1.8304424621115774,False
