D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.5745950279516743,0.9311797835371699,0.6871522347204044,3,192.90698005458324,0,-350.2930245804906,0.01475,0.014015562694984657,0.13885274329161398,0.08793390380449363,48.235467230161504,39.0,0.8158649546085623,False
0.5689938008561883,0.8855741312924729,0.679249935584676,3,193.76077676699487,0,-379.27778700064005,0.01475,0.014057788370944273,0.14371613917056783,0.08456964538253949,49.064801073615996,39.0,0.9574538940702993,False
0.6721980998662573,1.0192868287107486,0.5735535811214982,3,180.9495649985147,0,-232.59791531250005,0.01475,0.012871608705964,0.08588696227090085,0.08393240224316634,49.223546727178935,39.0,0.2854295356521543,False
0.6011139437421709,0.9529502264527531,0.5624410566249267,3,194.46567526216717,0,-356.33232297567366,0.01475,0.013539322557468005,0.09408888403569383,0.06557795492299785,54.506487211989686,39.0,0.8323661617675584,False
0.6050792421246523,1.05,0.5,3,217.36475763062532,0,-411.5113164612547,0.01475,0.013592106235853529,0.06642740809561963,0.04994020669809536,60.958732061661934,39.0,0.8931832416023424,False
0.6519966110420146,1.05,0.5,3,206.66038605115628,0,-326.7078833995547,0.01475,0.013127043702288446,0.06439787613810231,0.05797279283951883,57.33247078621307,39.0,0.5808926405406121,False
0.5732026691911829,1.0246823190790493,0.5252712384220399,3,214.70053909858535,0,-447.9241866410185,0.01475,0.013900061913828072,0.07709991805847319,0.050415585092048215,60.72248436339088,39.0,1.0862741589826301,False
0.6730394136381055,0.9757719461404337,0.5,3,193.53813747865388,0,-292.43429701263364,0.01475,0.01283987441633426,0.07039458666166384,0.06402207458648419,55.04672087887994,39.0,0.5109905511252915,False
0.5655292990096621,0.9224947516432391,0.6050991794576291,3,198.33223995651292,0,-411.3452188446142,0.01475,0.013993281755751812,0.11341593842952996,0.06712131346451107,53.987903644824684,39.0,1.0740209404926164,False
0.7695013618936105,0.911909283766879,0.6373981720413125,3,153.1959834277462,0,-157.48285602775817,0.01475,0.012030364749671034,0.11090251722528434,0.1248152161388827,40.091334300414736,39.0,0.027982930779865037,False
0.5189474825967317,0.9256227690405688,0.6705463413156737,3,210.7027900164797,0,-508.3034689601265,0.01475,0.01473973186445366,0.13837488758038802,0.06798653482403538,53.70656512356252,39.0,1.4124192608952666,False
0.6367018595376599,1.05,0.6924893728899418,3,178.7191449952558,0,-225.75995446015523,0.01475,0.013332982432960517,0.11972962847173219,0.10556664365051481,44.03292071946193,39.0,0.26321080187658774,False
0.6530707393260217,1.05,0.6983508844848626,3,174.85127784058844,0,-206.39009528302824,0.01475,0.013168968903405043,0.1203367498703155,0.11115523796570823,42.81319774604688,39.0,0.18037510409957463,False
0.5903698542817998,1.05,0.5985119752522325,3,197.5822526657875,0,-337.11324970162735,0.01475,0.013750187659154681,0.09442123826232664,0.07012062260802679,53.02586161569096,39.0,0.7061919537472732,False
0.5,0.973541007547915,0.5495952594260295,3,228.9713706419041,0,-661.2652780272117,0.01475,0.014833187354399044,0.09356714418634708,0.042341988835197776,65.2305606650461,39.0,1.8879823541842984,False
0.5,0.9391038062977585,0.7013177311922961,3,217.53571752094786,0,-560.5834238081961,0.01475,0.015088551852172357,0.14874350681420442,0.06824450412803208,53.62369933673254,39.0,1.5769718655706,False
0.5,0.9154878938439124,0.7092649312520681,3,217.31788888738728,0,-569.1264713195894,0.01475,0.015097985927925793,0.15541545520878272,0.06962596372848921,53.18311811207102,39.0,1.618866188298503,False
0.5704296879484543,0.9378178355112241,0.8330776579637488,3,195.72972651243126,0,-340.4181019407563,0.01475,0.014271354082434328,0.19104671736964338,0.11494954125187282,42.0115919012691,39.0,0.739225349191583,False
0.5,1.05,0.7018986494351935,3,218.22500885811831,0,-512.1478711922673,0.01475,0.015101906025831115,0.13317690124853468,0.0683220367034347,53.59868390757081,39.0,1.3468798277160186,False
