D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999956251453766,0.8064286040495605,0.6787487265558809,6,,,-135.56972880297295
history
-137.10232114588175,-137.10232114588175,-137.10232114588175,-137.10232114588175,-137.10232114588175,-137.02019841880025,-137.02019841880025,-137.02019841880025,-136.18781372537887,-136.13656102657,-136.13656102657,-135.68778156830314,-135.68778156830314,-135.68778156830314,-135.68778156830314,-135.68778156830314,-135.67130110502458,-135.67130110502458,-135.64884468917558,-135.63307265724413,-135.62441255808463,-135.59109680690972,-135.59109680690972,-135.58833114032066,-135.58833114032066,-135.58833114032066,-135.58833114032066,-135.58833114032066,-135.58577685312886,-135.58577685312886,-135.58474637998324,-135.58262536067699,-135.57698126017198,-135.57698126017198,-135.57407917543588,-135.57381829340167,-135.57197256536065,-135.56972880297295,-135.56972880297295,-135.56972880297295
