D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.662699,0.525338,0.801267,3.0,131.177502,1043.388237,131.177502,0.01475,0.012447,0.284312,0.146558,36.204341,39.0,0.9399282195444808,0.0
0.502694,0.775311,1.182536,6.0,179.694564,1306.312693,179.694564,0.011,0.01208,0.41672,0.157645,34.383481,39.0,1.732811629953208,0.0
0.540569,0.618588,0.668109,3.0,153.948939,1704.738955,153.948939,0.01475,0.013682,0.200454,0.087967,48.251184,39.0,1.5159507376245114,0.0
0.634810,0.985321,0.573538,2.0,158.553347,1468.417208,158.553347,0.016,0.014296,0.086483,0.08567,48.808101,39.0,0.2609796723473796,0.0
0.729506,0.770618,0.792019,3.0,123.719686,862.975814,123.719686,0.01475,0.011987,0.190986,0.166856,32.962932,39.0,0.14461571654600364,0.0
0.622168,0.499462,1.253996,4.0,160.060616,907.727799,160.060616,0.0135,0.011893,0.574654,0.190404,29.570734,39.0,2.018077351316149,0.0
0.744230,0.521552,1.356259,5.0,137.030086,608.384014,137.030086,0.01225,0.010151,0.604744,0.242202,23.707372,39.0,1.4968579945665186,0.0
0.745471,0.985806,1.117403,7.0,121.542341,619.768176,121.542341,0.00975,0.009664,0.285886,0.237319,24.19128,39.0,0.2046485953505618,0.0
0.656794,0.661399,0.972885,2.0,150.21088,940.675621,150.21088,0.016,0.01433,0.300602,0.171181,32.349513,39.0,0.7560476922088315,0.0
0.798814,1.000526,0.800625,2.0,122.29996,733.10151,122.29996,0.016,0.012888,0.140986,0.182362,30.662577,39.0,0.0,1.0
0.698635,0.811591,0.877653,5.0,122.668383,840.431855,122.668383,0.01225,0.010766,0.232524,0.181827,30.743386,39.0,0.2788199772311044,0.0
0.664826,0.394064,1.095234,5.0,135.839359,854.895825,135.839359,0.01225,0.010874,0.59983,0.188974,29.759097,39.0,2.174140357932837,0.0
0.672456,0.517415,0.78821,7.0,123.855062,948.347811,123.855062,0.00975,0.01009,0.327524,0.163983,33.391061,39.0,1.031001328082505,0.0
0.601889,0.36626,0.953664,6.0,140.046594,1090.842205,140.046594,0.011,0.010952,0.572896,0.157653,34.377709,39.0,2.6339048416458932,0.0
0.645305,0.712182,1.0419,5.0,137.862336,885.142258,137.862336,0.01225,0.011205,0.344263,0.187876,29.907244,39.0,0.8323947710191829,0.0
0.557286,0.781624,0.753284,5.0,145.343104,1419.317747,145.343104,0.01225,0.011926,0.206268,0.11803,41.414882,39.0,0.8095096471475093,0.0
0.780696,0.368701,0.712152,4.0,107.243654,812.741062,107.243654,0.0135,0.010537,0.334879,0.165076,33.222549,39.0,1.0286352952579416,0.0
0.543663,0.860348,1.391658,7.0,177.399698,1016.327025,177.399698,0.00975,0.010919,0.478364,0.195386,28.930906,39.0,1.5553634210453966,0.0
0.782148,0.707328,1.234244,7.0,119.255821,544.610246,119.255821,0.00975,0.009313,0.43693,0.257579,22.30353,39.0,0.6962951172261713,0.0
0.792920,0.461148,0.931754,3.0,116.278298,688.280675,116.278298,0.01475,0.011413,0.369261,0.198041,28.575466,39.0,0.8645684479476473,0.0
0.715137,0.789592,0.72623,3.0,124.765011,950.948788,124.765011,0.01475,0.012039,0.163967,0.150202,35.607777,39.0,0.09164325375161449,0.0
