D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propellers number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness
0.8,1.015153,0.672963,6,172.546002,905.430368,-172.546002
history
-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-257.099541,-234.136531,-234.136531,-234.136531,-234.136531,-234.136531,-234.136531,-234.136531,-218.793577,-214.010111,-211.606565,-173.438663,-173.438663,-173.438663,-173.033651,-172.546002,-172.546002
