D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7998700735909013,0.8913311157822942,0.6694336741616729,6,,,-169.4754505815748,
history
-361.11869405722405,-296.1981163636105,-240.09450827030798,-172.1388287729122,-172.1388287729122,-170.78374323483834,-170.78374323483834,-170.78374323483834,-170.78374323483834,-170.78374323483834,-170.78374323483834,-170.78374323483834,-170.78374323483834,-170.78374323483834,-170.26352206078036,-170.26352206078036,-170.26352206078036,-170.14642333484372,-169.93329449710788,-169.85473731139695,-169.85473731139695,-169.79429746544815,-169.64934917183984,-169.48725078305367,-169.4754505815748,-169.4754505815748,-169.4754505815748,-169.4754505815748,-169.4754505815748,-169.4754505815748
