D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999999931762186,0.6297624148414078,0.6652816530258889,5,,,-81.4056880352611,
history
-83.73035460123907,-83.73035460123907,-82.55407165518706,-82.1534988175839,-81.98366244319747,-81.42434370465669,-81.42434370465669,-81.42434370465669,-81.42434370465669,-81.42434370465669,-81.42434370465669,-81.42434370465669,-81.42434370465669,-81.42434370465669,-81.42434370465669,-81.42434370465669,-81.42073519547127,-81.41498021347226,-81.41498021347226,-81.41498021347226,-81.40955532424861,-81.40888590573783,-81.40888590573783,-81.40888590573783,-81.40888590573783,-81.40888590573783,-81.40888590573783,-81.40816077349103,-81.40696385565363,-81.4056880352611
