D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.798175846611686,0.8297259225986245,0.6851530169434754,7,,,-138.16726736786973
history
-395.4114649922,-236.83533369703,-177.68357746953117,-162.32227695245206,-150.5409946386506,-150.5409946386506,-142.7012796251196,-142.7012796251196,-142.7012796251196,-139.29127877864073,-138.4233420822095,-138.4233420822095,-138.4233420822095,-138.4233420822095,-138.4233420822095,-138.4233420822095,-138.4233420822095,-138.4233420822095,-138.16726736786973,-138.16726736786973
