D, Z, AEdAO, PdD, P_B, n, etaO, etaR, t075dD, tmin075dD, tal07R, cavLim, Vtip, Vtipmax, fitness, iteration, population i
0.7243032794058016,6.0,0.7055694049330592,1.268902410107017,101.39392590419679,578.3737822959907,0.3219364832656571,0.9943555638295641,0.011,0.009583978308801252,0.4493757215796922,0.262593348741644,21.934496613856446,39.0,0.0,0,0
0.6682854349551972,3.0,0.8899455095334088,1.2128486375033978,112.1510433204209,689.9494383515989,0.28968496843163555,0.9979009649467431,0.01475,0.01202456113041031,0.34309847277484357,0.23828218426884804,24.142257828987916,39.0,0.0,0,1
0.798400076957661,6.0,0.9790020484016055,1.1693222539415664,90.25603948863358,493.846623676,0.35994581248215657,1.0006540087070288,0.011,0.009279076926501897,0.28944809933936966,0.2791467938560219,20.64482859116204,39.0,0.0,0,2
0.767940312169157,7.0,0.5824497731897218,0.8723870168033985,85.81135193879706,636.959100238001,0.3713713582457552,1.019435162456018,0.009749999999999998,0.009125520346676007,0.3192688302743254,0.22433272445113295,25.611654528449304,39.0,0.0,0,3
0.7004739718341145,4.0,0.7149875459259356,1.0796342636952505,102.63529934182738,690.6662906768047,0.3141149445087906,1.0063267740901083,0.013499999999999998,0.010924000159558264,0.33975897073799416,0.22690067036017153,25.33138202955343,39.0,0.0,0,4
0.7049726674610053,7.0,0.3044067568145592,0.7346903850808214,94.14006355166845,842.5231621106784,0.33521319432040875,1.028144474412471,0.009749999999999998,0.009494709506706028,0.48002468758076317,0.17958542066981398,31.09945301583138,39.0,0.0,0,5
0.7028614785432441,5.0,1.0445635345210578,1.2518518179958926,105.02137765896711,603.6974592338541,0.31034605907409435,0.9954340137805927,0.012249999999999999,0.010259114573428037,0.313398982246623,0.25921665261378074,22.21711751175439,39.0,0.0,0,6
0.6447534918869862,3.0,0.5531066424379607,1.244040974674102,122.83807583551423,779.2260536104591,0.26487193461378383,0.995928049620696,0.01475,0.012147881579263466,0.5069012743279222,0.21812333859503347,26.306059013645736,39.0,0.0,0,7
0.5594751164126575,6.0,0.5386286484813944,1.1449501073900332,122.50551132122787,1022.3813615569571,0.2634623975055728,1.0021955469764134,0.011,0.010881255678437752,0.5242174268444099,0.18784410857988415,29.949689286168415,39.0,0.0,0,8
0.655612559601588,6.0,0.9173333908495458,0.5430948690826181,100.2506752068043,1199.0550179920488,0.31082550244020773,1.0402628907993574,0.011,0.009958776441453192,0.10125621570757005,0.1194349098890358,41.160912869825005,39.0,0.0,0,9
0.5345827861806067,6.0,0.9347646539491561,1.0650319178870524,125.1345348447339,1110.1683400200322,0.2565041718429135,1.0072503724624768,0.011,0.011306374304463171,0.3014256104730297,0.17980808234255136,31.074376998496007,39.0,0.0,0,10
0.5657316273930639,2.0,0.7297129560804196,1.1052246265683037,135.5705371094311,1034.7537486554513,0.2375076112088884,1.0047081836383878,0.016,0.014832504827513911,0.3573316173069099,0.18276322371097356,30.651101729627012,39.0,0.0,0,11
0.5807589075824504,7.0,0.3555494673925237,1.2613379883532918,124.14989197183108,935.9715269618919,0.26202136598771647,0.9948340135054873,0.009749999999999998,0.01013288021398698,0.8412456316306837,0.19932639232976943,28.461457692667523,39.0,0.0,0,12
0.746978717320529,7.0,0.5604819532443537,0.8372986529184121,87.55428087656684,688.2192329615499,0.36303180453298917,1.0216545014717433,0.009749999999999998,0.009237403206899511,0.31571452867647276,0.2124129893629194,26.917433931877447,39.0,0.0,0,13
0.5779371374436946,2.0,0.8349183488942047,0.6167668698762868,123.45817676000038,1494.7356982238243,0.25309012036419165,1.0356031367491578,0.016,0.014258783682748995,0.12163015513047236,0.10065198775696746,45.2317750805258,39.0,0.0,0,14
0.6123562665535365,6.0,0.5692731299268063,1.1516844997691338,112.88757852176153,852.0989250790418,0.28634693412487205,1.0017695966584352,0.011,0.010422869727513655,0.4948703809578685,0.2089052247065527,27.320761891888246,39.0,0.0,0,15
0.7509599357091346,6.0,0.9273276414009444,0.785832416232638,87.66676419932513,714.7782542469951,0.36143597410226047,1.0249097409421186,0.011,0.009545423954356723,0.17109356519946806,0.20217777164260528,28.105202673770258,39.0,0.0,0,16
0.740326543436738,7.0,0.9804232653734726,0.9915843248026294,91.88842932976485,619.2872014266933,0.3492101122495953,1.0118959327250667,0.009749999999999998,0.009354077476066439,0.23970005527725122,0.2396216083234892,24.00568194323029,39.0,0.0,0,17
0.715163404385264,3.0,0.9990339602676579,0.5779459866687147,104.41464795205674,1052.4611135994955,0.29941071345604386,1.0380585576120367,0.01475,0.01149464549916979,0.08549220557417592,0.12898400501868507,39.4103202390184,39.0,0.0,0,18
0.5288046099349356,6.0,0.8919976859143484,0.935351262336559,121.47415569061225,1227.6642085605904,0.2620616223624438,1.0154526739260457,0.011,0.01135256855838365,0.261099630643388,0.16029858502393232,33.991744162800025,39.0,0.0,0,19
0.616671812750196,2.0,0.8116150278000798,1.3711062218968544,126.29355657676432,747.9617407288997,0.2595755574831315,0.987891172733857,0.016,0.013664226093278496,0.46473700166247717,0.23822526701557242,24.150832388156953,39.0,0.0,0,20
0.5621689325510464,6.0,0.6863503093848922,1.099101118466161,119.7965009525425,1011.904576617766,0.26865785549333254,1.0050954955258482,0.011,0.010935429465259869,0.4065014421181353,0.18906986302969686,29.785508837566656,39.0,0.0,0,21
0.5690168816416448,4.0,1.042593016024895,1.1430704677753187,122.73340543461212,949.5322970448798,0.2630073876194102,1.002314434182044,0.013499999999999998,0.012138987918621348,0.2925279732757749,0.20072256018950776,28.290036959483498,39.0,0.0,0,22
0.6571685709121606,3.0,0.8600270216432031,0.932143525110734,107.09352241204567,851.2884361622849,0.2980076658643712,1.015655563305579,0.01475,0.012216269113763176,0.23254678541775367,0.19280107579993802,29.29221016527475,39.0,0.0,0,23
0.5841137311889701,6.0,0.5213461555752634,0.670234255431059,105.0308656448747,1264.3755976910943,0.2985135545398374,1.0322213246128185,0.011,0.010602837201434448,0.26362417190035603,0.13304684484494486,38.669819361982796,39.0,0.0,0,24
0.6233636572357325,5.0,1.0246956748795304,0.9573272343631553,107.04008168651661,893.2748582578109,0.298409159293456,1.0140626936953634,0.012249999999999999,0.01097927757772308,0.22101460055732472,0.19388719975730623,29.1558167438761,39.0,0.0,0,25
0.5281873932461167,2.0,0.3195471336451918,0.9654075549728227,130.7947391026523,1419.5548320458474,0.24383184040144879,1.0135516134168019,0.016,0.014732038820206378,0.5537447039391801,0.12990337129734253,39.258963191365204,39.0,0.0,0,26
0.6358538102226324,6.0,0.5185248924706548,1.1502649720871831,109.0118015399921,799.6861083505778,0.29664852959719923,1.0018593817843187,0.011,0.01021645669160489,0.5288695325968692,0.21513333850327732,26.624131653225273,39.0,0.0,0,27
0.7919633382715849,6.0,0.5409267009348971,0.8194273203546945,82.87249199639572,635.8474297253008,0.38347761970948885,1.0227848632563985,0.011,0.009274624926398443,0.3005545563712368,0.21747132029887742,26.366751130160125,39.0,0.0,0,28
0.5012529257772975,6.0,0.9773091620200958,0.9004303241713317,127.53230513249632,1388.9206152847191,0.2489378516932415,1.0176614232649963,0.011,0.011679016965058143,0.2293283183585059,0.14527895542209188,36.45297409340106,39.0,0.0,0,29
0.6669240563676724,6.0,0.7055694049330592,1.0474346954836986,0.0,748.7598613761706,0.31902954625907626,1.008363396779489,0.011,0.010084624082029283,0.3547373691504778,0.21963719725236786,26.146740732287537,39.0,0.0,1,0
0.8,7.0,0.8899455095334088,0.833067794043594,84.05370875896624,603.1944430079659,0.378474835115354,1.0219221032955756,0.009749999999999998,0.009005627244908245,0.19518335366717154,0.22744899833684806,25.266549744533503,39.0,84.05370875896624,1,1
0.798400076957661,6.0,0.9790020484016055,1.1693222539415664,0.0,493.846623676,0.35994581248215657,1.0006540087070288,0.011,0.009279076926501897,0.28944809933936966,0.2791467938560219,20.64482859116204,39.0,0.0,1,2
0.767940312169157,7.0,0.6630929057550367,0.8723870168033985,0.0,634.0062054105866,0.37149104635165425,1.019435162456018,0.009749999999999998,0.009134929847231105,0.28300334145241335,0.22539649863984357,25.49292081045968,39.0,0.0,1,3
0.7004739718341145,4.0,1.05,1.2447226655535206,0.0,609.5455534556526,0.31080591594783635,0.9958849326725728,0.013499999999999998,0.0108532495622297,0.30953234188797113,0.2575744297419775,22.356138539597726,39.0,0.0,1,4
0.6297143964875792,4.0,0.5653519359560121,0.9847243132793835,0.0,908.1674374482378,0.2944143954195524,1.012329828453912,0.013499999999999998,0.01144686569079959,0.37504802956974753,0.18786368566951328,29.94388668637329,39.0,0.0,1,5
0.556290141701773,5.0,0.3,1.2518518179958926,0.0,1076.881484156009,0.24836546773284573,0.9954340137805927,0.012249999999999999,0.011140337933250375,0.8965694211191343,0.17782314167450036,31.36663250809141,39.0,0.0,1,6
0.7986335299445754,3.0,1.05,1.244040974674102,0.0,478.06161970917077,0.35293616335554095,0.995928049620696,0.01475,0.010891993012342336,0.29331657773542497,0.2875827151329425,19.990793848551146,39.0,0.0,1,7
0.6981185588761658,6.0,1.05,1.1449501073900332,0.0,639.8637317248626,0.3198437048377709,1.0021955469764134,0.011,0.009917185836151284,0.2773233126159911,0.24600205035928713,23.38919638052354,39.0,0.0,1,8
0.6230799018567797,7.0,0.3,1.4,0.0,805.9321320929412,0.2619603519267509,0.986063641268833,0.009749999999999998,0.009596770475611922,1.0514787288204246,0.21825884767539172,26.293042072306758,39.0,0.0,1,9
0.8,5.0,0.9347646539491561,1.246796940375651,0.0,479.7544960320767,0.3477225480384884,0.995753734790073,0.012249999999999999,0.009632306899519784,0.32526666433993795,0.2861873551705071,20.095909336813943,39.0,0.0,1,10
0.6708829774416738,2.0,0.7297129560804196,1.4,0.0,644.6059706900794,0.27061500924337817,0.986063641268833,0.016,0.013026580811283052,0.4974154083333,0.25426123841992726,22.64329990280515,39.0,0.0,1,11
0.5807589075824504,7.0,0.3555494673925237,1.2613379883532918,0.0,935.9715269618919,0.26202136598771647,0.9948340135054873,0.009749999999999998,0.01013288021398698,0.8412456316306837,0.19932639232976943,28.461457692667523,39.0,0.0,1,12
0.746978717320529,7.0,1.05,0.7284993563708324,90.84926743887954,754.3794531414121,0.3475324006717601,1.028536056978378,0.009749999999999998,0.009290949900937612,0.13681536763504729,0.19112272879268813,29.505073553552187,39.0,90.84926743887954,1,13
0.5779371374436946,4.0,0.3,1.4,0.0,981.3932328250021,0.2385314830941817,0.986063641268833,0.013499999999999998,0.011320409839165605,0.965557989035984,0.18972160980006156,29.697663624036576,39.0,0.0,1,14
0.6123562665535365,6.0,0.5710819560964014,1.1516844997691338,0.0,851.8697198942585,0.28634539150882604,1.0017695966584352,0.011,0.010423669737286957,0.49356366933862056,0.20896958554852693,27.313412909166235,39.0,0.0,1,15
0.7685667587454387,4.0,0.9273276414009444,0.785832416232638,88.28430772250786,707.794516266131,0.359042959241431,1.0249097409421186,0.013499999999999998,0.010386318450319187,0.15888656930393621,0.19908040762481682,28.483110371170405,39.0,88.28430772250786,1,16
0.5,3.0,0.730558468370291,0.9915843248026294,0.0,1388.8862569204764,0.22747996520496716,1.0118959327250667,0.01475,0.014080964442879462,0.31760491192141693,0.14582690504870274,36.360957178443286,39.0,0.0,1,17
0.715163404385264,3.0,0.9990339602676579,0.5779459866687147,0.0,1052.4611135994955,0.29941071345604386,1.0380585576120367,0.01475,0.01149464549916979,0.08549220557417592,0.12898400501868507,39.4103202390184,39.0,0.0,1,18
0.5288046099349356,6.0,1.05,0.935351262336559,0.0,1222.8142280779123,0.2580389784051236,1.0154526739260457,0.011,0.011408636472482803,0.22355237025809566,0.1611645705267566,33.85745720174651,39.0,0.0,1,19
0.6635135244377246,5.0,0.8116150278000798,1.3711062218968544,0.0,655.4521405949737,0.28057363630928656,0.987891172733857,0.012249999999999999,0.01038052607834721,0.44851358142398656,0.25281800101690965,22.771381955303763,39.0,0.0,1,20
0.5621689325510464,6.0,0.3,1.099101118466161,0.0,1085.2918542280656,0.26829195687290724,1.0050954955258482,0.011,0.01074588892435167,0.8100740254659748,0.1740070024106464,31.945670434159794,39.0,0.0,1,21
0.5891365094623224,2.0,1.0241312029739984,1.1430704677753187,0.0,885.581497567779,0.27149467923222975,1.002314434182044,0.016,0.014313905458487902,0.2970904513148156,0.20894265668262105,27.3176347414405,39.0,0.0,1,22
0.6571685709121606,3.0,0.8600270216432031,0.932143525110734,0.0,851.2884361622849,0.2980076658643712,1.015655563305579,0.01475,0.012216269113763176,0.23254678541775367,0.19280107579993802,29.29221016527475,39.0,0.0,1,23
0.5841137311889701,6.0,0.5213461555752634,1.3382230763834264,0.0,882.2537563848774,0.2542614154249732,0.9899710316875813,0.011,0.010476632618409075,0.6442354262798606,0.21190150513660908,26.982957796033936,39.0,0.0,1,24
0.8,7.0,1.0246956748795304,0.6096298076710057,86.96139351886866,763.004041083998,0.3608337890359742,1.0360545559336418,0.009749999999999998,0.008911546029213681,0.10091886877865715,0.17384495396323124,31.96063853505084,39.0,86.96139351886866,1,25
