D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.5,0.9015871910977069,0.6335516536596234,5,160.57235151197133,0,-353.2352698710361,0.012249999999999999,0.012456062938415531,0.14059476651281208,0.07545135084921245,51.47707209264147,39,1.1998511359205009,False
0.6241337603152091,0.9294999548349677,0.7632682152036419,5,133.48915150808827,0,-161.8622618887629,0.012249999999999999,0.01132374985185602,0.17114839549387684,0.1411475030056677,37.13435770147382,39,0.21254993428402677,False
0.6147193880737365,1.05,0.5995557443143558,5,139.80503689638707,0,-163.99330288934905,0.012249999999999999,0.011265898107118486,0.10067211249219002,0.0998146392490236,45.41252082686798,39,0.17301426708172526,False
0.5632919828300723,0.9993384301018504,0.5466736152920004,5,151.91486257576028,0,-249.53264320502734,0.012249999999999999,0.011669021628239988,0.09409836056799524,0.07238286467781214,52.36036132537662,39,0.642582160653207,False
0.5,1.0476632354552715,0.6388048156362957,5,164.45152513628713,0,-321.41934259604744,0.012249999999999999,0.012507408758655938,0.12017244600023833,0.07470620041543195,51.687157370657545,39,0.9544929262873979,False
0.6815694594994868,0.9956135064533027,0.505358260906339,5,135.62026279234007,0,-165.28022498195804,0.012249999999999999,0.01065432426920232,0.07670018560570092,0.09103624248458698,47.529245568313655,39,0.21869860431573476,False
0.6752720552486335,0.9332947420798858,0.7052475195586991,5,124.50996744494331,0,-126.72144585560915,0.012249999999999999,0.01084390815535992,0.1459504532520301,0.14340339995560916,36.73852615780524,39,0.017761456821870213,False
0.5764557926943705,1.0074394070370447,0.6871734141646982,5,143.79998335794886,0,-192.3158116071808,0.012249999999999999,0.011712670672906805,0.13617304709491246,0.11032884313111957,43.02234575859719,39,0.33738410197493324,False
0.8,1.05,0.7591879019202996,5,110.27275367414906,0,-110.27275367414906,0.012249999999999999,0.010070968500745734,0.13490279444351386,0.18433132239583003,30.384606956316496,39,0,True
0.5,1.05,0.5755939564155316,5,167.5292758192462,0,-350.52324631730517,0.012249999999999999,0.012412838307516102,0.10013376743420026,0.06107315013883887,56.14521260251551,39,1.092310401290687,False
fitness at iteration,0,,,,,-110.27275367414906
0.7392700588652924,1.0477826006594275,0.7484608400197671,5,117.4015175306079,0,-117.4015175306079,0.012249999999999999,0.010447373327483148,0.13695231788888243,0.16837348624763687,32.74207198931919,39,0,True
0.5905836676713948,0.9869142613994465,0.7633945352031414,5,140.83804358854184,0,-175.85466825626278,0.012249999999999999,0.011652072879978383,0.16401128803433845,0.13135294707975667,38.97833134936658,39,0.24863043944306668,False
0.5,1.05,0.8364188045306068,5,165.87045778696643,0,-294.7242335502345,0.012249999999999999,0.012758912891182927,0.1872130824984349,0.11341078986785559,42.36160433399572,39,0.7768337863319807,False
0.6351968284442733,1.05,0.732677531044129,5,133.14220776132734,0,-135.614205986825,0.012249999999999999,0.011229080411648296,0.1400872931534404,0.13753375875363189,37.78815620703118,39,0.018566600832765245,False
0.7391896653653419,1.05,0.7489095230365179,5,117.45092595669676,0,-117.45092595669676,0.012249999999999999,0.010448866068021178,0.13678153347413824,0.16843449550283543,32.73330709144346,39,0,True
0.662553185469771,1.05,0.6779847806717203,5,128.98969287985665,0,-128.98969287985665,0.012249999999999999,0.010948672094672918,0.12099228667595348,0.13284257194039703,38.680664396233105,39,0,True
0.5061671130222903,1.05,0.8578144906779255,5,164.68100802118525,0,-283.2026430881137,0.012249999999999999,0.012697507113158922,0.19431415900014085,0.11929508506346997,41.16869715908681,39,0.7197043331899042,False
0.7731709724261665,1.05,0.6693477385990436,5,114.31963444722767,0,-114.31963444722767,0.012249999999999999,0.010169120930574501,0.1107481919090679,0.15741745430564608,34.40792157769833,39,0,True
0.6638899230606548,1.05,0.5874391259526937,5,132.2765992921484,0,-146.78663060377878,0.012249999999999999,0.010852349906843759,0.09431107593329491,0.10911093723057014,43.27809018512599,39,0.10969462013143563,False
0.7237700100607143,1.05,0.7271931430696655,5,119.54561812940348,0,-119.54561812940348,0.012249999999999999,0.010537835402824729,0.13138994415415278,0.15964405650377084,34.05553082606675,39,0,True
fitness at iteration,1,,,,,-110.27275367414906
0.8,1.05,0.5683102696577116,5,116.6977491755055,0,-116.6977491755055,0.012249999999999999,0.009950821187764173,0.08165174561269643,0.13500225186991316,38.255934107723654,39,0,True
0.7687940300899271,1.05,0.7055428737702851,5,114.13865143738113,0,-114.13865143738113,0.012249999999999999,0.010223631070655517,0.1215123679718051,0.1653987187890518,33.175328164401996,39,0,True
0.8,1.05,0.591422263668554,5,114.89635140784196,0,-114.89635140784196,0.012249999999999999,0.009960370308838487,0.0876887357096367,0.14183256242563974,37.00632431228812,39,0,True
0.8,1.05,0.725390580793466,5,110.45043226510936,0,-110.45043226510936,0.012249999999999999,0.010048489396038267,0.1249540049225157,0.17695487931535078,31.453341846246577,39,0,True
0.8,1.05,0.7226495098300245,5,110.48002471458116,0,-110.48002471458116,0.012249999999999999,0.010046660530339306,0.12415362295692292,0.17635173071346313,31.54505885600423,39,0,True
0.7386714414007333,1.05,0.6593987171843078,5,118.69068739830601,0,-118.69068739830601,0.012249999999999999,0.010381073797813535,0.1102275406365634,0.14700369768347854,36.1271144595271,39,0,True
0.7438194055407601,1.05,0.77101597406278,5,116.88165091996208,0,-116.88165091996208,0.012249999999999999,0.010433634550455985,0.14318013576536254,0.17426226990642296,31.8657259088751,39,0,True
0.8,1.05,0.6380404196575467,5,112.4388103408516,0,-112.4388103408516,0.012249999999999999,0.009987888358413249,0.10022746737818315,0.1550856558895187,34.78739608195263,39,0,True
0.773697938812577,1.05,0.7615815597892543,5,113.2167989860734,0,-113.2167989860734,0.012249999999999999,0.01023301243038029,0.13779778137647566,0.17905114672958425,31.141052777615823,39,0,True
0.7492289798618468,1.05,0.7804176139319619,5,116.224579767559,0,-116.224579767559,0.012249999999999999,0.010403785227581688,0.14562464258892738,0.17737209486170707,31.3927349868586,39,0,True
fitness at iteration,2,,,,,-110.27275367414906
0.8,1.05,0.6961528151005218,5,110.83316857025888,0,-110.83316857025888,0.012249999999999999,0.010028133982696058,0.11651178512568655,0.17027699307720826,32.468745656810604,39,0,True
0.8,1.05,0.5498032963249637,5,118.50148331118062,0,-119.53469984371603,0.012249999999999999,0.009946122806627444,0.07691178785674088,0.12921866159945625,39.34004169098092,39,0.008719017717459438,False
0.749996803957312,1.05,0.8460933026300987,5,116.73972830755403,0,-116.73972830755403,0.012249999999999999,0.010437079376593876,0.16620605796950202,0.19031714067171362,29.575419699284396,39,0,True
0.8,1.05,0.6763570484940984,5,111.23783129568545,0,-111.23783129568545,0.012249999999999999,0.010014187180945286,0.11088804225054569,0.1651529002239943,33.21023548686851,39,0,True
0.6584356688185532,1.05,0.7434273574964877,5,129.17825511659723,0,-129.17825511659723,0.012249999999999999,0.011043819416420787,0.1416462448852095,0.1462732342880484,36.25211804407392,39,0,True
0.8,1.05,0.6113263932359388,5,113.67826004466943,0,-113.67826004466943,0.012249999999999999,0.00997105772372231,0.09298566589309931,0.1476773808001661,36.01325917870368,39,0,True
0.8,1.05,0.5899780166777917,5,115.00498971328227,0,-115.00498971328227,0.012249999999999999,0.00995980336907206,0.08730379941974399,0.14140123537772095,37.08212524412093,39,0,True
0.8,1.05,0.8231477031732672,5,110.50418372870827,0,-110.50418372870827,0.012249999999999999,0.010107749581228962,0.15426530764926755,0.1977013030832724,28.618208216598166,39,0,True
0.8,1.05,0.5901953305320271,5,114.99462377933158,0,-114.99462377933158,0.012249999999999999,0.009959975025316288,0.08735896733553923,0.14146280202216008,37.07127753311298,39,0,True
0.8,1.05,0.8026538031413805,5,110.3619054815344,0,-110.3619054815344,0.012249999999999999,0.010096940694102496,0.14798773796133644,0.19356961990398197,29.15144923069059,39,0,True
fitness at iteration,3,,,,,-110.27275367414906
0.8,1.05,0.8718230921833545,5,111.06214761945205,0,-111.06214761945205,0.012249999999999999,0.010129340761909782,0.16942819800114425,0.20728122441157681,27.45948305494032,39,0,True
0.8,1.05,0.6463450813248928,5,112.12398398722632,0,-112.12398398722632,0.012249999999999999,0.009993408055398861,0.10251263300283041,0.15728420746265293,34.42826205424907,39,0,True
0.8,1.05,0.7266002211176716,5,110.43963730046447,0,-110.43963730046447,0.012249999999999999,0.010049319543221032,0.12530655777918387,0.17721947345988312,31.413244098221995,39,0,True
0.8,1.05,0.7488424421444259,5,110.29301833143859,0,-110.29301833143859,0.012249999999999999,0.010064136948387143,0.13184168330142557,0.1820961602034415,30.700072680037014,39,0,True
0.8,1.05,0.5972697205120431,5,114.51660689141333,0,-114.51660689141333,0.012249999999999999,0.009963412836410312,0.08923237884594193,0.14355112608688927,36.70771331994743,39,0,True
0.8,1.05,0.7044400947219627,5,110.70412865051699,0,-110.70412865051699,0.012249999999999999,0.01003401186229533,0.1188862071299142,0.17228778175586634,32.172001599017655,39,0,True
0.8,1.05,0.6507369364667555,5,111.96872549107218,0,-111.96872549107218,0.012249999999999999,0.009996351339921843,0.10372789782136484,0.15844158128997582,34.2422064421283,39,0,True
0.8,1.05,0.7289522574758183,5,110.41823007763769,0,-110.41823007763769,0.012249999999999999,0.010050907332493548,0.1259937702460091,0.177734865495058,31.33556819702881,39,0,True
0.8,1.05,0.709928544218836,5,110.62819979483008,0,-110.62819979483008,0.012249999999999999,0.01003786543006508,0.12046668724119557,0.17351121568224617,31.979472947464142,39,0,True
0.8,1.05,0.6979654770108465,5,110.80696989470533,0,-110.80696989470533,0.012249999999999999,0.010029478863962254,0.11702771686694902,0.17074319920380696,32.403514030162206,39,0,True
fitness at iteration,4,,,,,-110.27275367414906
0.8,1.05,0.8468372430497481,5,110.74320974091688,0,-110.74320974091688,0.012249999999999999,0.010119058522125954,0.16159858979580552,0.20241577871838023,28.036618207644445,39,0,True
0.8,1.05,0.8220064960935068,5,110.49086367488161,0,-110.49086367488161,0.012249999999999999,0.010107114056761667,0.15391711024551316,0.19747626448586714,28.646857846990073,39,0,True
0.8,1.05,0.7436561347879647,5,110.31931530377014,0,-110.31931530377014,0.012249999999999999,0.010060770477959847,0.1303086613918493,0.1809568939460257,30.862422158079337,39,0,True
0.8,1.05,0.5867983576756096,5,115.23210212508442,0,-115.23210212508442,0.012249999999999999,0.009958342450841524,0.08646602092011414,0.14046228285180798,37.24873399495553,39,0,True
0.8,1.05,0.7880400220677606,5,110.29441648445818,0,-110.29441648445818,0.012249999999999999,0.01008859764174863,0.14355527203415924,0.19049245821120728,29.54958694503433,39,0,True
0.8,1.05,0.8207483485722157,5,110.48596141171832,0,-110.48596141171832,0.012249999999999999,0.010106557345403172,0.15352578048590432,0.19722243824512348,28.679273223946716,39,0,True
0.8,1.05,0.8650966532190907,5,110.97337179194913,0,-110.97337179194913,0.012249999999999999,0.0101267957934923,0.1673080302309592,0.2059740146608107,27.611622625512908,39,0,True
0.8,1.05,0.7771086096763876,5,110.2663097362807,0,-110.2663097362807,0.012249999999999999,0.010082064102065193,0.14026256211063237,0.18818207723643188,29.85791316356931,39,0,True
0.8,1.05,0.6450185002637496,5,112.16679427052112,0,-112.16679427052112,0.012249999999999999,0.009992439180661962,0.10214944312448834,0.15693815195199473,34.48447364678056,39,0,True
0.8,1.05,0.6948813337401729,5,110.85721124980283,0,-110.85721124980283,0.012249999999999999,0.01002726672508974,0.11614716364823013,0.16994694414740016,32.515160182161274,39,0,True
fitness at iteration,5,,,,,-110.2663097362807
0.8,1.05,0.6765461809946922,5,111.23161605446919,0,-111.23161605446919,0.012249999999999999,0.010014294286161518,0.11094240802454924,0.16520321293194065,33.202777261284744,39,0,True
0.8,1.05,0.6712568840320364,5,111.36570565775601,0,-111.36570565775601,0.012249999999999999,0.010010635084012275,0.10945058983913504,0.16382349291173148,33.409106662012306,39,0,True
0.8,1.05,0.6651741500333122,5,111.52289256765411,0,-111.52289256765411,0.012249999999999999,0.010006299219401557,0.1077475614670193,0.16223792412818455,33.649897583254614,39,0,True
0.8,1.05,0.6115057637054828,5,113.68251619329384,0,-113.68251619329384,0.012249999999999999,0.009971365849031827,0.09302707374308561,0.1477217423705175,36.00595040345126,39,0,True
0.8,1.05,0.8618626625911778,5,110.93322521428186,0,-110.93322521428186,0.012249999999999999,0.010125541147150122,0.16629036361140467,0.20534481283736286,27.68573390624063,39,0,True
0.8,1.05,0.6712833840973257,5,111.36257340438492,0,-111.36257340438492,0.012249999999999999,0.010010616882512853,0.10945944309856062,0.16383183059149942,33.40784845741539,39,0,True
0.8,1.05,0.66094043840569,5,111.64297257572117,0,-111.64297257572117,0.012249999999999999,0.010003331814735828,0.10656535628881994,0.1611310226506083,33.82052690113093,39,0,True
0.8,1.05,0.8646478835386693,5,110.96867059864563,0,-110.96867059864563,0.012249999999999999,0.010126637798769307,0.16716590639487958,0.20588612625819255,27.621939906269766,39,0,True
0.8,1.05,0.6335237924404891,5,112.61675512222065,0,-112.61675512222065,0.012249999999999999,0.009984837625317008,0.09899459023062013,0.15388849738587473,34.98633800393603,39,0,True
0.8,1.05,0.6956416670814597,5,110.84727252978887,0,-110.84727252978887,0.012249999999999999,0.010027853390976841,0.11636242321459914,0.17014153481591227,32.48777147371263,39,0,True
fitness at iteration,6,,,,,-110.2663097362807
0.8,1.05,0.8769017288586436,5,111.14100018056364,0,-111.14100018056364,0.012249999999999999,0.01013131405095875,0.17102569988049754,0.20825894139684928,27.346895619022213,39,0,True
0.8,1.05,0.8600297452273349,5,110.90102648480413,0,-110.90102648480413,0.012249999999999999,0.010124664423432688,0.16572283484533865,0.2049943028152208,27.72727159346913,39,0,True
0.8,1.05,0.7443314963696466,5,110.31336795346735,0,-110.31336795346735,0.012249999999999999,0.010061177443894858,0.13050952601566357,0.1811064772399398,30.840962350577957,39,0,True
0.8,1.05,0.767484081440218,5,110.25457480257724,0,-110.25457480257724,0.012249999999999999,0.010076056759281983,0.13738290300459824,0.18612468732810575,30.136864280266778,39,0,True
0.8,1.05,0.8833873668553447,5,111.23427686325836,0,-111.23427686325836,0.012249999999999999,0.010133557613940324,0.17308111620665304,0.20950421168483768,27.204324095002352,39,0,True
0.8,1.05,0.8751604051950853,5,111.1190503635523,0,-111.1190503635523,0.012249999999999999,0.010130728290857722,0.1704727975825332,0.20792254732074433,27.385731047476046,39,0,True
0.8,1.05,0.881958555449711,5,111.22063835200565,0,-111.22063835200565,0.012249999999999999,0.010133185180932295,0.17262128334013827,0.20922555250990263,27.236063865208415,39,0,True
0.8,1.05,0.912115851956143,5,111.73361670349922,0,-111.73361670349922,0.012249999999999999,0.010142644120229624,0.18222319112682148,0.2148982279505926,26.601451407617258,39,0,True
0.8,1.05,0.8398027590414232,5,110.65764806055115,0,-110.65764806055115,0.012249999999999999,0.010115735007672544,0.15941819413739694,0.20102078864312364,28.205099999678133,39,0,True
0.8,1.05,0.8439808915874796,5,110.7124243569619,0,-110.7124243569619,0.012249999999999999,0.010117796254492236,0.16070845896395702,0.20184652193190852,28.10501536894062,39,0,True
fitness at iteration,7,,,,,-110.25457480257724
0.8,1.05,0.8326806552780647,5,110.59527372754803,0,-110.59527372754803,0.012249999999999999,0.01011252097468186,0.15720327217494995,0.1995968916372007,28.380158047473646,39,0,True
0.8,1.05,1.0018548306884532,5,113.72039069985897,0,-113.72039069985897,0.012249999999999999,0.010155054713991534,0.21150386576769223,0.229950521951368,24.954388435066576,39,0,True
0.8,1.05,0.908993967061939,5,111.67039844011326,0,-111.67039844011326,0.012249999999999999,0.010141690450102082,0.18122914022962694,0.21431859353784388,26.664620659186465,39,0,True
0.8,1.05,0.9136781624557876,5,111.75939848822628,0,-111.75939848822628,0.012249999999999999,0.010143016037182397,0.18272693706348614,0.2151921908719839,26.569580977320857,39,0,True
0.8,1.05,0.8090425368720172,5,110.39742580703368,0,-110.39742580703368,0.012249999999999999,0.010100376749630916,0.14993948647517927,0.19489249157329264,28.981919762477386,39,0,True
0.8,1.05,0.8272502190506453,5,110.54370410972015,0,-110.54370410972015,0.012249999999999999,0.010109857440870649,0.1555265320260427,0.1985160754764119,28.51517567552442,39,0,True
0.8,1.05,0.8897376450709299,5,111.33635835044706,0,-111.33635835044706,0.012249999999999999,0.010135743781870836,0.17509347562981592,0.21071350519494036,27.06736032983954,39,0,True
0.8,1.05,0.8742202477335554,5,111.09724852641966,0,-111.09724852641966,0.012249999999999999,0.010130253527494566,0.1701833505588194,0.2077454729833041,27.406036829271038,39,0,True
0.8,1.05,0.8108637917546964,5,110.40335616140624,0,-110.40335616140624,0.012249999999999999,0.01010125797316467,0.15050122449302147,0.1952588763017578,28.933709517267555,39,0,True
0.8,1.05,1.0069386436644743,5,113.86112744510649,0,-113.86112744510649,0.012249999999999999,0.010155176510523457,0.21318224965601687,0.23073036957163875,24.871130178869645,39,0,True
fitness at iteration,8,,,,,-110.25457480257724
0.8,1.05,0.8455902077102201,5,110.72256122844419,0,-110.72256122844419,0.012249999999999999,0.010118400843294777,0.1612157635076137,0.20217165542909166,28.06589047014495,39,0,True
0.8,1.05,0.8788701985253764,5,111.16528202882037,0,-111.16528202882037,0.012249999999999999,0.0101319522637207,0.17165207593525098,0.2086392990475156,27.303127118800887,39,0,True
0.8,1.05,0.8362157406143821,5,110.63066854148482,0,-110.63066854148482,0.012249999999999999,0.010114212648330434,0.1582973630305564,0.20030048705291983,28.29326061588621,39,0,True
