D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.770254,5,1.016664,0.561259,0.000000,0.000000,0.000000,0.000000,1,16
0.737719,7,0.762404,0.678984,0.000000,0.000000,0.000000,0.000000,1,17
0.800000,4,1.050000,1.212133,0.000000,0.000000,0.000000,0.000000,1,18
0.736888,7,0.917761,0.974680,0.000000,0.000000,0.000000,0.000000,1,19
0.742703,6,1.050000,1.091490,0.000000,0.000000,0.000000,0.000000,1,20
0.718928,3,0.927393,0.794020,126.115806,879.107682,0.322315,1.024392,1,21
0.744611,5,0.914884,0.592677,116.889891,988.135284,0.343645,1.037127,1,22
0.800000,6,1.050000,0.968850,112.484334,602.110816,0.365915,1.013334,1,23
0.783450,6,0.982024,0.845429,111.502638,685.810878,0.366197,1.021140,1,24
0.800000,5,0.854530,0.699949,107.600826,764.777062,0.376210,1.030342,1,25
0.800000,4,1.002886,0.695197,112.470645,788.203127,0.359805,1.030642,1,26
0.751279,6,1.008878,0.518003,0.000000,0.000000,0.000000,0.000000,1,27
0.708278,7,1.046562,0.594186,0.000000,0.000000,0.000000,0.000000,1,28
0.766609,2,0.633802,0.918847,0.000000,0.000000,0.000000,0.000000,1,29
0.755773,4,0.747848,0.500000,0.000000,0.000000,0.000000,0.000000,1,30
best fit at iteration 1,112.396810
0.784018,5,1.050000,0.911195,113.585360,659.239084,0.360947,1.016981,2,1
0.756988,3,1.050000,0.666801,124.541116,921.033468,0.324095,1.032438,2,2
0.780899,6,1.037992,0.651937,112.939225,836.946808,0.357227,1.033379,2,3
0.780445,7,0.799155,0.603919,112.063430,859.180501,0.358954,1.036416,2,4
0.737930,7,0.995181,0.500000,0.000000,0.000000,0.000000,0.000000,2,5
0.790941,2,0.919559,0.745165,124.027181,792.604882,0.327248,1.027482,2,6
0.743261,4,0.931860,0.880007,0.000000,0.000000,0.000000,0.000000,2,7
0.800000,2,0.819819,0.664382,122.359108,851.457125,0.330112,1.032591,2,8
0.800000,7,0.885451,0.927444,0.000000,0.000000,0.000000,0.000000,2,9
0.777677,7,0.985698,0.921845,113.919291,646.504286,0.360081,1.016307,2,10
0.768885,6,1.050000,0.730514,113.707447,789.782269,0.356446,1.028409,2,11
0.738622,4,0.944455,0.603618,0.000000,0.000000,0.000000,0.000000,2,12
0.725164,3,0.800277,0.862071,0.000000,0.000000,0.000000,0.000000,2,13
0.764859,4,0.937450,0.980580,0.000000,0.000000,0.000000,0.000000,2,14
0.793771,5,0.844510,0.593855,109.872639,873.672368,0.365995,1.037052,2,15
0.770254,7,0.817734,0.500000,0.000000,0.000000,0.000000,0.000000,2,16
0.773656,4,0.968542,0.500000,0.000000,0.000000,0.000000,0.000000,2,17
0.783451,4,0.781491,0.836049,0.000000,0.000000,0.000000,0.000000,2,18
0.736888,2,1.006285,0.793832,130.140253,852.364654,0.312452,1.024404,2,19
0.740722,5,0.977174,0.581801,0.000000,0.000000,0.000000,0.000000,2,20
0.784582,4,0.842381,0.794020,112.320787,738.019983,0.362372,1.024392,2,21
0.744611,6,0.834212,0.592677,114.703676,963.441368,0.350193,1.037127,2,22
0.800000,4,1.050000,0.968850,114.217826,615.694895,0.360349,1.013334,2,23
0.783450,5,0.679426,0.845429,0.000000,0.000000,0.000000,0.000000,2,24
0.800000,7,0.854530,0.936025,0.000000,0.000000,0.000000,0.000000,2,25
0.767331,6,0.886740,0.624310,112.105968,882.122184,0.359190,1.035126,2,26
0.730318,6,0.954902,0.801967,117.186977,808.623885,0.347115,1.023889,2,27
0.777677,3,1.046562,0.786289,118.591958,767.045560,0.343001,1.024881,2,28
0.778642,2,0.921714,0.918847,125.605585,692.383747,0.326522,1.016497,2,29
0.757989,5,0.748127,0.541613,0.000000,0.000000,0.000000,0.000000,2,30
best fit at iteration 2,112.396810
0.784018,4,1.050000,0.618713,118.580215,901.160168,0.339588,1.035480,3,1
0.740832,5,0.902530,0.929033,0.000000,0.000000,0.000000,0.000000,3,2
0.780899,6,0.981375,0.651937,111.732059,833.211301,0.361097,1.033379,3,3
0.780445,6,0.896409,0.603919,111.358422,877.589771,0.361247,1.036416,3,4
0.732170,7,1.050000,0.709883,0.000000,0.000000,0.000000,0.000000,3,5
0.790941,4,0.845248,0.653685,111.212250,836.667752,0.362905,1.033268,3,6
0.757453,6,0.931860,0.880007,0.000000,0.000000,0.000000,0.000000,3,7
0.756472,2,0.800788,0.813575,0.000000,0.000000,0.000000,0.000000,3,8
0.766723,7,1.050000,0.619735,116.573550,887.285810,0.345313,1.035415,3,9
0.771497,5,0.985698,0.921845,114.907528,674.064047,0.356948,1.016307,3,10
0.734154,6,0.901538,0.584543,117.259306,1004.518595,0.342353,1.037641,3,11
0.789096,6,0.979276,0.603618,112.043219,867.399429,0.359093,1.036435,3,12
0.786618,3,1.015028,0.872819,117.594589,693.592656,0.347835,1.019408,3,13
0.764859,7,0.920424,0.822509,113.605403,719.563700,0.358772,1.022590,3,14
0.751389,5,0.844510,0.805692,0.000000,0.000000,0.000000,0.000000,3,15
0.717415,5,0.942394,0.690360,118.695574,944.776153,0.340278,1.030948,3,16
0.786622,4,0.968542,0.948813,115.690851,646.321756,0.355231,1.014601,3,17
0.783451,2,1.034956,0.986335,121.993619,641.318911,0.337642,1.012228,3,18
0.736888,2,1.006285,0.793832,130.140253,852.364654,0.312452,1.024404,3,19
0.800000,4,0.929463,0.581801,115.244173,902.204304,0.348750,1.037815,3,20
0.747050,7,0.842381,0.794020,0.000000,0.000000,0.000000,0.000000,3,21
0.744611,5,1.050000,0.592677,0.000000,0.000000,0.000000,0.000000,3,22
0.724379,4,0.972370,0.968850,0.000000,0.000000,0.000000,0.000000,3,23
0.762410,6,0.982024,0.749640,113.207072,784.619296,0.358389,1.027199,3,24
0.800000,7,0.854530,0.654750,109.484752,777.924609,0.368701,1.033201,3,25
0.753751,6,1.050000,0.943299,117.739342,683.481673,0.348695,1.014950,3,26
0.751279,5,1.008878,0.659649,116.168460,902.708035,0.347271,1.032891,3,27
0.795358,3,1.050000,0.886749,116.313149,670.912850,0.352018,1.018527,3,28
0.785747,4,1.050000,0.918847,114.968965,660.481856,0.356797,1.016497,3,29
0.797916,5,1.050000,0.938756,112.499503,625.506678,0.365174,1.015237,3,30
best fit at iteration 3,112.396810
0.784018,6,1.008214,0.656148,111.871230,824.880591,0.360776,1.033112,4,1
0.740832,5,1.038361,0.666801,117.938823,920.165897,0.342109,1.032438,4,2
0.723020,6,0.981375,0.500000,0.000000,0.000000,0.000000,0.000000,4,3
0.754295,6,1.050000,0.603919,117.599376,947.494112,0.341876,1.036416,4,4
0.732170,5,1.050000,0.709883,118.571554,896.241377,0.341126,1.029714,4,5
0.727032,7,1.050000,0.653685,120.908856,937.125594,0.333348,1.033268,4,6
0.775660,5,1.031800,0.661870,113.820111,851.349893,0.354664,1.032750,4,7
0.798953,4,0.846078,0.703044,109.974436,778.950744,0.368150,1.030146,4,8
0.766723,7,0.885451,0.682495,112.988691,816.106998,0.357643,1.031446,4,9
0.777677,6,0.764610,0.921845,0.000000,0.000000,0.000000,0.000000,4,10
0.800000,6,0.949388,0.730514,108.478785,731.821191,0.373854,1.028409,4,11
0.800000,2,0.948005,0.770365,122.749680,755.662502,0.331210,1.025888,4,12
0.786618,3,1.015028,0.872819,117.594589,693.592656,0.347835,1.019408,4,13
0.764859,4,1.030072,0.668631,117.676209,882.637953,0.343107,1.032323,4,14
0.761389,3,0.979128,0.930554,121.823616,702.805087,0.336802,1.015756,4,15
0.800000,5,0.942394,0.671814,109.142911,791.265940,0.370237,1.032121,4,16
0.786622,6,0.968542,0.948813,112.702677,629.911502,0.364635,1.014601,4,17
0.783451,7,0.781491,0.691480,110.186607,775.252294,0.367052,1.030878,4,18
0.736888,2,1.006285,0.553243,0.000000,0.000000,0.000000,0.000000,4,19
0.693193,6,0.929463,0.700151,121.280382,978.941687,0.333044,1.030329,4,20
0.800000,3,0.842381,0.794020,115.213131,726.274619,0.353392,1.024392,4,21
0.771101,6,0.947428,0.581982,114.068765,926.872575,0.352139,1.037803,4,22
0.800000,6,0.961088,0.968850,111.480090,602.590531,0.369208,1.013334,4,23
0.783450,6,0.934692,0.952081,0.000000,0.000000,0.000000,0.000000,4,24
0.800000,7,0.854530,0.699949,108.980727,741.636898,0.371448,1.030342,4,25
0.767331,6,1.050000,0.695197,114.110935,822.918246,0.354422,1.030642,4,26
0.751279,6,0.826391,0.659649,112.612659,877.817189,0.358209,1.032891,4,27
0.782661,3,1.050000,1.006720,118.989843,628.201586,0.346598,1.010939,4,28
0.785747,3,1.050000,0.859930,117.353960,702.044621,0.348257,1.020223,4,29
0.800000,5,0.900148,0.591969,110.524433,868.034661,0.363860,1.037172,4,30
best fit at iteration 4,110.524433
0.784018,6,0.877762,0.656148,109.646596,817.814296,0.368082,1.033112,5,1
0.740832,5,0.933563,0.666801,115.759502,913.841860,0.348553,1.032438,5,2
0.780899,6,0.986380,0.806329,111.445549,713.138435,0.365478,1.023613,5,3
0.780445,4,0.896409,0.539711,0.000000,0.000000,0.000000,0.000000,5,4
0.800000,5,1.050000,0.709883,110.623852,763.481203,0.366150,1.029714,5,5
0.750311,4,0.845248,0.870238,0.000000,0.000000,0.000000,0.000000,5,6
0.789096,4,0.969916,0.500000,0.000000,0.000000,0.000000,0.000000,5,7
0.761023,7,0.846078,0.690326,113.135979,819.364471,0.357314,1.030951,5,8
0.766723,7,0.835572,0.924150,0.000000,0.000000,0.000000,0.000000,5,9
0.777677,4,1.018296,0.921845,116.071825,672.027085,0.353410,1.016307,5,10
0.800000,5,0.949388,0.730514,108.813327,743.772754,0.372720,1.028409,5,11
0.751279,4,0.801091,0.500000,0.000000,0.000000,0.000000,0.000000,5,12
0.782169,4,1.015028,0.872819,114.674248,691.637769,0.356657,1.019408,5,13
0.764859,4,0.759088,0.834114,0.000000,0.000000,0.000000,0.000000,5,14
0.793771,5,1.050000,0.593855,115.379842,892.871949,0.348538,1.037052,5,15
0.789444,5,0.942394,0.538084,0.000000,0.000000,0.000000,0.000000,5,16
0.741670,6,1.050000,0.948813,119.477079,701.379623,0.343648,1.014601,5,17
0.783451,7,0.781491,0.500000,0.000000,0.000000,0.000000,0.000000,5,18
0.772106,2,1.006285,0.705643,128.099044,864.668929,0.315935,1.029982,5,19
0.784688,4,0.818101,0.833393,0.000000,0.000000,0.000000,0.000000,5,20
0.784582,4,0.714577,0.794020,0.000000,0.000000,0.000000,0.000000,5,21
0.792301,6,0.986380,0.581982,112.731042,886.790524,0.356464,1.037803,5,22
0.772623,6,0.927162,0.625011,112.157355,873.173371,0.359058,1.035082,5,23
0.783450,6,0.982024,0.845429,111.502638,685.810878,0.366197,1.021140,5,24
0.800000,5,0.854530,0.699949,107.600826,764.777062,0.376210,1.030342,5,25
0.783450,6,1.015820,0.695197,111.571492,790.842940,0.362590,1.030642,5,26
0.751279,7,0.826391,0.659649,114.359598,865.428776,0.352745,1.032891,5,27
0.791277,7,0.978895,0.886749,111.877234,642.810935,0.365969,1.018527,5,28
0.785747,2,1.050000,0.918847,121.612521,673.729107,0.337306,1.016497,5,29
0.800000,5,1.050000,0.953118,112.559829,616.106875,0.365310,1.014329,5,30
best fit at iteration 5,110.524433
0.784018,6,0.835529,0.728941,108.801146,757.782269,0.372603,1.028508,6,1
0.740832,5,0.933563,0.666801,115.759502,913.841860,0.348553,1.032438,6,2
0.780899,6,0.741783,0.692882,0.000000,0.000000,0.000000,0.000000,6,3
0.780445,6,0.896409,0.904455,0.000000,0.000000,0.000000,0.000000,6,4
0.760002,5,0.763088,0.650329,111.139792,881.058840,0.362844,1.033480,6,5
0.790941,5,0.753100,0.732967,0.000000,0.000000,0.000000,0.000000,6,6
0.800000,4,0.931860,1.012562,0.000000,0.000000,0.000000,0.000000,6,7
0.798953,4,0.997589,0.703044,112.347272,782.977816,0.360382,1.030146,6,8
0.792301,7,1.000402,0.682495,111.989689,773.669986,0.361036,1.031446,6,9
0.794459,2,0.958065,0.921845,122.889906,663.977316,0.333908,1.016307,6,10
0.800000,6,0.982865,0.849771,109.688717,657.888836,0.372479,1.020866,6,11
0.800000,5,0.979276,0.603618,112.005218,861.887657,0.359289,1.036435,6,12
0.764519,4,1.015028,0.872819,116.834719,720.870430,0.349932,1.019408,6,13
0.764859,4,1.050000,0.668631,118.126908,883.839494,0.341791,1.032323,6,14
0.765592,5,0.844510,0.653876,111.523317,869.204648,0.361702,1.033256,6,15
0.765342,7,0.942394,0.671814,114.017047,830.423598,0.354163,1.032121,6,16
0.786622,6,0.913585,0.948813,0.000000,0.000000,0.000000,0.000000,6,17
0.783451,6,0.781491,0.691480,108.451696,786.062810,0.372945,1.030878,6,18
0.760701,6,1.006285,0.705643,113.891878,824.437221,0.355253,1.029982,6,19
0.774452,7,0.929463,0.581801,114.444130,904.565408,0.351002,1.037815,6,20
0.747645,7,0.846234,0.993638,0.000000,0.000000,0.000000,0.000000,6,21
0.792301,5,1.050000,0.769749,111.106152,730.528144,0.365851,1.025927,6,22
0.800000,7,0.799980,0.968850,0.000000,0.000000,0.000000,0.000000,6,23
0.800000,6,0.982024,0.704013,109.110099,753.029251,0.371109,1.030085,6,24
0.800000,5,1.050000,0.744051,110.324917,736.504195,0.367928,1.027552,6,25
0.783450,6,1.015820,0.695197,111.571492,790.842940,0.362590,1.030642,6,26
0.798912,6,0.818270,0.648766,107.538312,794.545582,0.375239,1.033579,6,27
0.797050,6,0.978895,0.742250,109.239740,729.028326,0.371491,1.027666,6,28
0.785747,7,1.050000,0.764743,113.383620,723.584653,0.358344,1.026244,6,29
0.800000,5,1.026090,0.591969,114.057878,880.156337,0.352573,1.037172,6,30
best fit at iteration 6,110.524433
0.784018,6,0.869099,0.728941,109.150306,758.341596,0.371414,1.028508,7,1
0.786573,5,1.050000,0.666801,112.916015,826.544898,0.357692,1.032438,7,2
0.780899,6,0.752968,0.844956,0.000000,0.000000,0.000000,0.000000,7,3
0.780445,6,0.896409,0.700765,109.904590,787.025567,0.368189,1.030290,7,4
0.800000,5,1.050000,0.709883,110.623852,763.481203,0.366150,1.029714,7,5
0.789883,4,1.006778,0.741405,113.020456,767.326883,0.359013,1.027720,7,6
0.800000,6,0.931860,0.818315,108.676897,674.999733,0.375200,1.022855,7,7
0.798953,4,0.846078,0.703044,109.974436,778.950744,0.368150,1.030146,7,8
0.792301,7,1.000402,0.682495,111.989689,773.669986,0.361036,1.031446,7,9
0.777677,7,0.985698,0.758819,113.009521,739.666545,0.359353,1.026618,7,10
0.792572,7,0.792709,0.592412,111.147068,847.066447,0.361755,1.037144,7,11
0.782169,5,1.050000,0.665646,113.427617,836.078863,0.356021,1.032512,7,12
0.800000,3,0.950959,0.872819,116.420616,674.720159,0.351428,1.019408,7,13
0.782077,7,0.997338,0.824600,112.863495,690.409958,0.361300,1.022458,7,14
0.781800,5,1.050000,0.614949,115.406789,891.641048,0.348818,1.035718,7,15
0.800000,5,1.050000,0.932732,112.133560,625.312003,0.366245,1.015618,7,16
0.800000,7,1.050000,0.835718,111.905361,657.153901,0.364776,1.021754,7,17
0.783451,6,0.886198,0.790759,109.718050,717.681120,0.370894,1.024598,7,18
0.760701,6,1.050000,0.942698,116.813764,672.336436,0.351487,1.014988,7,19
0.782613,4,0.929463,0.581801,117.070978,938.318357,0.343174,1.037815,7,20
0.765444,7,0.842381,0.794020,0.000000,0.000000,0.000000,0.000000,7,21
0.778490,5,0.888125,0.584266,112.804755,919.513847,0.356170,1.037659,7,22
0.800000,3,0.961088,0.968850,117.875295,624.998277,0.349175,1.013334,7,23
0.766525,6,0.982024,0.704013,112.784717,813.498967,0.358777,1.030085,7,24
0.800000,7,0.854530,0.835898,108.870217,655.810777,0.374944,1.021743,7,25
0.783450,6,1.015820,0.558699,115.634176,938.329013,0.346946,1.039276,7,26
0.769870,5,0.797961,0.648766,110.454731,863.375044,0.365114,1.033579,7,27
0.800000,6,1.022883,0.742250,109.678806,725.478456,0.370031,1.027666,7,28
0.786761,5,0.694104,0.689922,0.000000,0.000000,0.000000,0.000000,7,29
0.793771,5,0.853869,0.591969,110.137506,876.472484,0.365093,1.037172,7,30
best fit at iteration 7,110.137506
0.797590,4,0.904294,0.728941,110.896500,761.846009,0.365654,1.028508,8,1
0.786573,5,1.050000,0.827567,112.061770,701.729985,0.363985,1.022270,8,2
0.780899,6,0.986380,0.711921,111.195814,780.281833,0.364175,1.029585,8,3
0.780445,6,1.050000,0.700765,112.556816,793.220350,0.359505,1.030290,8,4
0.800000,4,1.050000,0.903494,113.053081,647.172986,0.362600,1.017468,8,5
0.800000,7,0.845248,0.889693,0.000000,0.000000,0.000000,0.000000,8,6
0.800000,7,0.902119,0.522159,113.973081,924.738728,0.351339,1.041587,8,7
0.800000,4,0.846078,0.703044,109.866873,777.125302,0.368532,1.030146,8,8
0.792301,5,1.000402,0.682495,110.884487,798.386492,0.364623,1.031446,8,9
0.800000,5,0.932837,0.758819,108.647530,723.149791,0.373920,1.026618,8,10
0.792301,6,1.037554,0.558334,115.402896,923.069711,0.347708,1.039299,8,11
0.800000,5,0.979276,0.603618,112.005218,861.887657,0.359289,1.036435,8,12
0.782169,4,0.991569,0.872819,114.641497,691.969776,0.356760,1.019408,8,13
0.800000,4,0.721545,0.785998,0.000000,0.000000,0.000000,0.000000,8,14
0.793771,5,0.844510,0.647600,108.552138,819.970433,0.371683,1.033653,8,15
0.792683,5,0.690068,0.500000,0.000000,0.000000,0.000000,0.000000,8,16
0.800000,3,1.050000,0.835718,115.714885,695.003171,0.352759,1.021754,8,17
0.783451,6,0.990921,0.691480,111.131382,792.875546,0.363954,1.030878,8,18
0.760701,6,1.050000,0.769910,114.696368,774.611761,0.354179,1.025917,8,19
0.774452,5,0.858981,0.502150,0.000000,0.000000,0.000000,0.000000,8,20
0.784582,4,0.896246,0.720274,112.247587,791.616323,0.360973,1.029056,8,21
0.792301,7,1.050000,0.769749,112.650407,709.402977,0.360841,1.025927,8,22
0.800000,6,0.961088,0.968850,111.480090,602.590531,0.369208,1.013334,8,23
0.800000,7,1.050000,0.675812,112.239294,768.495904,0.360118,1.031869,8,24
0.780764,7,0.979181,0.700866,112.712747,777.940007,0.359042,1.030284,8,25
0.783450,6,1.050000,0.695197,112.284378,792.555789,0.360295,1.030642,8,26
0.798912,6,0.768445,0.648766,107.128490,792.733586,0.376663,1.033579,8,27
0.797050,4,0.978895,1.083953,0.000000,0.000000,0.000000,0.000000,8,28
0.785747,4,1.050000,0.764743,113.827042,757.198921,0.356932,1.026244,8,29
0.794279,5,0.853869,0.916887,0.000000,0.000000,0.000000,0.000000,8,30
best fit at iteration 8,110.137506
0.789416,6,0.835529,0.912307,0.000000,0.000000,0.000000,0.000000,9,1
0.786573,3,1.050000,0.500000,0.000000,0.000000,0.000000,0.000000,9,2
0.783811,7,0.986380,0.760956,112.318090,727.730341,0.361628,1.026483,9,3
0.780445,5,0.896409,0.858753,111.828648,693.648798,0.365400,1.020298,9,4
0.800000,4,0.929273,0.709883,111.052339,773.322681,0.364735,1.029714,9,5
0.752498,6,0.845248,0.653685,112.744249,881.672074,0.357669,1.033268,9,6
0.800000,6,0.898471,0.740828,107.802077,723.372101,0.376458,1.027756,9,7
0.800000,5,1.050000,0.703044,110.720039,769.221663,0.365677,1.030146,9,8
0.800000,6,1.000402,0.500000,0.000000,0.000000,0.000000,0.000000,9,9
0.798059,5,0.932837,0.538522,0.000000,0.000000,0.000000,0.000000,9,10
0.800000,6,0.964895,0.730514,108.715079,732.251361,0.373042,1.028409,9,11
0.800000,6,0.979276,0.580868,111.830990,872.181608,0.359344,1.037874,9,12
0.791744,6,1.050000,0.747961,111.076743,735.909394,0.365440,1.027305,9,13
0.764859,5,0.909315,0.668631,112.462574,859.542683,0.359009,1.032323,9,14
0.793771,4,0.881362,0.647600,111.747295,838.702114,0.361056,1.033653,9,15
0.800000,4,0.942394,0.751234,111.100719,741.481097,0.365495,1.027098,9,16
0.800000,7,0.906137,0.835718,109.480867,655.831087,0.372858,1.021754,9,17
0.783451,6,0.781491,0.604947,109.600013,862.978701,0.367070,1.036351,9,18
0.800000,5,1.006285,0.705643,109.856046,765.136268,0.368603,1.029982,9,19
0.774452,7,1.050000,0.581801,116.544289,916.417600,0.344644,1.037815,9,20
0.763988,6,0.840446,0.720274,111.071415,800.973111,0.364653,1.029056,9,21
0.771191,5,0.816718,0.769749,0.000000,0.000000,0.000000,0.000000,9,22
0.797050,6,0.961088,0.846310,109.682967,664.074429,0.372381,1.021085,9,23
0.792301,6,0.941644,0.725036,109.188800,748.571247,0.371241,1.028755,9,24
0.800000,5,0.865354,0.660158,108.044724,798.184894,0.373761,1.032859,9,25
0.784719,6,1.015820,0.835356,111.724330,689.804083,0.365237,1.021777,9,26
0.796130,6,0.768445,0.639126,107.550390,806.107429,0.374962,1.034189,9,27
0.797050,5,0.790929,0.742250,107.401845,738.016797,0.377878,1.027666,9,28
0.785747,5,1.050000,0.836078,112.244591,697.880547,0.363577,1.021732,9,29
0.799130,5,0.853869,0.666461,107.888811,793.780907,0.374428,1.032460,9,30
best fit at iteration 9,107.888811
0.784018,7,0.835529,0.748016,110.222398,733.863155,0.368212,1.027302,10,1
0.786573,6,1.050000,0.827567,111.990053,691.889063,0.364218,1.022270,10,2
0.744420,7,0.986380,0.566165,119.089527,997.736212,0.336772,1.038804,10,3
0.784507,7,0.896409,0.700765,111.051441,768.629862,0.364430,1.030290,10,4
0.800000,5,1.050000,0.671483,111.360845,797.373456,0.362886,1.032142,10,5
0.790941,4,0.845248,0.653685,111.212250,836.667752,0.362905,1.033268,10,6
0.794552,6,0.898471,0.740828,108.369308,732.348725,0.374424,1.027756,10,7
0.800000,4,0.778001,0.591526,110.258792,878.549746,0.364710,1.037200,10,8
0.763988,5,1.000402,0.714803,113.699793,823.202472,0.356097,1.029402,10,9
0.770594,5,0.786066,0.758819,0.000000,0.000000,0.000000,0.000000,10,10
0.800000,6,0.949388,0.719214,108.501817,740.159430,0.373517,1.029123,10,11
0.800000,6,0.686227,0.674774,0.000000,0.000000,0.000000,0.000000,10,12
0.790878,6,0.795182,0.656781,108.043150,801.299194,0.373606,1.033072,10,13
0.800000,6,0.909315,0.668631,108.265687,779.212658,0.373175,1.032323,10,14
0.795113,5,0.844510,0.647600,108.407342,817.467752,0.372176,1.033653,10,15
0.800000,5,0.886214,0.671814,108.224504,788.878436,0.373412,1.032121,10,16
0.763012,7,0.906137,0.835718,0.000000,0.000000,0.000000,0.000000,10,17
0.800000,6,0.865268,0.691480,107.504681,758.939278,0.376346,1.030878,10,18
0.800000,5,0.934686,0.705643,108.674501,762.546508,0.372612,1.029982,10,19
0.800000,7,0.929463,0.581801,111.865470,853.688137,0.359274,1.037815,10,20
0.763988,5,0.840446,0.658547,111.593374,867.883401,0.361564,1.032961,10,21
0.784714,7,1.050000,0.769749,113.501065,721.868934,0.358079,1.025927,10,22
0.799130,7,0.784708,0.516403,113.689917,920.962416,0.352085,1.041951,10,23
0.800000,6,0.971421,0.712054,108.885801,746.341555,0.372058,1.029576,10,24
0.800000,4,0.940931,0.723111,111.143175,762.931105,0.364745,1.028877,10,25
0.783450,6,1.015820,0.971484,114.110459,624.566427,0.360638,1.013167,10,26
0.800000,5,1.050000,0.750715,110.294035,731.543114,0.368175,1.027131,10,27
0.784018,5,0.948077,0.761943,110.621608,748.086986,0.367221,1.026421,10,28
0.785747,5,1.050000,0.836078,112.244591,697.880547,0.363577,1.021732,10,29
0.780899,5,0.853869,0.666461,109.828857,827.543630,0.367690,1.032460,10,30
best fit at iteration 10,107.888811
0.784018,7,0.835529,0.728941,110.287610,747.154370,0.367585,1.028508,11,1
0.775558,5,0.939864,0.827567,112.214572,719.453641,0.363416,1.022270,11,2
0.780899,6,0.967436,0.686808,111.029727,800.530912,0.364166,1.031173,11,3
0.800000,4,0.896409,0.699199,110.630650,781.340083,0.365900,1.030389,11,4
0.800000,5,0.921185,0.709883,108.465046,758.803311,0.373452,1.029714,11,5
