D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7613602848180329,0.6699782273824699,1.3589550792947984,2,183.45195326001445,0,-382.4635561790728,0.016,0.013444972303988978,0.4805205924005358,0.23048585893570422,24.854455012122237,39.0,1.0848159389013998,False
0.7572744531498489,0.9483305291809062,1.4,2,161.70719435284948,0,-264.47905229469853,0.016,0.013154982959695232,0.4114904276832504,0.2515925627620919,22.780726563610816,39.0,0.6355428919111543,False
0.6074807004229044,0.8593919200350991,1.4,2,206.934321886253,0,-487.39760459172487,0.016,0.014923804555221952,0.4748287507927119,0.20159796566848928,28.107008768973667,39.0,1.355325110638901,False
0.8,0.7458907918438566,1.387082342913921,2,171.13424345505632,0,-313.4026589846106,0.016,0.012997207298670375,0.4556782933673726,0.24882418115714128,23.027569519941878,39.0,0.8313264058511887,False
0.5648181066949217,0.9694004615921203,1.2402230589799579,2,209.74934258781562,0,-439.29732128246764,0.016,0.0159093372280385,0.36531652112783425,0.17442605823166715,31.81530004926482,39.0,1.094391886346663,False
fitness at iteration,0,,,,,-264.47905229469853
0.798126425685483,0.7720385339305281,1.2994066939405269,2,169.22859922211916,0,-282.35629137199464,0.016,0.013228898654838754,0.39897147715075276,0.23912123182992862,23.960491481621585,39.0,0.6684903891533782,False
0.8,0.8040163690017017,1.356226142384399,2,167.0322482176643,0,-280.93707886233,0.016,0.01305423546852834,0.41819619836740674,0.24864019905189713,23.044384510828817,39.0,0.681933170750556,False
0.8,0.8150498286584855,1.3230711039607035,2,166.24929266330528,0,-269.4201250675486,0.016,0.013134623289745009,0.39705681293969675,0.24500921852746108,23.38360732174738,39.0,0.6205790758652369,False
0.7309234984249962,0.6914312574276572,1.4,2,189.43677151805423,0,-417.74768221189197,0.016,0.013616333964352963,0.5034797449514575,0.22831383983588352,25.091447870917346,39.0,1.2052090460804685,False
0.7945436270528673,0.6532928496517523,1.3531490533452875,2,177.40932127409366,0,-356.2047125669711,0.016,0.01315866294184746,0.47634040307732106,0.23724342947733254,24.148980669808473,39.0,1.007812836489253,False
fitness at iteration,1,,,,,-264.47905229469853
0.7423886213095743,1.05,1.4,2,153.9295752673649,0,-238.1617757137664,0.016,0.013142303000142524,0.3915574763991239,0.2530728361184053,22.648596214407448,39.0,0.5472125827677757,False
0.659180344561856,0.6588308332565055,1.2307169167190937,2,204.81431525157618,0,-479.5015611303812,0.016,0.014807029845762385,0.43657034936551486,0.18647667580820715,30.059681260654134,39.0,1.3411525729605518,False
0.678588502429986,0.7611536934048142,1.4,2,196.72258536472714,0,-441.15220640680906,0.016,0.014138549055050388,0.4892176577145998,0.2181563665193238,26.219460514181172,39.0,1.2425091942997044,False
0.8,0.825652883751619,1.4,2,165.01158335091978,0,-280.99648154680096,0.016,0.012905824728352694,0.43540035771074725,0.2556832812351105,22.414249703895916,39.0,0.7028894326116694,False
0.7692026916997359,0.8257068954933722,1.3530480086909566,2,171.13005658117137,0,-295.5012401999811,0.016,0.01332241967787484,0.4171030950812737,0.24155186696723932,23.722618666632506,39.0,0.7267641120647751,False
fitness at iteration,2,,,,,-238.1617757137664
0.8,0.8573481868115012,1.2199879317758517,2,162.88739159117176,0,-232.80086005185547,0.016,0.013321975035555458,0.3337990022322228,0.23355432955544675,24.527344384526423,39.0,0.42921350620039594,False
0.8,0.924380446137411,1.4,2,156.46830665079796,0,-243.18457483560306,0.016,0.012807644615986269,0.4069270726050309,0.2618224861668069,21.89333764783169,39.0,0.5542097952036784,False
0.8,0.6649261407544635,1.4,2,176.44509268495827,0,-358.3771263751549,0.016,0.012982779129086738,0.4970476483114729,0.24471879459000667,23.411362345274714,39.0,1.031097158451639,False
0.8,0.8216340021230131,1.4,2,165.33279520748383,0,-282.6621051752888,0.016,0.012908972468722264,0.4366912508178436,0.25542647499774723,22.43655931091928,39.0,0.7096553942644163,False
0.8,0.7906093051338589,1.3291100971856293,2,167.94318707673168,0,-280.40569635652236,0.016,0.013133946250449552,0.4080186186312347,0.24437430512271116,23.444407132776444,39.0,0.6696461537817998,False
fitness at iteration,3,,,,,-232.80086005185547
0.8,0.7805001051020175,1.31168455602453,2,168.48396019853308,0,-280.43173285955413,0.016,0.013180984091503025,0.4021552197053056,0.24161568072039466,23.713943824333416,39.0,0.6644417221028481,False
0.8,0.849204578838015,1.4,2,163.06306573763666,0,-271.41629144793467,0.016,0.012885696581938708,0.42809235825211484,0.2571918287699222,22.28446494628347,39.0,0.6644866219100463,False
0.8,0.933829929169664,1.4,2,155.6111849785628,0,-239.8713072850173,0.016,0.012796521955176348,0.40446096215201927,0.2623850693541311,21.846859268110375,39.0,0.5414785724950446,False
0.8,0.8414663401366036,1.4,2,163.7049113490594,0,-274.5173950897146,0.016,0.012892471220190004,0.4304619221704434,0.25670042069657684,22.32650614887054,39.0,0.6769038437971819,False
0.8,0.906851797649928,1.4,2,158.05963258600175,0,-249.48062273485453,0.016,0.01282776899964907,0.41158440565748095,0.26076125361242586,21.981785308633338,39.0,0.5783955628209483,False
fitness at iteration,4,,,,,-232.80086005185547
0.8,0.9284743353891343,1.4,2,156.09705626686068,0,-241.74249737809842,0.016,0.01280285159226768,0.4058546876254119,0.2620669625636653,21.873105379420398,39.0,0.5486678811214728,False
