D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.596514,0.609505,1.261141,3.0,132.374315,884.149902,132.374315,0.01475,0.012662,0.492936,0.206358,27.615027,39.0,1.3887418951530834,0.0
0.745376,0.505623,1.100121,3.0,101.544447,640.05078,101.544447,0.01475,0.011332,0.436976,0.230137,24.979757,39.0,0.8987646488830564,0.0
0.569751,0.660187,0.512045,2.0,121.573173,1756.61332,121.573173,0.016,0.013969,0.115208,0.072302,52.403441,39.0,0.9371055420611126,0.0
0.743257,0.744568,0.931445,6.0,89.086342,653.584504,89.086342,0.011,0.009596,0.275077,0.225929,25.43546,39.0,0.21753736793417414,0.0
0.502940,0.602528,1.148362,3.0,149.050687,1292.317214,149.050687,0.01475,0.013955,0.453138,0.160048,34.031716,39.0,1.8312631210636807,0.0
0.708145,0.992616,0.740287,5.0,92.835706,844.778761,92.835706,0.01225,0.010204,0.144016,0.178071,31.323028,39.0,0.0,1.0
0.529965,0.567922,0.798798,3.0,123.695846,1454.019488,123.695846,0.01475,0.01338,0.280455,0.123756,40.347423,39.0,1.3007424619636156,0.0
0.692491,0.33055,1.372993,2.0,124.147566,710.333982,124.147566,0.016,0.012574,0.793363,0.223095,25.755806,39.0,2.5561666554606783,0.0
0.560866,0.311357,1.032917,6.0,117.309489,1115.626191,117.309489,0.011,0.010798,0.732486,0.168505,32.762466,39.0,3.346968932672621,0.0
0.578459,0.512358,0.719226,7.0,107.586827,1216.993405,107.586827,0.00975,0.010359,0.304639,0.142882,36.86033,39.0,1.190891472691455,0.0
0.797183,0.795128,0.854064,4.0,85.94697,626.688733,85.94697,0.0135,0.010222,0.206742,0.219462,26.158248,39.0,0.0,1.0
0.569881,0.630274,1.003112,7.0,113.294062,1024.847263,113.294062,0.00975,0.010478,0.397997,0.18326,30.580295,39.0,1.2412403400340508,0.0
0.653665,0.507766,1.256221,7.0,109.535125,717.448871,109.535125,0.00975,0.009649,0.616531,0.234223,24.555275,39.0,1.632239361633999,0.0
0.667840,0.760149,1.058619,2.0,115.13815,776.590804,115.13815,0.016,0.013595,0.305778,0.210333,27.155838,39.0,0.4537804338834135,0.0
0.542389,0.600616,1.190407,6.0,128.541048,1054.786892,128.541048,0.011,0.011049,0.50727,0.187808,29.95535,39.0,1.7054379426341693,0.0
0.793129,1.037286,0.579217,4.0,93.03541,855.697491,93.03541,0.0135,0.010153,0.081694,0.150821,35.53552,39.0,0.0,1.0
0.596493,0.32543,0.713177,7.0,107.003256,1168.534504,107.003256,0.00975,0.010229,0.458649,0.145003,36.496046,39.0,2.209858756587482,0.0
0.604097,0.489924,0.725712,7.0,103.956146,1117.145672,103.956146,0.00975,0.010156,0.317463,0.152051,35.335809,39.0,1.1278482011263353,0.0
0.632193,0.771585,1.343305,6.0,118.657408,723.240305,118.657408,0.011,0.010168,0.468595,0.240347,23.940366,39.0,0.9496602828410589,0.0
0.614380,0.343425,0.850148,5.0,103.017231,1040.798743,103.017231,0.01225,0.010809,0.502599,0.163605,33.481315,39.0,2.072027138534886,0.0
