D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.629229,0.943537,0.949617,3.0,144.186239,985.521574,144.186239,0.01475,0.01308,0.22699,0.170331,32.469351,39.0,0.33264056454785085,0.0
0.633251,0.650459,0.551103,4.0,130.543926,1401.955703,130.543926,0.0135,0.011558,0.144269,0.095593,46.484543,39.0,0.7011118234435149,0.0
0.794204,0.483551,1.024468,7.0,111.617407,600.325725,111.617407,0.00975,0.00932,0.468757,0.229862,24.964208,39.0,1.039297491538401,0.0
0.763801,0.585946,0.895665,4.0,116.033483,726.859193,116.033483,0.0135,0.010851,0.300651,0.194238,29.06894,39.0,0.5478485157384241,0.0
0.672708,0.325407,0.578603,2.0,118.32619,1302.529567,118.32619,0.016,0.013045,0.263228,0.097938,45.878874,39.0,1.864081766489632,0.0
0.768840,0.557653,0.650904,3.0,112.021884,902.106343,112.021884,0.01475,0.011386,0.188764,0.145866,36.31552,39.0,0.2940918377140663,0.0
0.502918,0.580151,1.109922,6.0,174.285303,1383.922846,174.285303,0.011,0.012029,0.485853,0.145179,36.442447,39.0,2.4321223211189436,0.0
0.587626,0.688916,0.572241,2.0,153.332748,1669.88226,153.332748,0.016,0.014554,0.130799,0.075793,51.378961,39.0,1.043149100459179,0.0
0.536244,0.528004,0.580201,4.0,147.187287,1844.884585,147.187287,0.0135,0.012536,0.202852,0.074307,51.800105,39.0,2.058125594073858,0.0
0.745665,0.827163,0.845672,7.0,114.978917,740.250733,114.978917,0.00975,0.009673,0.223372,0.195527,28.901564,39.0,0.14240999964199308,0.0
0.598194,0.650828,1.361108,4.0,172.624624,907.573445,172.624624,0.0135,0.01208,0.533281,0.199314,28.426426,39.0,1.6755822471075792,0.0
0.527752,0.636896,0.753726,4.0,154.671128,1612.371551,154.671128,0.0135,0.012942,0.244787,0.103415,44.554729,39.0,1.5094646785443762,0.0
0.546492,0.813064,0.760011,5.0,148.402487,1463.359333,148.402487,0.01225,0.012059,0.202278,0.115754,41.872919,39.0,0.8211463182367738,0.0
0.788971,1.011849,0.916928,5.0,112.846692,649.168343,112.846692,0.01225,0.010205,0.191786,0.212939,26.817408,39.0,0.0,1.0
0.590140,0.486699,1.115244,7.0,148.793476,1011.537912,148.793476,0.00975,0.010668,0.566237,0.178336,31.256155,39.0,2.261165012866349,0.0
0.705774,0.711052,0.727188,7.0,118.81527,905.850587,118.81527,0.00975,0.009861,0.211384,0.163417,33.475039,39.0,0.3047816183033841,0.0
0.582763,0.602173,0.667453,5.0,136.709522,1413.286149,136.709522,0.01225,0.011533,0.220664,0.109846,43.124132,39.0,1.1145957262479829,0.0
0.591523,0.584105,0.678587,6.0,135.158647,1335.595856,135.158647,0.011,0.011004,0.240298,0.11827,41.366153,39.0,1.0928088466084234,0.0
0.511359,1.018358,1.137367,3.0,176.720489,1272.49324,176.720489,0.01475,0.014516,0.307966,0.15961,34.070609,39.0,0.9294906334189588,0.0
0.661913,0.835103,1.219939,2.0,152.088223,770.109252,152.088223,0.016,0.014138,0.366372,0.214159,26.690217,39.0,0.7107476220938648,0.0
0.637530,0.96056,0.800423,6.0,131.499901,1041.231375,131.499901,0.011,0.010777,0.182436,0.155313,34.757348,39.0,0.17463444785690818,0.0
0.704922,0.310744,1.146759,4.0,132.97059,779.356745,132.97059,0.0135,0.011058,0.731453,0.19659,28.765771,39.0,2.720702985909762,0.0
0.595838,0.300467,1.387171,4.0,173.551588,1012.592094,173.551588,0.0135,0.011685,0.953842,0.176115,31.590849,39.0,4.416017942821452,0.0
0.695395,0.31591,0.872626,3.0,122.792185,935.792139,122.792185,0.01475,0.01196,0.491862,0.159542,34.072919,39.0,2.0829624800992845,0.0
