D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.737904,6,1.050000,0.673475,117.887836,905.127573,0.342380,1.032016,7,20
0.757865,5,0.993844,0.893175,116.041801,711.468843,0.352712,1.018120,7,21
0.800000,7,0.653185,0.618170,0.000000,0.000000,0.000000,0.000000,7,22
0.792155,5,0.958995,0.585048,113.209626,897.143527,0.355028,1.037609,7,23
0.800000,5,0.922094,0.793380,108.805042,700.428034,0.374181,1.024432,7,24
0.800000,6,0.954071,0.621995,109.868155,825.084413,0.366701,1.035272,7,25
0.798140,7,0.729255,0.677828,0.000000,0.000000,0.000000,0.000000,7,26
0.783976,7,0.788675,0.589397,112.068579,866.635608,0.358658,1.037334,7,27
0.800000,4,0.965779,0.773776,111.397062,725.577881,0.365033,1.025672,7,28
0.795021,5,0.932237,0.868531,110.590609,665.139302,0.369821,1.019679,7,29
0.800000,6,1.050000,0.552790,115.387359,916.494639,0.347665,1.039650,7,30
best fit at iteration 7,106.509638
0.796637,5,0.992446,0.708649,109.946166,767.948773,0.368355,1.029792,8,1
0.800000,5,0.911090,0.736860,108.301535,738.250074,0.374610,1.028007,8,2
0.800000,6,0.997367,0.779776,109.303182,699.202378,0.372158,1.025293,8,3
0.778448,5,0.893146,0.779123,110.773885,745.330065,0.367049,1.025334,8,4
0.795796,6,0.874033,0.705879,107.974280,755.247748,0.375010,1.029967,8,5
0.760423,6,0.764216,0.689485,0.000000,0.000000,0.000000,0.000000,8,6
0.800000,5,0.759588,0.649971,106.795273,803.118875,0.377897,1.033503,8,7
0.800000,4,1.050000,0.921259,113.329695,638.143844,0.362104,1.016344,8,8
0.795796,5,0.880529,0.711118,108.355739,764.005737,0.373821,1.029635,8,9
0.796637,6,0.687209,0.800911,0.000000,0.000000,0.000000,0.000000,8,10
0.800000,6,0.743795,0.583881,108.281079,850.055859,0.371213,1.037683,8,11
0.800000,5,0.814849,0.656817,107.375231,799.118585,0.376012,1.033070,8,12
0.793651,6,0.859111,0.526466,0.000000,0.000000,0.000000,0.000000,8,13
0.800000,6,0.774866,0.744093,106.660166,719.758067,0.380541,1.027550,8,14
0.766478,7,0.926591,0.552025,116.228779,958.896802,0.344924,1.039698,8,15
0.800000,7,0.876624,0.686208,109.334800,752.788341,0.369946,1.031211,8,16
0.800000,6,0.892263,0.600676,109.393451,842.581428,0.367793,1.036621,8,17
0.768060,7,0.833245,0.672183,112.400623,820.784066,0.359297,1.032098,8,18
0.800000,7,0.801764,0.719658,108.394464,726.473933,0.373898,1.029095,8,19
0.737904,6,0.983399,0.644298,116.857602,931.506653,0.344791,1.033862,8,20
0.798360,5,0.993844,0.679528,110.168033,789.843537,0.366987,1.031634,8,21
0.782758,4,0.690989,0.803358,0.000000,0.000000,0.000000,0.000000,8,22
0.800000,7,0.903591,0.785120,109.281594,684.689351,0.372364,1.024955,8,23
0.800000,6,0.947956,0.793380,108.668246,689.886361,0.374660,1.024432,8,24
0.800000,6,0.721321,0.621995,107.196482,812.485771,0.375812,1.035272,8,25
0.800000,7,0.867144,0.677828,109.317825,759.184141,0.369806,1.031741,8,26
0.752446,7,0.917488,0.524574,0.000000,0.000000,0.000000,0.000000,8,27
0.800000,4,0.631734,0.773776,0.000000,0.000000,0.000000,0.000000,8,28
0.795021,7,0.932237,0.763910,110.200784,706.272162,0.368732,1.026296,8,29
0.800000,5,0.822773,0.684376,107.273557,776.327637,0.377013,1.031327,8,30
best fit at iteration 8,106.509638
0.800000,6,0.719482,0.656653,106.674123,782.870933,0.378479,1.033080,9,1
0.800000,5,0.911090,0.736860,108.301535,738.250074,0.374610,1.028007,9,2
0.800000,2,1.034253,0.756967,123.048541,765.274514,0.330142,1.026735,9,3
0.778448,5,0.886265,0.745559,110.413192,768.784877,0.367484,1.027457,9,4
0.796017,6,0.895675,0.805333,108.564828,688.539131,0.375260,1.023676,9,5
0.800000,6,0.633667,0.721378,0.000000,0.000000,0.000000,0.000000,9,6
0.800000,3,0.759588,0.649971,113.203971,840.941969,0.356512,1.033503,9,7
0.760423,5,1.050000,0.755535,114.807214,797.998675,0.353529,1.026826,9,8
0.800000,4,0.774315,0.519353,0.000000,0.000000,0.000000,0.000000,9,9
0.800000,5,0.836525,0.739818,107.480092,735.072600,0.377545,1.027820,9,10
0.800000,7,1.016292,0.583881,113.161344,858.986031,0.355181,1.037683,9,11
0.800000,5,0.636077,0.656817,0.000000,0.000000,0.000000,0.000000,9,12
0.760423,6,0.953592,0.673812,113.211367,851.255721,0.356718,1.031995,9,13
0.800000,6,0.939552,0.744093,108.346812,721.941829,0.374646,1.027550,9,14
0.800000,7,0.926591,0.871375,109.984721,637.509908,0.371976,1.019499,9,15
0.772043,7,0.876624,0.603318,113.523021,881.238301,0.354277,1.036454,9,16
0.800000,3,0.612301,0.547197,0.000000,0.000000,0.000000,0.000000,9,17
0.800000,4,0.653325,0.568109,108.240486,896.096205,0.370979,1.038681,9,18
0.800000,6,0.580886,0.719658,0.000000,0.000000,0.000000,0.000000,9,19
0.760423,6,0.824479,0.554023,114.252452,973.333003,0.350883,1.039572,9,20
0.798360,5,0.714194,0.726729,0.000000,0.000000,0.000000,0.000000,9,21
0.800000,5,0.956673,0.691966,109.144444,774.538864,0.370718,1.030847,9,22
0.737904,7,0.903591,0.785120,0.000000,0.000000,0.000000,0.000000,9,23
0.800000,7,1.048279,0.621517,112.948391,820.195260,0.356676,1.035303,9,24
0.800000,6,1.028608,0.621995,111.467924,830.781123,0.361436,1.035272,9,25
0.796637,4,0.729255,0.605815,109.156878,867.432120,0.368678,1.036296,9,26
0.800000,7,0.917488,0.500000,0.000000,0.000000,0.000000,0.000000,9,27
0.800000,7,0.965779,0.556126,113.224679,887.533700,0.354404,1.039439,9,28
0.796637,4,0.932237,0.628573,113.200130,855.460077,0.356009,1.034856,9,29
0.800000,6,0.810416,0.742490,106.917390,721.056916,0.379607,1.027651,9,30
best fit at iteration 9,106.509638
0.800000,5,0.729025,0.656653,106.433713,796.533705,0.379310,1.033080,10,1
0.794921,5,1.050000,0.736860,110.904822,750.501479,0.365780,1.028007,10,2
0.800000,7,0.997367,0.818482,110.821066,666.041062,0.367944,1.022845,10,3
0.778448,3,0.955154,0.771396,118.302048,777.648696,0.343539,1.025823,10,4
0.795796,7,0.874033,0.797443,109.388541,683.670633,0.372256,1.024175,10,5
0.795021,6,1.041866,0.732059,110.599049,741.944958,0.366689,1.028311,10,6
0.794921,5,1.037586,0.649971,112.205061,826.725424,0.359616,1.033503,10,7
0.800000,3,0.639011,0.545930,0.000000,0.000000,0.000000,0.000000,10,8
0.800000,7,0.774315,0.616838,109.719214,808.638803,0.367066,1.035599,10,9
0.800000,7,0.836525,1.140589,0.000000,0.000000,0.000000,0.000000,10,10
0.800000,7,0.679017,0.583881,110.695943,835.995643,0.363088,1.037683,10,11
0.800000,5,0.814849,0.656817,107.375231,799.118585,0.376012,1.033070,10,12
0.800000,7,0.934945,0.936960,110.724161,607.482333,0.371003,1.015351,10,13
0.800000,6,0.864813,0.597845,109.081451,843.588337,0.368806,1.036800,10,14
0.800000,6,0.835929,0.871375,0.000000,0.000000,0.000000,0.000000,10,15
0.800000,7,0.876624,0.500000,0.000000,0.000000,0.000000,0.000000,10,16
0.800000,6,0.892263,0.797986,108.031967,686.642942,0.376978,1.024141,10,17
0.800000,5,0.652239,0.539154,108.465811,907.267656,0.369581,1.040512,10,18
0.800000,7,0.786647,0.719658,108.295141,726.324437,0.374240,1.029095,10,19
0.798688,6,1.031981,0.727910,110.026930,738.570487,0.368524,1.028573,10,20
0.798360,5,0.993844,0.679528,110.168033,789.843537,0.366987,1.031634,10,21
0.800000,5,0.956673,0.655494,109.718354,806.882634,0.367941,1.033154,10,22
0.800000,7,0.903591,0.839363,109.467647,653.887103,0.372989,1.021524,10,23
0.800000,6,0.457759,0.500000,0.000000,0.000000,0.000000,0.000000,10,24
0.800000,6,0.810905,0.621995,107.828731,816.463938,0.373637,1.035272,10,25
0.796017,7,0.729255,0.677828,0.000000,0.000000,0.000000,0.000000,10,26
0.800000,7,0.917488,0.596326,111.308955,836.920709,0.361374,1.036896,10,27
0.800000,4,0.640925,0.500000,0.000000,0.000000,0.000000,0.000000,10,28
0.782758,6,0.932237,0.950060,0.000000,0.000000,0.000000,0.000000,10,29
0.795021,5,0.950216,0.684376,109.643695,789.523162,0.368818,1.031327,10,30
best fit at iteration 10,106.509638
0.800000,5,0.719482,0.656653,106.353330,796.294101,0.379603,1.033080,11,1
0.800000,5,0.573467,0.736860,0.000000,0.000000,0.000000,0.000000,11,2
0.800000,4,0.631837,0.719953,0.000000,0.000000,0.000000,0.000000,11,3
0.796017,6,0.818626,0.692397,107.440557,763.865094,0.376580,1.030820,11,4
0.800000,6,1.022510,0.705879,109.837602,753.189943,0.368684,1.029967,11,5
