D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,1.05,0.7544855048749474,6,,,-139.61173548530292
history
-378.95494944668235,-216.31108915195085,-152.23276024437783,-139.62322808729505,-139.62322808729505,-139.62322808729505,-139.62322808729505,-139.62322808729505,-139.62322808729505,-139.62322808729505,-139.62322808729505,-139.62322808729505,-139.62061815489523,-139.62061815489523,-139.62061815489523,-139.62061815489523,-139.62061815489523,-139.61173548530292,-139.61173548530292,-139.61173548530292
