D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.725512,0.970074,0.581401,7.0,120.62867,1021.891726,120.62867,,,,,,,,1.0
0.785868,0.842832,0.805509,6.0,109.164941,704.656518,109.164941,,,,,,,,1.0
0.766206,0.98681,0.717939,6.0,112.843947,802.609823,112.843947,,,,,,,,1.0
0.744565,1.029046,0.90249,6.0,117.878084,720.062081,117.878084,,,,,,,,1.0
0.721201,0.846189,0.654875,7.0,118.211589,937.630672,118.211589,,,,,,,,1.0
0.767758,0.766811,0.635793,3.0,117.257581,920.557189,117.257581,,,,,,,,1.0
0.798047,0.999516,0.986602,6.0,112.496066,597.877121,112.496066,,,,,,,,1.0
0.759485,0.867017,0.760854,7.0,113.315819,768.6745,113.315819,,,,,,,,1.0
0.739233,0.995341,0.694379,4.0,119.446606,909.352894,119.446606,,,,,,,,1.0
0.786534,0.832201,0.774782,7.0,109.907302,712.170755,109.907302,,,,,,,,1.0
0.676235,1.034026,0.68713,5.0,126.355355,1061.724279,126.355355,,,,,,,,1.0
0.749965,1.024465,0.921588,6.0,117.454355,700.631185,117.454355,,,,,,,,1.0
0.795998,0.830539,0.661605,5.0,107.939954,802.763394,107.939954,,,,,,,,1.0
0.789063,1.025822,0.876013,5.0,112.164853,669.836393,112.164853,,,,,,,,1.0
0.793000,0.996453,0.713249,2.0,125.245375,817.219315,125.245375,,,,,,,,1.0
0.767425,0.92009,0.688592,6.0,111.748443,822.548421,111.748443,,,,,,,,1.0
0.792522,0.878343,0.712364,2.0,123.796362,819.273006,123.796362,,,,,,,,1.0
0.679350,0.989936,0.708036,6.0,124.401741,1010.496848,124.401741,,,,,,,,1.0
0.748268,0.825905,0.595535,5.0,114.420261,968.267579,114.420261,,,,,,,,1.0
0.787529,1.013289,0.929141,5.0,113.282073,645.440614,113.282073,,,,,,,,1.0
0.785381,0.955606,0.893829,3.0,118.433698,685.254791,118.433698,,,,,,,,1.0
0.757427,1.018037,0.879393,6.0,115.648873,710.148123,115.648873,,,,,,,,1.0
0.752504,0.886025,0.636835,3.0,122.334745,957.781671,122.334745,,,,,,,,1.0
0.755627,0.883137,0.644325,2.0,130.271102,967.007601,130.271102,,,,,,,,1.0
0.749950,0.932509,0.799605,6.0,114.331672,771.637275,114.331672,,,,,,,,1.0
0.789479,0.952126,0.914115,7.0,111.919411,632.474023,111.919411,,,,,,,,1.0
0.689390,1.012013,0.700034,2.0,139.666541,1066.320897,139.666541,,,,,,,,1.0
0.769340,0.888081,0.771283,6.0,111.19492,754.75381,111.19492,,,,,,,,1.0
0.758921,1.014363,0.958346,3.0,122.044614,690.279714,122.044614,,,,,,,,1.0
0.765951,1.029372,0.622757,7.0,116.154362,883.770414,116.154362,,,,,,,,1.0
0.731973,0.630373,0.541622,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.743134,0.842832,0.5,5.0,0.0,0.0,0.0,,,,,,,,1.0
0.764621,0.893006,0.717939,7.0,113.108939,791.267664,113.108939,,,,,,,,1.0
0.744565,0.77475,0.664619,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.721201,0.80831,0.654875,7.0,0.0,0.0,0.0,,,,,,,,1.0
0.767758,0.868909,0.940256,3.0,0.0,0.0,0.0,,,,,,,,1.0
0.744934,0.76685,0.986602,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.759485,0.867017,0.760854,7.0,113.315819,768.6745,113.315819,,,,,,,,1.0
0.739233,0.771354,0.694379,3.0,0.0,0.0,0.0,,,,,,,,1.0
0.722555,0.832201,0.862162,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.676235,1.011768,0.68713,5.0,125.894564,1060.35977,125.894564,,,,,,,,1.0
0.749965,1.024465,0.5086,6.0,0.0,0.0,0.0,,,,,,,,1.0
0.778331,0.890529,0.661605,4.0,113.355209,855.400146,113.355209,,,,,,,,1.0
0.789063,1.025822,0.876013,5.0,112.164853,669.836393,112.164853,,,,,,,,1.0
