D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.8881813146293335,0.7678515411270506,6,,,-136.62920360975556
history
-227.4807470939405,-200.11235209446554,-150.6844912253886,-150.6844912253886,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556,-136.62920360975556
