D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999483207555048,0.8190347616145705,0.6813698379847367,5,,,-135.89681025582018
history
-497.58016752040464,-250.67943888943947,-219.04861950493142,-142.96898125323844,-140.58709896939652,-138.9443254186498,-136.59179521982801,-136.59179521982801,-136.59179521982801,-136.59179521982801,-136.59179521982801,-136.59179521982801,-136.59179521982801,-136.59179521982801,-136.59179521982801,-135.98977272563218,-135.98977272563218,-135.98977272563218,-135.98977272563218,-135.89681025582018
