D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propellers number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness
0.799338,0.828099,0.787936,6,107.391069,693.485632,-107.391069
history
-141.626593,-141.626593,-141.626593,-141.626593,-141.626593,-141.626593,-141.626593,-141.626593,-114.465942,-114.465942,-114.465942,-114.465942,-112.380524,-109.944486,-109.944486,-108.213448,-108.213448,-108.213448,-108.213448,-108.213448,-108.213448,-108.213448,-108.213448,-108.213448,-108.213448,-108.101544,-107.968558,-107.968558,-107.391069,-107.391069
