D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,1.05,0.7421310737606779,6,,,-139.61767038874802
history
-197.67482714300644,-181.4853020561105,-163.14639776005285,-140.8479910914458,-140.8479910914458,-140.8479910914458,-140.8479910914458,-139.9738710571894,-139.62650374288876,-139.61767038874802,-139.61767038874802,-139.61767038874802,-139.61767038874802,-139.61767038874802,-139.61767038874802,-139.61767038874802,-139.61767038874802,-139.61767038874802,-139.61767038874802,-139.61767038874802
