D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,1.05,0.7532927575931401,6,,,-139.609396618885
history
-171.0034993199795,-145.88450034295323,-140.1930114583749,-139.7392255044944,-139.61774730014932,-139.61774730014932,-139.61774730014932,-139.61774730014932,-139.61774730014932,-139.61599257158957,-139.609396618885,-139.609396618885,-139.609396618885,-139.609396618885,-139.609396618885,-139.609396618885,-139.609396618885,-139.609396618885,-139.609396618885,-139.609396618885
