D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999988320128899,0.8133786169478158,0.6871886981024897,6,,,-135.59016547082697
history
-175.11331125760498,-145.40717208102882,-138.39607207795805,-137.80573267734238,-137.80573267734238,-137.65249071860333,-137.65249071860333,-137.24467238437066,-136.33040289667244,-136.22940883556814,-136.22940883556814,-135.94498897795455,-135.94498897795455,-135.59016547082697,-135.59016547082697,-135.59016547082697,-135.59016547082697,-135.59016547082697,-135.59016547082697,-135.59016547082697
