D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.8891288472868932,0.7234097905996615,6,,,-136.46271378425294
history
-236.80752409193244,-231.26326923610847,-197.76149629591674,-156.2272878258898,-140.91906355921952,-138.42198773580355,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.75024970735473,-136.46271378425294,-136.46271378425294
