D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.795814,0.546592,0.816682,4.0,138.710369,773.114469,138.710369,0.0135,0.010996,0.278107,0.171801,32.214673,39.0,0.6187740467168409,0.0
0.507240,0.541936,1.25338,5.0,240.415689,1427.418018,240.415689,0.01225,0.012969,0.578457,0.136747,37.910797,39.0,3.285565601731405,0.0
0.788370,0.545126,1.040474,4.0,150.502393,682.870685,150.502393,0.0135,0.011128,0.392203,0.200837,28.188199,39.0,0.9528423547453908,0.0
0.726032,0.82024,0.667819,5.0,146.848552,1018.614915,146.848552,0.01225,0.010821,0.149995,0.132471,38.722605,39.0,0.13228555683885518,0.0
0.624492,0.982156,0.575565,7.0,172.004023,1466.4368,172.004023,0.00975,0.010712,0.109254,0.08913,47.95,39.0,0.5450755695228969,0.0
0.678917,0.547952,0.667288,5.0,152.405848,1149.791804,152.405848,0.01225,0.011135,0.23159,0.120653,40.872797,39.0,0.9674919782544431,0.0
0.703768,0.325581,1.296068,5.0,177.555602,787.052877,177.555602,0.01225,0.010767,0.844436,0.194489,29.002283,39.0,3.3418188175166716,0.0
0.546695,0.672192,0.564935,4.0,187.672294,1965.797713,187.672294,0.0135,0.012948,0.152114,0.060685,56.270699,39.0,1.949454568384871,0.0
0.531125,0.976217,1.251197,6.0,223.263046,1213.22077,223.263046,0.011,0.012236,0.367676,0.161531,33.73926,39.0,1.3772080653977785,0.0
0.585435,0.85256,1.154304,6.0,196.015358,1060.271297,196.015358,0.011,0.011688,0.361071,0.169885,32.500842,39.0,1.1842486110657011,0.0
0.760420,0.594908,0.985126,4.0,152.562824,748.669297,152.562824,0.0135,0.01135,0.341821,0.188284,29.808629,39.0,0.8154543136963309,0.0
0.713677,1.044596,0.610609,4.0,161.276454,1165.823205,161.276454,0.0135,0.011565,0.095276,0.107662,43.564558,39.0,0.11703994871794866,0.0
0.677586,0.792862,0.924325,2.0,182.076093,974.252213,182.076093,0.016,0.014734,0.23915,0.156286,34.564817,39.0,0.5302074402057765,0.0
0.628567,0.668479,0.922395,2.0,195.453617,1142.651545,195.453617,0.016,0.015283,0.280051,0.138368,37.606576,39.0,1.0239578515263645,0.0
0.522381,1.035497,0.936675,6.0,206.472892,1477.733128,206.472892,0.011,0.012486,0.229809,0.123096,40.418667,39.0,1.022298125956462,0.0
0.617877,0.528293,0.574895,3.0,169.036059,1584.264715,169.036059,0.01475,0.013062,0.181839,0.076163,51.254078,39.0,1.7017049946232055,0.0
0.762109,0.525555,0.807927,3.0,147.796109,865.499607,147.796109,0.01475,0.01208,0.275144,0.156429,34.536856,39.0,0.7589065966029316,0.0
0.612721,0.955297,0.580126,4.0,180.291612,1592.305454,180.291612,0.0135,0.01238,0.103109,0.076783,51.084362,39.0,0.6527177882410535,0.0
0.698762,0.386379,0.955125,6.0,156.195635,883.587253,156.195635,0.011,0.010614,0.529862,0.171075,32.3279,39.0,2.097249744264212,0.0
0.670992,0.443646,0.761117,7.0,158.259807,1056.664659,158.259807,0.00975,0.010489,0.362915,0.141028,37.123867,39.0,1.6438089896610422,0.0
0.771828,1.035353,0.64613,5.0,145.329695,946.521458,145.329695,0.01225,0.010545,0.106749,0.134877,38.251609,39.0,0.0,1.0
0.649690,0.367989,0.725244,6.0,160.764605,1176.680723,160.764605,0.011,0.01097,0.39917,0.125194,40.027937,39.0,2.214768944194098,0.0
0.541471,0.479184,1.116169,3.0,227.491627,1388.214089,227.491627,0.01475,0.014553,0.511073,0.129017,39.357724,39.0,2.970456582109732,0.0
0.655683,0.896392,1.334669,3.0,193.039674,792.280751,193.039674,0.01475,0.013041,0.406815,0.209259,27.200161,39.0,0.9440740900032972,0.0
0.591432,0.338584,0.715595,5.0,171.871602,1447.368134,171.871602,0.01225,0.011903,0.419392,0.10217,44.821119,39.0,3.2541043279376005,0.0
0.565164,0.583107,1.040871,5.0,197.472663,1255.373788,197.472663,0.01225,0.012407,0.422321,0.140915,37.148937,39.0,2.009645240774451,0.0
