D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,1.05,0.7558209352818223,6,,,-139.61504912820732
history
-264.8006870514561,-194.63552500523573,-141.01583616757014,-139.8867442203723,-139.70046998865735,-139.70046998865735,-139.6422399884233,-139.6422399884233,-139.6422399884233,-139.6422399884233,-139.6422399884233,-139.6422399884233,-139.6422399884233,-139.6422399884233,-139.62380511651608,-139.62380511651608,-139.62380511651608,-139.61504912820732,-139.61504912820732,-139.61504912820732
